StratumID,Timestep,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD
Eastern Cascades Slopes and Foothills,2020,DROUGHT: High Severity [Type],5.45318750840056,Normal,Iteration and Timestep,2.72659375420028
Central Basin and Range,2020,DROUGHT: High Severity [Type],4.34998925943091,Normal,Iteration and Timestep,2.17499462971546
Mojave Basin and Range,2020,DROUGHT: High Severity [Type],15.4913270973464,Normal,Iteration and Timestep,7.74566354867318
Klamath Mountains,2020,DROUGHT: High Severity [Type],32.4145491685326,Normal,Iteration and Timestep,16.2072745842663
Northern Basin and Range,2020,DROUGHT: High Severity [Type],0.49422691160953,Normal,Iteration and Timestep,0.247113455804765
Sonoran Basin and Range,2020,DROUGHT: High Severity [Type],0.102570696592011,Normal,Iteration and Timestep,0.0512853482960054
Coast Range,2021,DROUGHT: High Severity [Type],3.24804375314125,Normal,Iteration and Timestep,1.62402187657062
Cascades,2021,DROUGHT: High Severity [Type],1.17024489828054,Normal,Iteration and Timestep,0.585122449140272
Sierra Nevada,2021,DROUGHT: High Severity [Type],97.6190071380151,Normal,Iteration and Timestep,48.8095035690076
California Chaparral and Oak Woodlands,2021,DROUGHT: High Severity [Type],16.4646452947291,Normal,Iteration and Timestep,8.23232264736453
Central California Valley,2021,DROUGHT: High Severity [Type],0.0465907724501449,Normal,Iteration and Timestep,0.0232953862250724
Southern California Mountains,2021,DROUGHT: High Severity [Type],28.9268331251587,Normal,Iteration and Timestep,14.4634165625794
Eastern Cascades Slopes and Foothills,2021,DROUGHT: High Severity [Type],16.866212611018,Normal,Iteration and Timestep,8.433106305509
Central Basin and Range,2021,DROUGHT: High Severity [Type],10.7886724173786,Normal,Iteration and Timestep,5.39433620868931
Mojave Basin and Range,2021,DROUGHT: High Severity [Type],32.5597884614363,Normal,Iteration and Timestep,16.2798942307181
Klamath Mountains,2021,DROUGHT: High Severity [Type],63.6437725392552,Normal,Iteration and Timestep,31.8218862696276
Northern Basin and Range,2021,DROUGHT: High Severity [Type],1.70539613392521,Normal,Iteration and Timestep,0.852698066962603
Sonoran Basin and Range,2021,DROUGHT: High Severity [Type],0.0817167796085414,Normal,Iteration and Timestep,0.0408583898042707
Coast Range,2022,DROUGHT: High Severity [Type],1.19902479735902,Normal,Iteration and Timestep,0.599512398679508
Cascades,2022,DROUGHT: High Severity [Type],1.1752619464437,Normal,Iteration and Timestep,0.587630973221849
Sierra Nevada,2022,DROUGHT: High Severity [Type],34.7938671514862,Normal,Iteration and Timestep,17.3969335757431
California Chaparral and Oak Woodlands,2022,DROUGHT: High Severity [Type],6.8759601327547,Normal,Iteration and Timestep,3.43798006637735
Central California Valley,2022,DROUGHT: High Severity [Type],0.0175370714059682,Normal,Iteration and Timestep,0.00876853570298408
Southern California Mountains,2022,DROUGHT: High Severity [Type],20.6844837582757,Normal,Iteration and Timestep,10.3422418791379
Eastern Cascades Slopes and Foothills,2022,DROUGHT: High Severity [Type],12.6305691205289,Normal,Iteration and Timestep,6.31528456026444
Central Basin and Range,2022,DROUGHT: High Severity [Type],8.58501416198806,Normal,Iteration and Timestep,4.29250708099403
Mojave Basin and Range,2022,DROUGHT: High Severity [Type],24.8305724581937,Normal,Iteration and Timestep,12.4152862290969
Klamath Mountains,2022,DROUGHT: High Severity [Type],76.0837081292652,Normal,Iteration and Timestep,38.0418540646326
Northern Basin and Range,2022,DROUGHT: High Severity [Type],0.672758598955625,Normal,Iteration and Timestep,0.336379299477812
Sonoran Basin and Range,2022,DROUGHT: High Severity [Type],0.143592664979224,Normal,Iteration and Timestep,0.0717963324896118
Coast Range,2023,DROUGHT: High Severity [Type],19.1570738953887,Normal,Iteration and Timestep,9.57853694769437
Cascades,2023,DROUGHT: High Severity [Type],15.299086245237,Normal,Iteration and Timestep,7.64954312261852
Sierra Nevada,2023,DROUGHT: High Severity [Type],142.217663442741,Normal,Iteration and Timestep,71.1088317213707
California Chaparral and Oak Woodlands,2023,DROUGHT: High Severity [Type],11.8928350436727,Normal,Iteration and Timestep,5.94641752183634
Central California Valley,2023,DROUGHT: High Severity [Type],0.0659261269975104,Normal,Iteration and Timestep,0.0329630634987552
Southern California Mountains,2023,DROUGHT: High Severity [Type],10.4297914848103,Normal,Iteration and Timestep,5.21489574240513
Eastern Cascades Slopes and Foothills,2023,DROUGHT: High Severity [Type],81.6041225054496,Normal,Iteration and Timestep,40.8020612527248
Central Basin and Range,2023,DROUGHT: High Severity [Type],6.91573692694101,Normal,Iteration and Timestep,3.4578684634705
Mojave Basin and Range,2023,DROUGHT: High Severity [Type],4.40054173608132,Normal,Iteration and Timestep,2.20027086804066
Klamath Mountains,2023,DROUGHT: High Severity [Type],351.563906485535,Normal,Iteration and Timestep,175.781953242767
Northern Basin and Range,2023,DROUGHT: High Severity [Type],2.24073698381471,Normal,Iteration and Timestep,1.12036849190736
Sonoran Basin and Range,2023,DROUGHT: High Severity [Type],0.0524081595249299,Normal,Iteration and Timestep,0.026204079762465
Coast Range,2024,DROUGHT: High Severity [Type],15.1384019809193,Normal,Iteration and Timestep,7.56920099045965
Cascades,2024,DROUGHT: High Severity [Type],22.3083390479951,Normal,Iteration and Timestep,11.1541695239976
Sierra Nevada,2024,DROUGHT: High Severity [Type],380.400209435629,Normal,Iteration and Timestep,190.200104717815
California Chaparral and Oak Woodlands,2024,DROUGHT: High Severity [Type],21.0078677195525,Normal,Iteration and Timestep,10.5039338597762
Central California Valley,2024,DROUGHT: High Severity [Type],0.151509418137721,Normal,Iteration and Timestep,0.0757547090688604
Southern California Mountains,2024,DROUGHT: High Severity [Type],10.448705312976,Normal,Iteration and Timestep,5.22435265648801
Eastern Cascades Slopes and Foothills,2024,DROUGHT: High Severity [Type],213.877342798907,Normal,Iteration and Timestep,106.938671399454
Central Basin and Range,2024,DROUGHT: High Severity [Type],19.4281741921586,Normal,Iteration and Timestep,9.71408709607931
Mojave Basin and Range,2024,DROUGHT: High Severity [Type],5.44302386025811,Normal,Iteration and Timestep,2.72151193012905
Klamath Mountains,2024,DROUGHT: High Severity [Type],452.712081913691,Normal,Iteration and Timestep,226.356040956845
Northern Basin and Range,2024,DROUGHT: High Severity [Type],7.18180235647378,Normal,Iteration and Timestep,3.59090117823689
Sonoran Basin and Range,2024,DROUGHT: High Severity [Type],0.0880279336670355,Normal,Iteration and Timestep,0.0440139668335178
Coast Range,2025,DROUGHT: High Severity [Type],138.822789791389,Normal,Iteration and Timestep,69.4113948956947
Cascades,2025,DROUGHT: High Severity [Type],57.997231039335,Normal,Iteration and Timestep,28.9986155196675
Sierra Nevada,2025,DROUGHT: High Severity [Type],930.890954560455,Normal,Iteration and Timestep,465.445477280227
California Chaparral and Oak Woodlands,2025,DROUGHT: High Severity [Type],163.876197058089,Normal,Iteration and Timestep,81.9380985290445
Central California Valley,2025,DROUGHT: High Severity [Type],1.38244096290873,Normal,Iteration and Timestep,0.691220481454366
Southern California Mountains,2025,DROUGHT: High Severity [Type],9.85368922799535,Normal,Iteration and Timestep,4.92684461399767
Eastern Cascades Slopes and Foothills,2025,DROUGHT: High Severity [Type],539.883407598303,Normal,Iteration and Timestep,269.941703799152
Central Basin and Range,2025,DROUGHT: High Severity [Type],40.3164620074458,Normal,Iteration and Timestep,20.1582310037229
Mojave Basin and Range,2025,DROUGHT: High Severity [Type],6.42045672656968,Normal,Iteration and Timestep,3.21022836328484
Klamath Mountains,2025,DROUGHT: High Severity [Type],1172.92069598939,Normal,Iteration and Timestep,586.460347994696
Northern Basin and Range,2025,DROUGHT: High Severity [Type],32.6075889984932,Normal,Iteration and Timestep,16.3037944992466
Sonoran Basin and Range,2025,DROUGHT: High Severity [Type],0.187650629653945,Normal,Iteration and Timestep,0.0938253148269723
Coast Range,2026,DROUGHT: High Severity [Type],138.026222441345,Normal,Iteration and Timestep,69.0131112206727
Cascades,2026,DROUGHT: High Severity [Type],36.2561047892086,Normal,Iteration and Timestep,18.1280523946043
Sierra Nevada,2026,DROUGHT: High Severity [Type],521.032631962153,Normal,Iteration and Timestep,260.516315981076
California Chaparral and Oak Woodlands,2026,DROUGHT: High Severity [Type],141.345663190266,Normal,Iteration and Timestep,70.6728315951332
Central California Valley,2026,DROUGHT: High Severity [Type],1.04823264700826,Normal,Iteration and Timestep,0.524116323504131
Southern California Mountains,2026,DROUGHT: High Severity [Type],23.4712235064799,Normal,Iteration and Timestep,11.7356117532399
Eastern Cascades Slopes and Foothills,2026,DROUGHT: High Severity [Type],191.082233227509,Normal,Iteration and Timestep,95.5411166137546
Central Basin and Range,2026,DROUGHT: High Severity [Type],25.8555843412214,Normal,Iteration and Timestep,12.9277921706107
Mojave Basin and Range,2026,DROUGHT: High Severity [Type],8.61666676094683,Normal,Iteration and Timestep,4.30833338047341
Klamath Mountains,2026,DROUGHT: High Severity [Type],728.213390385266,Normal,Iteration and Timestep,364.106695192633
Northern Basin and Range,2026,DROUGHT: High Severity [Type],7.15673394182522,Normal,Iteration and Timestep,3.57836697091261
Sonoran Basin and Range,2026,DROUGHT: High Severity [Type],0.401535553421127,Normal,Iteration and Timestep,0.200767776710563
Coast Range,2027,DROUGHT: High Severity [Type],14.0184881044843,Normal,Iteration and Timestep,7.00924405224214
Cascades,2027,DROUGHT: High Severity [Type],6.11854386824416,Normal,Iteration and Timestep,3.05927193412208
Sierra Nevada,2027,DROUGHT: High Severity [Type],165.213433170582,Normal,Iteration and Timestep,82.606716585291
California Chaparral and Oak Woodlands,2027,DROUGHT: High Severity [Type],17.3161130057997,Normal,Iteration and Timestep,8.65805650289985
Central California Valley,2027,DROUGHT: High Severity [Type],0.179708640229364,Normal,Iteration and Timestep,0.0898543201146822
Southern California Mountains,2027,DROUGHT: High Severity [Type],2.54819597672576,Normal,Iteration and Timestep,1.27409798836288
Eastern Cascades Slopes and Foothills,2027,DROUGHT: High Severity [Type],68.0267864756461,Normal,Iteration and Timestep,34.013393237823
Central Basin and Range,2027,DROUGHT: High Severity [Type],19.506672934383,Normal,Iteration and Timestep,9.7533364671915
Mojave Basin and Range,2027,DROUGHT: High Severity [Type],2.09147891776274,Normal,Iteration and Timestep,1.04573945888137
Klamath Mountains,2027,DROUGHT: High Severity [Type],121.019525651122,Normal,Iteration and Timestep,60.5097628255608
Northern Basin and Range,2027,DROUGHT: High Severity [Type],6.31534078276673,Normal,Iteration and Timestep,3.15767039138336
Sonoran Basin and Range,2027,DROUGHT: High Severity [Type],0.0414260759371246,Normal,Iteration and Timestep,0.0207130379685623
Coast Range,2028,DROUGHT: High Severity [Type],13.4121972527682,Normal,Iteration and Timestep,6.70609862638412
Cascades,2028,DROUGHT: High Severity [Type],2.20940281902585,Normal,Iteration and Timestep,1.10470140951293
Sierra Nevada,2028,DROUGHT: High Severity [Type],66.752160959968,Normal,Iteration and Timestep,33.376080479984
California Chaparral and Oak Woodlands,2028,DROUGHT: High Severity [Type],5.45655723345953,Normal,Iteration and Timestep,2.72827861672977
Central California Valley,2028,DROUGHT: High Severity [Type],0.0650617902610975,Normal,Iteration and Timestep,0.0325308951305487
Southern California Mountains,2028,DROUGHT: High Severity [Type],0.961991444446994,Normal,Iteration and Timestep,0.480995722223497
Eastern Cascades Slopes and Foothills,2028,DROUGHT: High Severity [Type],31.4298382154338,Normal,Iteration and Timestep,15.7149191077169
Central Basin and Range,2028,DROUGHT: High Severity [Type],19.586525548496,Normal,Iteration and Timestep,9.79326277424798
Mojave Basin and Range,2028,DROUGHT: High Severity [Type],1.79385795299913,Normal,Iteration and Timestep,0.896928976499566
Klamath Mountains,2028,DROUGHT: High Severity [Type],65.0803507067976,Normal,Iteration and Timestep,32.5401753533988
Northern Basin and Range,2028,DROUGHT: High Severity [Type],3.40287191483367,Normal,Iteration and Timestep,1.70143595741683
Sonoran Basin and Range,2028,DROUGHT: High Severity [Type],0.0231445594181423,Normal,Iteration and Timestep,0.0115722797090712
Coast Range,2029,DROUGHT: High Severity [Type],17.6216346735382,Normal,Iteration and Timestep,8.81081733676911
Cascades,2029,DROUGHT: High Severity [Type],0.849482315512432,Normal,Iteration and Timestep,0.424741157756216
Sierra Nevada,2029,DROUGHT: High Severity [Type],44.0656431164316,Normal,Iteration and Timestep,22.0328215582158
California Chaparral and Oak Woodlands,2029,DROUGHT: High Severity [Type],9.21498415277165,Normal,Iteration and Timestep,4.60749207638582
Central California Valley,2029,DROUGHT: High Severity [Type],0.0917096919838514,Normal,Iteration and Timestep,0.0458548459919257
Southern California Mountains,2029,DROUGHT: High Severity [Type],2.58340174223849,Normal,Iteration and Timestep,1.29170087111925
Eastern Cascades Slopes and Foothills,2029,DROUGHT: High Severity [Type],22.9059608102543,Normal,Iteration and Timestep,11.4529804051272
Central Basin and Range,2029,DROUGHT: High Severity [Type],14.6626918537113,Normal,Iteration and Timestep,7.33134592685565
Mojave Basin and Range,2029,DROUGHT: High Severity [Type],1.78542634436826,Normal,Iteration and Timestep,0.892713172184131
Klamath Mountains,2029,DROUGHT: High Severity [Type],79.6258347444927,Normal,Iteration and Timestep,39.8129173722464
Northern Basin and Range,2029,DROUGHT: High Severity [Type],4.80065042176284,Normal,Iteration and Timestep,2.40032521088142
Sonoran Basin and Range,2029,DROUGHT: High Severity [Type],0.023369625552732,Normal,Iteration and Timestep,0.011684812776366
Coast Range,2030,DROUGHT: High Severity [Type],21.4356450491759,Normal,Iteration and Timestep,10.717822524588
Cascades,2030,DROUGHT: High Severity [Type],0.512343800486178,Normal,Iteration and Timestep,0.256171900243089
Sierra Nevada,2030,DROUGHT: High Severity [Type],40.0137320958875,Normal,Iteration and Timestep,20.0068660479437
California Chaparral and Oak Woodlands,2030,DROUGHT: High Severity [Type],17.7472930158056,Normal,Iteration and Timestep,8.87364650790278
Central California Valley,2030,DROUGHT: High Severity [Type],0.175416531645169,Normal,Iteration and Timestep,0.0877082658225845
Southern California Mountains,2030,DROUGHT: High Severity [Type],19.6497771601134,Normal,Iteration and Timestep,9.82488858005672
Eastern Cascades Slopes and Foothills,2030,DROUGHT: High Severity [Type],4.87459219967332,Normal,Iteration and Timestep,2.43729609983666
Central Basin and Range,2030,DROUGHT: High Severity [Type],7.05280721511508,Normal,Iteration and Timestep,3.52640360755754
Mojave Basin and Range,2030,DROUGHT: High Severity [Type],5.21501710317716,Normal,Iteration and Timestep,2.60750855158858
Klamath Mountains,2030,DROUGHT: High Severity [Type],70.0106755802499,Normal,Iteration and Timestep,35.0053377901249
Northern Basin and Range,2030,DROUGHT: High Severity [Type],1.02642577535016,Normal,Iteration and Timestep,0.513212887675081
Sonoran Basin and Range,2030,DROUGHT: High Severity [Type],0.0742974577933637,Normal,Iteration and Timestep,0.0371487288966819
Coast Range,2031,DROUGHT: High Severity [Type],11.7540111412527,Normal,Iteration and Timestep,5.87700557062635
Cascades,2031,DROUGHT: High Severity [Type],1.50410456453847,Normal,Iteration and Timestep,0.752052282269233
Sierra Nevada,2031,DROUGHT: High Severity [Type],77.7325669262436,Normal,Iteration and Timestep,38.8662834631218
California Chaparral and Oak Woodlands,2031,DROUGHT: High Severity [Type],46.2421244261423,Normal,Iteration and Timestep,23.1210622130711
Central California Valley,2031,DROUGHT: High Severity [Type],0.376073584498954,Normal,Iteration and Timestep,0.188036792249477
Southern California Mountains,2031,DROUGHT: High Severity [Type],68.5788213741034,Normal,Iteration and Timestep,34.2894106870517
Eastern Cascades Slopes and Foothills,2031,DROUGHT: High Severity [Type],7.52964696310482,Normal,Iteration and Timestep,3.76482348155241
Central Basin and Range,2031,DROUGHT: High Severity [Type],10.9832143586636,Normal,Iteration and Timestep,5.49160717933182
Mojave Basin and Range,2031,DROUGHT: High Severity [Type],15.2952218094106,Normal,Iteration and Timestep,7.64761090470529
Klamath Mountains,2031,DROUGHT: High Severity [Type],33.0545880289355,Normal,Iteration and Timestep,16.5272940144678
Northern Basin and Range,2031,DROUGHT: High Severity [Type],1.35467073649761,Normal,Iteration and Timestep,0.677335368248805
Sonoran Basin and Range,2031,DROUGHT: High Severity [Type],0.34074336892445,Normal,Iteration and Timestep,0.170371684462225
Coast Range,2032,DROUGHT: High Severity [Type],16.5348252030963,Normal,Iteration and Timestep,8.26741260154813
Cascades,2032,DROUGHT: High Severity [Type],2.08335453607287,Normal,Iteration and Timestep,1.04167726803644
Sierra Nevada,2032,DROUGHT: High Severity [Type],32.7474783772814,Normal,Iteration and Timestep,16.3737391886407
California Chaparral and Oak Woodlands,2032,DROUGHT: High Severity [Type],53.5765576257108,Normal,Iteration and Timestep,26.7882788128554
Central California Valley,2032,DROUGHT: High Severity [Type],0.367703824580531,Normal,Iteration and Timestep,0.183851912290265
Southern California Mountains,2032,DROUGHT: High Severity [Type],37.1085005736677,Normal,Iteration and Timestep,18.5542502868338
Eastern Cascades Slopes and Foothills,2032,DROUGHT: High Severity [Type],5.32068183343313,Normal,Iteration and Timestep,2.66034091671656
Central Basin and Range,2032,DROUGHT: High Severity [Type],5.50347178250649,Normal,Iteration and Timestep,2.75173589125325
Mojave Basin and Range,2032,DROUGHT: High Severity [Type],11.2517994036207,Normal,Iteration and Timestep,5.62589970181034
Klamath Mountains,2032,DROUGHT: High Severity [Type],29.4521933638171,Normal,Iteration and Timestep,14.7260966819085
Northern Basin and Range,2032,DROUGHT: High Severity [Type],0.572976083798949,Normal,Iteration and Timestep,0.286488041899474
Sonoran Basin and Range,2032,DROUGHT: High Severity [Type],0.716321531275753,Normal,Iteration and Timestep,0.358160765637876
Coast Range,2033,DROUGHT: High Severity [Type],1.96422333488044,Normal,Iteration and Timestep,0.982111667440222
Cascades,2033,DROUGHT: High Severity [Type],0.378683765769892,Normal,Iteration and Timestep,0.189341882884946
Sierra Nevada,2033,DROUGHT: High Severity [Type],2.72126650147766,Normal,Iteration and Timestep,1.36063325073883
California Chaparral and Oak Woodlands,2033,DROUGHT: High Severity [Type],3.3062650562556,Normal,Iteration and Timestep,1.6531325281278
Central California Valley,2033,DROUGHT: High Severity [Type],0.0206281897585541,Normal,Iteration and Timestep,0.010314094879277
Southern California Mountains,2033,DROUGHT: High Severity [Type],1.94630095788489,Normal,Iteration and Timestep,0.973150478942443
Eastern Cascades Slopes and Foothills,2033,DROUGHT: High Severity [Type],2.048655377871,Normal,Iteration and Timestep,1.0243276889355
Central Basin and Range,2033,DROUGHT: High Severity [Type],3.33687937425339,Normal,Iteration and Timestep,1.66843968712669
Mojave Basin and Range,2033,DROUGHT: High Severity [Type],1.1854708990777,Normal,Iteration and Timestep,0.59273544953885
Klamath Mountains,2033,DROUGHT: High Severity [Type],7.8858544975983,Normal,Iteration and Timestep,3.94292724879915
Northern Basin and Range,2033,DROUGHT: High Severity [Type],0.230632451911788,Normal,Iteration and Timestep,0.115316225955894
Sonoran Basin and Range,2033,DROUGHT: High Severity [Type],0.0923878801986575,Normal,Iteration and Timestep,0.0461939400993288
Coast Range,2034,DROUGHT: High Severity [Type],0.632828234216504,Normal,Iteration and Timestep,0.316414117108252
Cascades,2034,DROUGHT: High Severity [Type],0.793620314340842,Normal,Iteration and Timestep,0.396810157170421
Sierra Nevada,2034,DROUGHT: High Severity [Type],4.50714524762498,Normal,Iteration and Timestep,2.25357262381249
California Chaparral and Oak Woodlands,2034,DROUGHT: High Severity [Type],2.18529065871053,Normal,Iteration and Timestep,1.09264532935526
Central California Valley,2034,DROUGHT: High Severity [Type],0.017029340647241,Normal,Iteration and Timestep,0.00851467032362052
Southern California Mountains,2034,DROUGHT: High Severity [Type],2.23443881697494,Normal,Iteration and Timestep,1.11721940848747
Eastern Cascades Slopes and Foothills,2034,DROUGHT: High Severity [Type],1.77627469905684,Normal,Iteration and Timestep,0.888137349528421
Central Basin and Range,2034,DROUGHT: High Severity [Type],3.36251659447726,Normal,Iteration and Timestep,1.68125829723863
Mojave Basin and Range,2034,DROUGHT: High Severity [Type],1.26628138122942,Normal,Iteration and Timestep,0.633140690614709
Klamath Mountains,2034,DROUGHT: High Severity [Type],4.68304319525441,Normal,Iteration and Timestep,2.34152159762721
Northern Basin and Range,2034,DROUGHT: High Severity [Type],1.067579775784,Normal,Iteration and Timestep,0.533789887891999
Sonoran Basin and Range,2034,DROUGHT: High Severity [Type],0.0917667976900702,Normal,Iteration and Timestep,0.0458833988450351
Coast Range,2035,DROUGHT: High Severity [Type],1.64711310476559,Normal,Iteration and Timestep,0.823556552382797
Cascades,2035,DROUGHT: High Severity [Type],4.10444953702608,Normal,Iteration and Timestep,2.05222476851304
Sierra Nevada,2035,DROUGHT: High Severity [Type],16.563189125498,Normal,Iteration and Timestep,8.28159456274898
California Chaparral and Oak Woodlands,2035,DROUGHT: High Severity [Type],4.74477285643479,Normal,Iteration and Timestep,2.3723864282174
Central California Valley,2035,DROUGHT: High Severity [Type],0.0466481314542762,Normal,Iteration and Timestep,0.0233240657271381
Southern California Mountains,2035,DROUGHT: High Severity [Type],2.85116696368641,Normal,Iteration and Timestep,1.4255834818432
Eastern Cascades Slopes and Foothills,2035,DROUGHT: High Severity [Type],23.4124687632029,Normal,Iteration and Timestep,11.7062343816015
Central Basin and Range,2035,DROUGHT: High Severity [Type],7.11784331821354,Normal,Iteration and Timestep,3.55892165910677
Mojave Basin and Range,2035,DROUGHT: High Severity [Type],4.09450512851981,Normal,Iteration and Timestep,2.04725256425991
Klamath Mountains,2035,DROUGHT: High Severity [Type],26.7098039068333,Normal,Iteration and Timestep,13.3549019534166
Northern Basin and Range,2035,DROUGHT: High Severity [Type],6.04430821397546,Normal,Iteration and Timestep,3.02215410698773
Sonoran Basin and Range,2035,DROUGHT: High Severity [Type],0.102805429844011,Normal,Iteration and Timestep,0.0514027149220055
Coast Range,2036,DROUGHT: High Severity [Type],0.821541901452292,Normal,Iteration and Timestep,0.410770950726146
Cascades,2036,DROUGHT: High Severity [Type],1.43757865911903,Normal,Iteration and Timestep,0.718789329559513
Sierra Nevada,2036,DROUGHT: High Severity [Type],4.57721339528871,Normal,Iteration and Timestep,2.28860669764435
California Chaparral and Oak Woodlands,2036,DROUGHT: High Severity [Type],1.44197410020706,Normal,Iteration and Timestep,0.720987050103531
Central California Valley,2036,DROUGHT: High Severity [Type],0.0167626622824173,Normal,Iteration and Timestep,0.00838133114120865
Southern California Mountains,2036,DROUGHT: High Severity [Type],0.346306728559739,Normal,Iteration and Timestep,0.173153364279869
Eastern Cascades Slopes and Foothills,2036,DROUGHT: High Severity [Type],8.90489362330163,Normal,Iteration and Timestep,4.45244681165082
Central Basin and Range,2036,DROUGHT: High Severity [Type],4.06887187301345,Normal,Iteration and Timestep,2.03443593650672
Mojave Basin and Range,2036,DROUGHT: High Severity [Type],0.810291883243735,Normal,Iteration and Timestep,0.405145941621868
Klamath Mountains,2036,DROUGHT: High Severity [Type],7.18806164308353,Normal,Iteration and Timestep,3.59403082154176
Northern Basin and Range,2036,DROUGHT: High Severity [Type],2.98483341200608,Normal,Iteration and Timestep,1.49241670600304
