StratumID,Timestep,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD
Sonoran Basin and Range,2024,Drought: High Severity [Type],0.01373432,Normal,Iteration and Timestep,0.00686716
Coast Range,2025,Drought: High Severity [Type],85.28463337,Normal,Iteration and Timestep,42.64231668
Cascades,2025,Drought: High Severity [Type],42.24799289,Normal,Iteration and Timestep,21.12399645
Sierra Nevada,2025,Drought: High Severity [Type],624.3293473,Normal,Iteration and Timestep,312.1646736
California Chaparral and Oak Woodlands,2025,Drought: High Severity [Type],23.62131935,Normal,Iteration and Timestep,11.81065968
Central California Valley,2025,Drought: High Severity [Type],0.182095781,Normal,Iteration and Timestep,0.091047891
Southern California Mountains,2025,Drought: High Severity [Type],2.079038463,Normal,Iteration and Timestep,1.039519232
Eastern Cascades Slopes and Foothills,2025,Drought: High Severity [Type],512.8752937,Normal,Iteration and Timestep,256.4376469
Central Basin and Range,2025,Drought: High Severity [Type],19.29051652,Normal,Iteration and Timestep,9.645258258
Mojave Basin and Range,2025,Drought: High Severity [Type],2.957220092,Normal,Iteration and Timestep,1.478610046
Klamath Mountains,2025,Drought: High Severity [Type],736.7156169,Normal,Iteration and Timestep,368.3578085
Northern Basin and Range,2025,Drought: High Severity [Type],32.60161561,Normal,Iteration and Timestep,16.30080781
Sonoran Basin and Range,2025,Drought: High Severity [Type],0.044872989,Normal,Iteration and Timestep,0.022436495
Coast Range,2026,Drought: High Severity [Type],33.56425984,Normal,Iteration and Timestep,16.78212992
Cascades,2026,Drought: High Severity [Type],14.4204267,Normal,Iteration and Timestep,7.210213348
Sierra Nevada,2026,Drought: High Severity [Type],150.1842798,Normal,Iteration and Timestep,75.0921399
California Chaparral and Oak Woodlands,2026,Drought: High Severity [Type],2.074845262,Normal,Iteration and Timestep,1.037422631
Central California Valley,2026,Drought: High Severity [Type],0.015044479,Normal,Iteration and Timestep,0.007522239
Southern California Mountains,2026,Drought: High Severity [Type],0.978220467,Normal,Iteration and Timestep,0.489110233
Eastern Cascades Slopes and Foothills,2026,Drought: High Severity [Type],175.1982078,Normal,Iteration and Timestep,87.59910392
Central Basin and Range,2026,Drought: High Severity [Type],9.881957436,Normal,Iteration and Timestep,4.940978718
Mojave Basin and Range,2026,Drought: High Severity [Type],1.634699031,Normal,Iteration and Timestep,0.817349516
Klamath Mountains,2026,Drought: High Severity [Type],264.5177959,Normal,Iteration and Timestep,132.258898
Northern Basin and Range,2026,Drought: High Severity [Type],15.91237223,Normal,Iteration and Timestep,7.956186114
Sonoran Basin and Range,2026,Drought: High Severity [Type],0.020055425,Normal,Iteration and Timestep,0.010027713
Coast Range,2027,Drought: High Severity [Type],99.47251286,Normal,Iteration and Timestep,49.73625643
Cascades,2027,Drought: High Severity [Type],32.58127656,Normal,Iteration and Timestep,16.29063828
Sierra Nevada,2027,Drought: High Severity [Type],622.6624939,Normal,Iteration and Timestep,311.331247
California Chaparral and Oak Woodlands,2027,Drought: High Severity [Type],37.00820114,Normal,Iteration and Timestep,18.50410057
Central California Valley,2027,Drought: High Severity [Type],0.312865072,Normal,Iteration and Timestep,0.156432536
Southern California Mountains,2027,Drought: High Severity [Type],9.249177863,Normal,Iteration and Timestep,4.624588931
Eastern Cascades Slopes and Foothills,2027,Drought: High Severity [Type],880.0093325,Normal,Iteration and Timestep,440.0046662
Central Basin and Range,2027,Drought: High Severity [Type],31.37975463,Normal,Iteration and Timestep,15.68987731
Mojave Basin and Range,2027,Drought: High Severity [Type],11.39667459,Normal,Iteration and Timestep,5.698337296
Klamath Mountains,2027,Drought: High Severity [Type],552.0227074,Normal,Iteration and Timestep,276.0113537
Northern Basin and Range,2027,Drought: High Severity [Type],80.99963492,Normal,Iteration and Timestep,40.49981746
Sonoran Basin and Range,2027,Drought: High Severity [Type],0.218251217,Normal,Iteration and Timestep,0.109125609
Coast Range,2028,Drought: High Severity [Type],9.257547671,Normal,Iteration and Timestep,4.628773836
Cascades,2028,Drought: High Severity [Type],3.890700148,Normal,Iteration and Timestep,1.945350074
Sierra Nevada,2028,Drought: High Severity [Type],211.7045214,Normal,Iteration and Timestep,105.8522607
California Chaparral and Oak Woodlands,2028,Drought: High Severity [Type],13.89312839,Normal,Iteration and Timestep,6.946564194
Central California Valley,2028,Drought: High Severity [Type],0.124012379,Normal,Iteration and Timestep,0.06200619
Southern California Mountains,2028,Drought: High Severity [Type],45.9004259,Normal,Iteration and Timestep,22.95021295
Eastern Cascades Slopes and Foothills,2028,Drought: High Severity [Type],103.772902,Normal,Iteration and Timestep,51.88645102
Central Basin and Range,2028,Drought: High Severity [Type],23.61093559,Normal,Iteration and Timestep,11.8054678
Mojave Basin and Range,2028,Drought: High Severity [Type],28.75467575,Normal,Iteration and Timestep,14.37733788
Klamath Mountains,2028,Drought: High Severity [Type],91.52489472,Normal,Iteration and Timestep,45.76244736
Northern Basin and Range,2028,Drought: High Severity [Type],8.307107214,Normal,Iteration and Timestep,4.153553607
Sonoran Basin and Range,2028,Drought: High Severity [Type],0.411593076,Normal,Iteration and Timestep,0.205796538
Coast Range,2029,Drought: High Severity [Type],6.021456928,Normal,Iteration and Timestep,3.010728464
Cascades,2029,Drought: High Severity [Type],3.635930026,Normal,Iteration and Timestep,1.817965013
Sierra Nevada,2029,Drought: High Severity [Type],137.8825455,Normal,Iteration and Timestep,68.94127273
California Chaparral and Oak Woodlands,2029,Drought: High Severity [Type],10.38421178,Normal,Iteration and Timestep,5.192105888
Central California Valley,2029,Drought: High Severity [Type],0.105107452,Normal,Iteration and Timestep,0.052553726
Southern California Mountains,2029,Drought: High Severity [Type],7.43049905,Normal,Iteration and Timestep,3.715249525
Eastern Cascades Slopes and Foothills,2029,Drought: High Severity [Type],94.53197702,Normal,Iteration and Timestep,47.26598851
Central Basin and Range,2029,Drought: High Severity [Type],17.46311103,Normal,Iteration and Timestep,8.731555514
Mojave Basin and Range,2029,Drought: High Severity [Type],6.857089123,Normal,Iteration and Timestep,3.428544562
Klamath Mountains,2029,Drought: High Severity [Type],58.51017181,Normal,Iteration and Timestep,29.25508591
Northern Basin and Range,2029,Drought: High Severity [Type],9.250433673,Normal,Iteration and Timestep,4.625216836
Sonoran Basin and Range,2029,Drought: High Severity [Type],0.09675287,Normal,Iteration and Timestep,0.048376435
Coast Range,2030,Drought: High Severity [Type],5.174782126,Normal,Iteration and Timestep,2.587391063
Cascades,2030,Drought: High Severity [Type],3.088951868,Normal,Iteration and Timestep,1.544475934
Sierra Nevada,2030,Drought: High Severity [Type],135.3076666,Normal,Iteration and Timestep,67.65383332
California Chaparral and Oak Woodlands,2030,Drought: High Severity [Type],8.059091452,Normal,Iteration and Timestep,4.029545726
Central California Valley,2030,Drought: High Severity [Type],0.112237239,Normal,Iteration and Timestep,0.056118619
Southern California Mountains,2030,Drought: High Severity [Type],1.54754147,Normal,Iteration and Timestep,0.773770735
Eastern Cascades Slopes and Foothills,2030,Drought: High Severity [Type],42.26643485,Normal,Iteration and Timestep,21.13321743
Central Basin and Range,2030,Drought: High Severity [Type],18.41274314,Normal,Iteration and Timestep,9.206371569
Mojave Basin and Range,2030,Drought: High Severity [Type],0.960826452,Normal,Iteration and Timestep,0.480413226
Klamath Mountains,2030,Drought: High Severity [Type],40.73491569,Normal,Iteration and Timestep,20.36745785
Northern Basin and Range,2030,Drought: High Severity [Type],9.324091653,Normal,Iteration and Timestep,4.662045827
Sonoran Basin and Range,2030,Drought: High Severity [Type],0.019614016,Normal,Iteration and Timestep,0.009807008
Coast Range,2031,Drought: High Severity [Type],32.57928378,Normal,Iteration and Timestep,16.28964189
Cascades,2031,Drought: High Severity [Type],6.363563523,Normal,Iteration and Timestep,3.181781761
Sierra Nevada,2031,Drought: High Severity [Type],441.5589807,Normal,Iteration and Timestep,220.7794904
California Chaparral and Oak Woodlands,2031,Drought: High Severity [Type],114.9540884,Normal,Iteration and Timestep,57.47704421
Central California Valley,2031,Drought: High Severity [Type],1.581958454,Normal,Iteration and Timestep,0.790979227
Southern California Mountains,2031,Drought: High Severity [Type],15.79632559,Normal,Iteration and Timestep,7.898162796
Eastern Cascades Slopes and Foothills,2031,Drought: High Severity [Type],132.3035263,Normal,Iteration and Timestep,66.15176314
Central Basin and Range,2031,Drought: High Severity [Type],84.89522484,Normal,Iteration and Timestep,42.44761242
Mojave Basin and Range,2031,Drought: High Severity [Type],7.615461014,Normal,Iteration and Timestep,3.807730507
Klamath Mountains,2031,Drought: High Severity [Type],121.5836103,Normal,Iteration and Timestep,60.79180516
Northern Basin and Range,2031,Drought: High Severity [Type],47.17183288,Normal,Iteration and Timestep,23.58591644
Sonoran Basin and Range,2031,Drought: High Severity [Type],0.055290243,Normal,Iteration and Timestep,0.027645121
Coast Range,2032,Drought: High Severity [Type],34.96195228,Normal,Iteration and Timestep,17.48097614
Cascades,2032,Drought: High Severity [Type],12.6439357,Normal,Iteration and Timestep,6.321967851
Sierra Nevada,2032,Drought: High Severity [Type],253.3987577,Normal,Iteration and Timestep,126.6993788
California Chaparral and Oak Woodlands,2032,Drought: High Severity [Type],70.40978984,Normal,Iteration and Timestep,35.20489492
Central California Valley,2032,Drought: High Severity [Type],1.020876046,Normal,Iteration and Timestep,0.510438023
Southern California Mountains,2032,Drought: High Severity [Type],7.133955783,Normal,Iteration and Timestep,3.566977892
Eastern Cascades Slopes and Foothills,2032,Drought: High Severity [Type],81.01840411,Normal,Iteration and Timestep,40.50920205
Central Basin and Range,2032,Drought: High Severity [Type],63.67565288,Normal,Iteration and Timestep,31.83782644
Mojave Basin and Range,2032,Drought: High Severity [Type],4.76686915,Normal,Iteration and Timestep,2.383434575
Klamath Mountains,2032,Drought: High Severity [Type],176.8669853,Normal,Iteration and Timestep,88.43349266
Northern Basin and Range,2032,Drought: High Severity [Type],18.5211888,Normal,Iteration and Timestep,9.260594402
Sonoran Basin and Range,2032,Drought: High Severity [Type],0.02733529,Normal,Iteration and Timestep,0.013667645
Coast Range,2033,Drought: High Severity [Type],22.82127335,Normal,Iteration and Timestep,11.41063668
Cascades,2033,Drought: High Severity [Type],19.91024276,Normal,Iteration and Timestep,9.955121382
Sierra Nevada,2033,Drought: High Severity [Type],276.5724536,Normal,Iteration and Timestep,138.2862268
California Chaparral and Oak Woodlands,2033,Drought: High Severity [Type],34.55836744,Normal,Iteration and Timestep,17.27918372
Central California Valley,2033,Drought: High Severity [Type],0.417682409,Normal,Iteration and Timestep,0.208841204
Southern California Mountains,2033,Drought: High Severity [Type],3.808881565,Normal,Iteration and Timestep,1.904440783
Eastern Cascades Slopes and Foothills,2033,Drought: High Severity [Type],279.3561347,Normal,Iteration and Timestep,139.6780674
Central Basin and Range,2033,Drought: High Severity [Type],34.93381552,Normal,Iteration and Timestep,17.46690776
Mojave Basin and Range,2033,Drought: High Severity [Type],2.160016887,Normal,Iteration and Timestep,1.080008444
Klamath Mountains,2033,Drought: High Severity [Type],147.7728822,Normal,Iteration and Timestep,73.88644109
Northern Basin and Range,2033,Drought: High Severity [Type],43.60419556,Normal,Iteration and Timestep,21.80209778
Sonoran Basin and Range,2033,Drought: High Severity [Type],0.033842093,Normal,Iteration and Timestep,0.016921046
Coast Range,2034,Drought: High Severity [Type],13.56228548,Normal,Iteration and Timestep,6.781142741
Cascades,2034,Drought: High Severity [Type],7.699442229,Normal,Iteration and Timestep,3.849721115
Sierra Nevada,2034,Drought: High Severity [Type],286.3791942,Normal,Iteration and Timestep,143.1895971
California Chaparral and Oak Woodlands,2034,Drought: High Severity [Type],98.58750712,Normal,Iteration and Timestep,49.29375356
Central California Valley,2034,Drought: High Severity [Type],0.673454542,Normal,Iteration and Timestep,0.336727271
Southern California Mountains,2034,Drought: High Severity [Type],84.32583355,Normal,Iteration and Timestep,42.16291677
Eastern Cascades Slopes and Foothills,2034,Drought: High Severity [Type],244.8300634,Normal,Iteration and Timestep,122.4150317
Central Basin and Range,2034,Drought: High Severity [Type],93.89810375,Normal,Iteration and Timestep,46.94905188
Mojave Basin and Range,2034,Drought: High Severity [Type],24.41225264,Normal,Iteration and Timestep,12.20612632
Klamath Mountains,2034,Drought: High Severity [Type],76.36437447,Normal,Iteration and Timestep,38.18218724
Northern Basin and Range,2034,Drought: High Severity [Type],54.50062865,Normal,Iteration and Timestep,27.25031432
Sonoran Basin and Range,2034,Drought: High Severity [Type],1.208201915,Normal,Iteration and Timestep,0.604100958
Coast Range,2035,Drought: High Severity [Type],12.8273791,Normal,Iteration and Timestep,6.41368955
Cascades,2035,Drought: High Severity [Type],4.913501678,Normal,Iteration and Timestep,2.456750839
Sierra Nevada,2035,Drought: High Severity [Type],180.7869955,Normal,Iteration and Timestep,90.39349776
California Chaparral and Oak Woodlands,2035,Drought: High Severity [Type],60.58340313,Normal,Iteration and Timestep,30.29170156
Central California Valley,2035,Drought: High Severity [Type],0.410890854,Normal,Iteration and Timestep,0.205445427
Southern California Mountains,2035,Drought: High Severity [Type],31.38703853,Normal,Iteration and Timestep,15.69351927
Eastern Cascades Slopes and Foothills,2035,Drought: High Severity [Type],268.5292252,Normal,Iteration and Timestep,134.2646126
Central Basin and Range,2035,Drought: High Severity [Type],60.0760653,Normal,Iteration and Timestep,30.03803265
Mojave Basin and Range,2035,Drought: High Severity [Type],13.89528135,Normal,Iteration and Timestep,6.947640674
Klamath Mountains,2035,Drought: High Severity [Type],72.91314705,Normal,Iteration and Timestep,36.45657352
Northern Basin and Range,2035,Drought: High Severity [Type],43.20230068,Normal,Iteration and Timestep,21.60115034
Sonoran Basin and Range,2035,Drought: High Severity [Type],1.532087528,Normal,Iteration and Timestep,0.766043764
Coast Range,2036,Drought: High Severity [Type],11.17241157,Normal,Iteration and Timestep,5.586205783
Cascades,2036,Drought: High Severity [Type],2.803341293,Normal,Iteration and Timestep,1.401670646
Sierra Nevada,2036,Drought: High Severity [Type],81.41747931,Normal,Iteration and Timestep,40.70873965
California Chaparral and Oak Woodlands,2036,Drought: High Severity [Type],40.42922071,Normal,Iteration and Timestep,20.21461036
Central California Valley,2036,Drought: High Severity [Type],0.351130447,Normal,Iteration and Timestep,0.175565223
Southern California Mountains,2036,Drought: High Severity [Type],12.86844083,Normal,Iteration and Timestep,6.434220413
Eastern Cascades Slopes and Foothills,2036,Drought: High Severity [Type],96.00180626,Normal,Iteration and Timestep,48.00090313
Central Basin and Range,2036,Drought: High Severity [Type],12.68589569,Normal,Iteration and Timestep,6.342947847
Mojave Basin and Range,2036,Drought: High Severity [Type],4.891477648,Normal,Iteration and Timestep,2.445738824
Klamath Mountains,2036,Drought: High Severity [Type],41.73660455,Normal,Iteration and Timestep,20.86830227
Northern Basin and Range,2036,Drought: High Severity [Type],21.4603423,Normal,Iteration and Timestep,10.73017115
Sonoran Basin and Range,2036,Drought: High Severity [Type],1.247811708,Normal,Iteration and Timestep,0.623905854
Coast Range,2037,Drought: High Severity [Type],2.195941793,Normal,Iteration and Timestep,1.097970896
Cascades,2037,Drought: High Severity [Type],0.184026737,Normal,Iteration and Timestep,0.092013368
Sierra Nevada,2037,Drought: High Severity [Type],14.81989169,Normal,Iteration and Timestep,7.409945843
California Chaparral and Oak Woodlands,2037,Drought: High Severity [Type],11.08174898,Normal,Iteration and Timestep,5.540874489
Central California Valley,2037,Drought: High Severity [Type],0.096095563,Normal,Iteration and Timestep,0.048047782
Southern California Mountains,2037,Drought: High Severity [Type],3.55434714,Normal,Iteration and Timestep,1.77717357
Eastern Cascades Slopes and Foothills,2037,Drought: High Severity [Type],20.91888218,Normal,Iteration and Timestep,10.45944109
Central Basin and Range,2037,Drought: High Severity [Type],2.940450256,Normal,Iteration and Timestep,1.470225128
Mojave Basin and Range,2037,Drought: High Severity [Type],0.524251254,Normal,Iteration and Timestep,0.262125627
Klamath Mountains,2037,Drought: High Severity [Type],5.015158979,Normal,Iteration and Timestep,2.507579489
Northern Basin and Range,2037,Drought: High Severity [Type],6.821479676,Normal,Iteration and Timestep,3.410739838
Sonoran Basin and Range,2037,Drought: High Severity [Type],0.109551098,Normal,Iteration and Timestep,0.054775549
Coast Range,2038,Drought: High Severity [Type],14.7828541,Normal,Iteration and Timestep,7.391427049
Cascades,2038,Drought: High Severity [Type],0.355942778,Normal,Iteration and Timestep,0.177971389
Sierra Nevada,2038,Drought: High Severity [Type],42.31584128,Normal,Iteration and Timestep,21.15792064
California Chaparral and Oak Woodlands,2038,Drought: High Severity [Type],83.51722703,Normal,Iteration and Timestep,41.75861351
Central California Valley,2038,Drought: High Severity [Type],0.736630335,Normal,Iteration and Timestep,0.368315167
Southern California Mountains,2038,Drought: High Severity [Type],23.29347317,Normal,Iteration and Timestep,11.64673659
Eastern Cascades Slopes and Foothills,2038,Drought: High Severity [Type],8.429465246,Normal,Iteration and Timestep,4.214732623
Central Basin and Range,2038,Drought: High Severity [Type],7.63722399,Normal,Iteration and Timestep,3.818611995
Mojave Basin and Range,2038,Drought: High Severity [Type],2.160595813,Normal,Iteration and Timestep,1.080297906
Klamath Mountains,2038,Drought: High Severity [Type],17.92924517,Normal,Iteration and Timestep,8.964622587
Northern Basin and Range,2038,Drought: High Severity [Type],3.630598911,Normal,Iteration and Timestep,1.815299456
Sonoran Basin and Range,2038,Drought: High Severity [Type],0.263548655,Normal,Iteration and Timestep,0.131774328
Coast Range,2039,Drought: High Severity [Type],58.24944175,Normal,Iteration and Timestep,29.12472087
Cascades,2039,Drought: High Severity [Type],2.297904611,Normal,Iteration and Timestep,1.148952305
Sierra Nevada,2039,Drought: High Severity [Type],118.9253341,Normal,Iteration and Timestep,59.46266707
California Chaparral and Oak Woodlands,2039,Drought: High Severity [Type],171.0082721,Normal,Iteration and Timestep,85.50413605
Central California Valley,2039,Drought: High Severity [Type],1.797795701,Normal,Iteration and Timestep,0.89889785
Southern California Mountains,2039,Drought: High Severity [Type],19.57224106,Normal,Iteration and Timestep,9.786120529
Eastern Cascades Slopes and Foothills,2039,Drought: High Severity [Type],15.36402308,Normal,Iteration and Timestep,7.682011539
Central Basin and Range,2039,Drought: High Severity [Type],11.48288481,Normal,Iteration and Timestep,5.741442403
