StratumID,Timestep,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD
Eastern Cascades Slopes and Foothills,2022,DROUGHT: High Severity [Type],96.6860988125409,Normal,Iteration and Timestep,48.3430494062704
Central Basin and Range,2022,DROUGHT: High Severity [Type],20.9640083779127,Normal,Iteration and Timestep,10.4820041889564
Mojave Basin and Range,2022,DROUGHT: High Severity [Type],38.7713654724494,Normal,Iteration and Timestep,19.3856827362247
Klamath Mountains,2022,DROUGHT: High Severity [Type],205.680234668544,Normal,Iteration and Timestep,102.840117334272
Northern Basin and Range,2022,DROUGHT: High Severity [Type],2.75652145919139,Normal,Iteration and Timestep,1.3782607295957
Sonoran Basin and Range,2022,DROUGHT: High Severity [Type],0.514553632179741,Normal,Iteration and Timestep,0.25727681608987
Coast Range,2023,DROUGHT: High Severity [Type],267.784091699868,Normal,Iteration and Timestep,133.892045849934
Cascades,2023,DROUGHT: High Severity [Type],50.6326560417656,Normal,Iteration and Timestep,25.3163280208828
Sierra Nevada,2023,DROUGHT: High Severity [Type],752.819825075643,Normal,Iteration and Timestep,376.409912537822
California Chaparral and Oak Woodlands,2023,DROUGHT: High Severity [Type],879.210510539415,Normal,Iteration and Timestep,439.605255269707
Central California Valley,2023,DROUGHT: High Severity [Type],3.51712125760969,Normal,Iteration and Timestep,1.75856062880484
Southern California Mountains,2023,DROUGHT: High Severity [Type],450.120396934217,Normal,Iteration and Timestep,225.060198467108
Eastern Cascades Slopes and Foothills,2023,DROUGHT: High Severity [Type],259.922540967789,Normal,Iteration and Timestep,129.961270483895
Central Basin and Range,2023,DROUGHT: High Severity [Type],40.4111856242871,Normal,Iteration and Timestep,20.2055928121435
Mojave Basin and Range,2023,DROUGHT: High Severity [Type],132.040582739588,Normal,Iteration and Timestep,66.020291369794
Klamath Mountains,2023,DROUGHT: High Severity [Type],1274.11109349504,Normal,Iteration and Timestep,637.055546747521
Northern Basin and Range,2023,DROUGHT: High Severity [Type],3.89668446875112,Normal,Iteration and Timestep,1.94834223437556
Sonoran Basin and Range,2023,DROUGHT: High Severity [Type],1.37268648395548,Normal,Iteration and Timestep,0.686343241977738
Coast Range,2024,DROUGHT: High Severity [Type],16.9115352054941,Normal,Iteration and Timestep,8.45576760274707
Cascades,2024,DROUGHT: High Severity [Type],3.90332743417821,Normal,Iteration and Timestep,1.9516637170891
Sierra Nevada,2024,DROUGHT: High Severity [Type],337.224967994371,Normal,Iteration and Timestep,168.612483997185
California Chaparral and Oak Woodlands,2024,DROUGHT: High Severity [Type],164.460274457146,Normal,Iteration and Timestep,82.2301372285729
Central California Valley,2024,DROUGHT: High Severity [Type],0.563678087230073,Normal,Iteration and Timestep,0.281839043615037
Southern California Mountains,2024,DROUGHT: High Severity [Type],102.336371065525,Normal,Iteration and Timestep,51.1681855327624
Eastern Cascades Slopes and Foothills,2024,DROUGHT: High Severity [Type],32.1522488296632,Normal,Iteration and Timestep,16.0761244148316
Central Basin and Range,2024,DROUGHT: High Severity [Type],22.8299561313434,Normal,Iteration and Timestep,11.4149780656717
Mojave Basin and Range,2024,DROUGHT: High Severity [Type],55.3117220428539,Normal,Iteration and Timestep,27.655861021427
Klamath Mountains,2024,DROUGHT: High Severity [Type],87.5921434962656,Normal,Iteration and Timestep,43.7960717481328
Northern Basin and Range,2024,DROUGHT: High Severity [Type],1.20583994819208,Normal,Iteration and Timestep,0.602919974096039
Sonoran Basin and Range,2024,DROUGHT: High Severity [Type],0.151270080605173,Normal,Iteration and Timestep,0.0756350403025863
Coast Range,2025,DROUGHT: High Severity [Type],20.3076885490445,Normal,Iteration and Timestep,10.1538442745223
Cascades,2025,DROUGHT: High Severity [Type],8.37313043655013,Normal,Iteration and Timestep,4.18656521827506
Sierra Nevada,2025,DROUGHT: High Severity [Type],652.737388924597,Normal,Iteration and Timestep,326.368694462299
California Chaparral and Oak Woodlands,2025,DROUGHT: High Severity [Type],133.002100780126,Normal,Iteration and Timestep,66.501050390063
Central California Valley,2025,DROUGHT: High Severity [Type],0.882219172490295,Normal,Iteration and Timestep,0.441109586245148
Southern California Mountains,2025,DROUGHT: High Severity [Type],48.8086348484358,Normal,Iteration and Timestep,24.4043174242179
Eastern Cascades Slopes and Foothills,2025,DROUGHT: High Severity [Type],41.5427514615176,Normal,Iteration and Timestep,20.7713757307588
Central Basin and Range,2025,DROUGHT: High Severity [Type],34.9946494478554,Normal,Iteration and Timestep,17.4973247239277
Mojave Basin and Range,2025,DROUGHT: High Severity [Type],38.155291036026,Normal,Iteration and Timestep,19.077645518013
Klamath Mountains,2025,DROUGHT: High Severity [Type],125.120259435207,Normal,Iteration and Timestep,62.5601297176036
Northern Basin and Range,2025,DROUGHT: High Severity [Type],1.43082535968279,Normal,Iteration and Timestep,0.715412679841393
Sonoran Basin and Range,2025,DROUGHT: High Severity [Type],0.0710447565215873,Normal,Iteration and Timestep,0.0355223782607936
Coast Range,2026,DROUGHT: High Severity [Type],12.8092613847984,Normal,Iteration and Timestep,6.40463069239922
Cascades,2026,DROUGHT: High Severity [Type],1.67593910409778,Normal,Iteration and Timestep,0.837969552048889
Sierra Nevada,2026,DROUGHT: High Severity [Type],179.709913207418,Normal,Iteration and Timestep,89.8549566037091
California Chaparral and Oak Woodlands,2026,DROUGHT: High Severity [Type],70.2768747872833,Normal,Iteration and Timestep,35.1384373936417
Central California Valley,2026,DROUGHT: High Severity [Type],0.479505027498817,Normal,Iteration and Timestep,0.239752513749409
Southern California Mountains,2026,DROUGHT: High Severity [Type],20.5975779343571,Normal,Iteration and Timestep,10.2987889671786
Eastern Cascades Slopes and Foothills,2026,DROUGHT: High Severity [Type],28.1216336553753,Normal,Iteration and Timestep,14.0608168276876
Central Basin and Range,2026,DROUGHT: High Severity [Type],21.351748082061,Normal,Iteration and Timestep,10.6758740410305
Mojave Basin and Range,2026,DROUGHT: High Severity [Type],21.2675920718029,Normal,Iteration and Timestep,10.6337960359015
Klamath Mountains,2026,DROUGHT: High Severity [Type],41.8029620303059,Normal,Iteration and Timestep,20.901481015153
Northern Basin and Range,2026,DROUGHT: High Severity [Type],2.63660882319527,Normal,Iteration and Timestep,1.31830441159764
Sonoran Basin and Range,2026,DROUGHT: High Severity [Type],0.0765714589724666,Normal,Iteration and Timestep,0.0382857294862333
Coast Range,2027,DROUGHT: High Severity [Type],2.26586818806754,Normal,Iteration and Timestep,1.13293409403377
Cascades,2027,DROUGHT: High Severity [Type],1.16167581832269,Normal,Iteration and Timestep,0.580837909161346
Sierra Nevada,2027,DROUGHT: High Severity [Type],61.3565837964784,Normal,Iteration and Timestep,30.6782918982392
California Chaparral and Oak Woodlands,2027,DROUGHT: High Severity [Type],3.94537198578837,Normal,Iteration and Timestep,1.97268599289418
Central California Valley,2027,DROUGHT: High Severity [Type],0.0410935383442848,Normal,Iteration and Timestep,0.0205467691721424
Southern California Mountains,2027,DROUGHT: High Severity [Type],1.2089610213261,Normal,Iteration and Timestep,0.604480510663052
Eastern Cascades Slopes and Foothills,2027,DROUGHT: High Severity [Type],12.8063829489765,Normal,Iteration and Timestep,6.40319147448827
Central Basin and Range,2027,DROUGHT: High Severity [Type],10.2999002697998,Normal,Iteration and Timestep,5.14995013489988
Mojave Basin and Range,2027,DROUGHT: High Severity [Type],8.1622436957241,Normal,Iteration and Timestep,4.08112184786205
Klamath Mountains,2027,DROUGHT: High Severity [Type],11.6395692568403,Normal,Iteration and Timestep,5.81978462842017
Northern Basin and Range,2027,DROUGHT: High Severity [Type],1.64496945663086,Normal,Iteration and Timestep,0.82248472831543
Sonoran Basin and Range,2027,DROUGHT: High Severity [Type],0.0263977544473164,Normal,Iteration and Timestep,0.0131988772236582
Coast Range,2028,DROUGHT: High Severity [Type],1.84103314506865,Normal,Iteration and Timestep,0.920516572534325
Cascades,2028,DROUGHT: High Severity [Type],1.36401149937592,Normal,Iteration and Timestep,0.68200574968796
Sierra Nevada,2028,DROUGHT: High Severity [Type],81.1775853466488,Normal,Iteration and Timestep,40.5887926733244
California Chaparral and Oak Woodlands,2028,DROUGHT: High Severity [Type],4.41179687820932,Normal,Iteration and Timestep,2.20589843910466
Central California Valley,2028,DROUGHT: High Severity [Type],0.0471873093192698,Normal,Iteration and Timestep,0.0235936546596349
Southern California Mountains,2028,DROUGHT: High Severity [Type],2.08140138816452,Normal,Iteration and Timestep,1.04070069408226
Eastern Cascades Slopes and Foothills,2028,DROUGHT: High Severity [Type],9.33835919873673,Normal,Iteration and Timestep,4.66917959936836
Central Basin and Range,2028,DROUGHT: High Severity [Type],20.5399682402387,Normal,Iteration and Timestep,10.2699841201194
Mojave Basin and Range,2028,DROUGHT: High Severity [Type],13.1518813010407,Normal,Iteration and Timestep,6.57594065052035
Klamath Mountains,2028,DROUGHT: High Severity [Type],9.95661618258964,Normal,Iteration and Timestep,4.97830809129482
Northern Basin and Range,2028,DROUGHT: High Severity [Type],1.23638325865795,Normal,Iteration and Timestep,0.618191629328976
Sonoran Basin and Range,2028,DROUGHT: High Severity [Type],0.0554656243175486,Normal,Iteration and Timestep,0.0277328121587743
Coast Range,2029,DROUGHT: High Severity [Type],49.4940516828792,Normal,Iteration and Timestep,24.7470258414396
Cascades,2029,DROUGHT: High Severity [Type],6.46270040283707,Normal,Iteration and Timestep,3.23135020141854
Sierra Nevada,2029,DROUGHT: High Severity [Type],201.281729728341,Normal,Iteration and Timestep,100.640864864171
California Chaparral and Oak Woodlands,2029,DROUGHT: High Severity [Type],104.322637870529,Normal,Iteration and Timestep,52.1613189352647
Central California Valley,2029,DROUGHT: High Severity [Type],0.890419896168169,Normal,Iteration and Timestep,0.445209948084084
Southern California Mountains,2029,DROUGHT: High Severity [Type],34.1679065496137,Normal,Iteration and Timestep,17.0839532748068
Eastern Cascades Slopes and Foothills,2029,DROUGHT: High Severity [Type],76.6549940538316,Normal,Iteration and Timestep,38.3274970269158
Central Basin and Range,2029,DROUGHT: High Severity [Type],48.0585844910356,Normal,Iteration and Timestep,24.0292922455178
Mojave Basin and Range,2029,DROUGHT: High Severity [Type],39.3124277527459,Normal,Iteration and Timestep,19.6562138763729
Klamath Mountains,2029,DROUGHT: High Severity [Type],149.18946295802,Normal,Iteration and Timestep,74.5947314790101
Northern Basin and Range,2029,DROUGHT: High Severity [Type],5.48970776169881,Normal,Iteration and Timestep,2.7448538808494
Sonoran Basin and Range,2029,DROUGHT: High Severity [Type],0.283285745645117,Normal,Iteration and Timestep,0.141642872822558
Coast Range,2030,DROUGHT: High Severity [Type],16.2189487940632,Normal,Iteration and Timestep,8.10947439703159
Cascades,2030,DROUGHT: High Severity [Type],1.39804853907845,Normal,Iteration and Timestep,0.699024269539223
Sierra Nevada,2030,DROUGHT: High Severity [Type],47.7438063562913,Normal,Iteration and Timestep,23.8719031781457
California Chaparral and Oak Woodlands,2030,DROUGHT: High Severity [Type],88.2782232835016,Normal,Iteration and Timestep,44.1391116417508
Central California Valley,2030,DROUGHT: High Severity [Type],0.44660010150983,Normal,Iteration and Timestep,0.223300050754915
Southern California Mountains,2030,DROUGHT: High Severity [Type],62.3183416639804,Normal,Iteration and Timestep,31.1591708319902
Eastern Cascades Slopes and Foothills,2030,DROUGHT: High Severity [Type],7.83975606550484,Normal,Iteration and Timestep,3.91987803275242
Central Basin and Range,2030,DROUGHT: High Severity [Type],9.25643552277324,Normal,Iteration and Timestep,4.62821776138662
Mojave Basin and Range,2030,DROUGHT: High Severity [Type],36.2161601060216,Normal,Iteration and Timestep,18.1080800530108
Klamath Mountains,2030,DROUGHT: High Severity [Type],30.6081820688123,Normal,Iteration and Timestep,15.3040910344062
Northern Basin and Range,2030,DROUGHT: High Severity [Type],0.606315267117679,Normal,Iteration and Timestep,0.30315763355884
Sonoran Basin and Range,2030,DROUGHT: High Severity [Type],0.96851841287571,Normal,Iteration and Timestep,0.484259206437855
Coast Range,2031,DROUGHT: High Severity [Type],66.2675337885739,Normal,Iteration and Timestep,33.133766894287
Cascades,2031,DROUGHT: High Severity [Type],8.44678324717097,Normal,Iteration and Timestep,4.22339162358548
Sierra Nevada,2031,DROUGHT: High Severity [Type],132.906628525686,Normal,Iteration and Timestep,66.4533142628429
California Chaparral and Oak Woodlands,2031,DROUGHT: High Severity [Type],114.702014378199,Normal,Iteration and Timestep,57.3510071890996
Central California Valley,2031,DROUGHT: High Severity [Type],1.3251164003741,Normal,Iteration and Timestep,0.66255820018705
Southern California Mountains,2031,DROUGHT: High Severity [Type],52.7307161717326,Normal,Iteration and Timestep,26.3653580858663
Eastern Cascades Slopes and Foothills,2031,DROUGHT: High Severity [Type],68.97615268753,Normal,Iteration and Timestep,34.488076343765
Central Basin and Range,2031,DROUGHT: High Severity [Type],11.9436713542473,Normal,Iteration and Timestep,5.97183567712364
Mojave Basin and Range,2031,DROUGHT: High Severity [Type],20.9953948531365,Normal,Iteration and Timestep,10.4976974265683
Klamath Mountains,2031,DROUGHT: High Severity [Type],228.940810534637,Normal,Iteration and Timestep,114.470405267319
Northern Basin and Range,2031,DROUGHT: High Severity [Type],4.67167817927293,Normal,Iteration and Timestep,2.33583908963647
Sonoran Basin and Range,2031,DROUGHT: High Severity [Type],0.494287655325024,Normal,Iteration and Timestep,0.247143827662512
Coast Range,2032,DROUGHT: High Severity [Type],109.85221995553,Normal,Iteration and Timestep,54.926109977765
Cascades,2032,DROUGHT: High Severity [Type],15.8379191732965,Normal,Iteration and Timestep,7.91895958664827
Sierra Nevada,2032,DROUGHT: High Severity [Type],142.050640428342,Normal,Iteration and Timestep,71.0253202141712
California Chaparral and Oak Woodlands,2032,DROUGHT: High Severity [Type],223.025887249911,Normal,Iteration and Timestep,111.512943624955
Central California Valley,2032,DROUGHT: High Severity [Type],1.77324314031284,Normal,Iteration and Timestep,0.886621570156422
Southern California Mountains,2032,DROUGHT: High Severity [Type],122.673888544028,Normal,Iteration and Timestep,61.3369442720141
Eastern Cascades Slopes and Foothills,2032,DROUGHT: High Severity [Type],72.7534561714019,Normal,Iteration and Timestep,36.376728085701
Central Basin and Range,2032,DROUGHT: High Severity [Type],20.0812381228225,Normal,Iteration and Timestep,10.0406190614112
Mojave Basin and Range,2032,DROUGHT: High Severity [Type],25.8560339849673,Normal,Iteration and Timestep,12.9280169924837
Klamath Mountains,2032,DROUGHT: High Severity [Type],245.740468871081,Normal,Iteration and Timestep,122.870234435541
Northern Basin and Range,2032,DROUGHT: High Severity [Type],3.51776372800305,Normal,Iteration and Timestep,1.75888186400152
Sonoran Basin and Range,2032,DROUGHT: High Severity [Type],0.301109063264448,Normal,Iteration and Timestep,0.150554531632224
Coast Range,2033,DROUGHT: High Severity [Type],140.586575938156,Normal,Iteration and Timestep,70.2932879690779
Cascades,2033,DROUGHT: High Severity [Type],4.7362416878459,Normal,Iteration and Timestep,2.36812084392295
Sierra Nevada,2033,DROUGHT: High Severity [Type],50.5005035418494,Normal,Iteration and Timestep,25.2502517709247
California Chaparral and Oak Woodlands,2033,DROUGHT: High Severity [Type],120.019905341062,Normal,Iteration and Timestep,60.0099526705308
Central California Valley,2033,DROUGHT: High Severity [Type],1.79558068996994,Normal,Iteration and Timestep,0.897790344984969
Southern California Mountains,2033,DROUGHT: High Severity [Type],66.7249114982551,Normal,Iteration and Timestep,33.3624557491275
Eastern Cascades Slopes and Foothills,2033,DROUGHT: High Severity [Type],35.6804171345175,Normal,Iteration and Timestep,17.8402085672587
Central Basin and Range,2033,DROUGHT: High Severity [Type],5.42564169359457,Normal,Iteration and Timestep,2.71282084679729
Mojave Basin and Range,2033,DROUGHT: High Severity [Type],14.4589344208857,Normal,Iteration and Timestep,7.22946721044286
Klamath Mountains,2033,DROUGHT: High Severity [Type],182.245686040726,Normal,Iteration and Timestep,91.1228430203628
Northern Basin and Range,2033,DROUGHT: High Severity [Type],3.01592851882015,Normal,Iteration and Timestep,1.50796425941007
Sonoran Basin and Range,2033,DROUGHT: High Severity [Type],0.423727627039625,Normal,Iteration and Timestep,0.211863813519813
Coast Range,2034,DROUGHT: High Severity [Type],27.0658360426896,Normal,Iteration and Timestep,13.5329180213448
Cascades,2034,DROUGHT: High Severity [Type],1.80563744943356,Normal,Iteration and Timestep,0.902818724716781
Sierra Nevada,2034,DROUGHT: High Severity [Type],14.9321642143707,Normal,Iteration and Timestep,7.46608210718534
California Chaparral and Oak Woodlands,2034,DROUGHT: High Severity [Type],22.8561044558592,Normal,Iteration and Timestep,11.4280522279296
Central California Valley,2034,DROUGHT: High Severity [Type],0.318807175903203,Normal,Iteration and Timestep,0.159403587951601
Southern California Mountains,2034,DROUGHT: High Severity [Type],13.0171317806671,Normal,Iteration and Timestep,6.50856589033356
Eastern Cascades Slopes and Foothills,2034,DROUGHT: High Severity [Type],11.2352258438968,Normal,Iteration and Timestep,5.61761292194842
Central Basin and Range,2034,DROUGHT: High Severity [Type],0.459868540187813,Normal,Iteration and Timestep,0.229934270093906
Mojave Basin and Range,2034,DROUGHT: High Severity [Type],1.64498102329355,Normal,Iteration and Timestep,0.822490511646777
Klamath Mountains,2034,DROUGHT: High Severity [Type],47.3509238881961,Normal,Iteration and Timestep,23.6754619440981
Northern Basin and Range,2034,DROUGHT: High Severity [Type],1.3354700144464,Normal,Iteration and Timestep,0.6677350072232
Sonoran Basin and Range,2034,DROUGHT: High Severity [Type],0.120459909132478,Normal,Iteration and Timestep,0.060229954566239
Coast Range,2035,DROUGHT: High Severity [Type],22.833326450389,Normal,Iteration and Timestep,11.4166632251945
Cascades,2035,DROUGHT: High Severity [Type],5.06416564905521,Normal,Iteration and Timestep,2.53208282452761
Sierra Nevada,2035,DROUGHT: High Severity [Type],43.321481338568,Normal,Iteration and Timestep,21.660740669284
California Chaparral and Oak Woodlands,2035,DROUGHT: High Severity [Type],25.4481949986002,Normal,Iteration and Timestep,12.7240974993001
Central California Valley,2035,DROUGHT: High Severity [Type],0.389760985201065,Normal,Iteration and Timestep,0.194880492600532
Southern California Mountains,2035,DROUGHT: High Severity [Type],4.45637706430716,Normal,Iteration and Timestep,2.22818853215358
Eastern Cascades Slopes and Foothills,2035,DROUGHT: High Severity [Type],61.7347923062844,Normal,Iteration and Timestep,30.8673961531422
Central Basin and Range,2035,DROUGHT: High Severity [Type],1.59465427206635,Normal,Iteration and Timestep,0.797327136033175
Mojave Basin and Range,2035,DROUGHT: High Severity [Type],0.655318520261289,Normal,Iteration and Timestep,0.327659260130645
Klamath Mountains,2035,DROUGHT: High Severity [Type],85.6284686557192,Normal,Iteration and Timestep,42.8142343278596
Northern Basin and Range,2035,DROUGHT: High Severity [Type],6.85209076112369,Normal,Iteration and Timestep,3.42604538056185
Sonoran Basin and Range,2035,DROUGHT: High Severity [Type],0.0579883587515724,Normal,Iteration and Timestep,0.0289941793757862
Coast Range,2036,DROUGHT: High Severity [Type],2.58031754082003,Normal,Iteration and Timestep,1.29015877041002
Cascades,2036,DROUGHT: High Severity [Type],0.905070238808548,Normal,Iteration and Timestep,0.452535119404274
Sierra Nevada,2036,DROUGHT: High Severity [Type],9.93494201599242,Normal,Iteration and Timestep,4.96747100799621
California Chaparral and Oak Woodlands,2036,DROUGHT: High Severity [Type],2.22932891963592,Normal,Iteration and Timestep,1.11466445981796
Central California Valley,2036,DROUGHT: High Severity [Type],0.0230270699476023,Normal,Iteration and Timestep,0.0115135349738011
Southern California Mountains,2036,DROUGHT: High Severity [Type],1.9170637674797,Normal,Iteration and Timestep,0.958531883739852
Eastern Cascades Slopes and Foothills,2036,DROUGHT: High Severity [Type],6.71977528557363,Normal,Iteration and Timestep,3.35988764278682
Central Basin and Range,2036,DROUGHT: High Severity [Type],0.493510699816511,Normal,Iteration and Timestep,0.246755349908256
Mojave Basin and Range,2036,DROUGHT: High Severity [Type],0.353917604757953,Normal,Iteration and Timestep,0.176958802378977
Klamath Mountains,2036,DROUGHT: High Severity [Type],15.1559444913801,Normal,Iteration and Timestep,7.57797224569003
Northern Basin and Range,2036,DROUGHT: High Severity [Type],0.458746094037451,Normal,Iteration and Timestep,0.229373047018726
Sonoran Basin and Range,2036,DROUGHT: High Severity [Type],0.0362025806080055,Normal,Iteration and Timestep,0.0181012903040028
