StratumID,Timestep,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD
Northern Basin and Range,2025,Drought: High Severity [Type],0.081574779,Normal,Iteration and Timestep,0.04078739
Sonoran Basin and Range,2025,Drought: High Severity [Type],0.005287639,Normal,Iteration and Timestep,0.00264382
Coast Range,2026,Drought: High Severity [Type],12.46821705,Normal,Iteration and Timestep,6.234108527
Cascades,2026,Drought: High Severity [Type],2.14242605,Normal,Iteration and Timestep,1.071213025
Sierra Nevada,2026,Drought: High Severity [Type],47.19908246,Normal,Iteration and Timestep,23.59954123
California Chaparral and Oak Woodlands,2026,Drought: High Severity [Type],35.65483738,Normal,Iteration and Timestep,17.82741869
Central California Valley,2026,Drought: High Severity [Type],0.172150756,Normal,Iteration and Timestep,0.086075378
Southern California Mountains,2026,Drought: High Severity [Type],7.502913111,Normal,Iteration and Timestep,3.751456555
Eastern Cascades Slopes and Foothills,2026,Drought: High Severity [Type],20.20576053,Normal,Iteration and Timestep,10.10288026
Central Basin and Range,2026,Drought: High Severity [Type],2.010938449,Normal,Iteration and Timestep,1.005469224
Mojave Basin and Range,2026,Drought: High Severity [Type],0.625491084,Normal,Iteration and Timestep,0.312745542
Klamath Mountains,2026,Drought: High Severity [Type],33.6837696,Normal,Iteration and Timestep,16.8418848
Northern Basin and Range,2026,Drought: High Severity [Type],0.889166523,Normal,Iteration and Timestep,0.444583262
Sonoran Basin and Range,2026,Drought: High Severity [Type],0.013192378,Normal,Iteration and Timestep,0.006596189
Coast Range,2027,Drought: High Severity [Type],1.002300709,Normal,Iteration and Timestep,0.501150355
Cascades,2027,Drought: High Severity [Type],0.22957429,Normal,Iteration and Timestep,0.114787145
Sierra Nevada,2027,Drought: High Severity [Type],12.88423343,Normal,Iteration and Timestep,6.442116717
California Chaparral and Oak Woodlands,2027,Drought: High Severity [Type],9.226900597,Normal,Iteration and Timestep,4.613450299
Central California Valley,2027,Drought: High Severity [Type],0.044936573,Normal,Iteration and Timestep,0.022468286
Southern California Mountains,2027,Drought: High Severity [Type],3.858575765,Normal,Iteration and Timestep,1.929287883
Eastern Cascades Slopes and Foothills,2027,Drought: High Severity [Type],3.840988625,Normal,Iteration and Timestep,1.920494312
Central Basin and Range,2027,Drought: High Severity [Type],1.451949732,Normal,Iteration and Timestep,0.725974866
Mojave Basin and Range,2027,Drought: High Severity [Type],0.483835085,Normal,Iteration and Timestep,0.241917543
Klamath Mountains,2027,Drought: High Severity [Type],3.865197116,Normal,Iteration and Timestep,1.932598558
Northern Basin and Range,2027,Drought: High Severity [Type],0.300847001,Normal,Iteration and Timestep,0.1504235
Sonoran Basin and Range,2027,Drought: High Severity [Type],0.010115495,Normal,Iteration and Timestep,0.005057747
Coast Range,2028,Drought: High Severity [Type],9.229856039,Normal,Iteration and Timestep,4.614928019
Cascades,2028,Drought: High Severity [Type],0.609075163,Normal,Iteration and Timestep,0.304537581
Sierra Nevada,2028,Drought: High Severity [Type],73.61944176,Normal,Iteration and Timestep,36.80972088
California Chaparral and Oak Woodlands,2028,Drought: High Severity [Type],62.54331611,Normal,Iteration and Timestep,31.27165805
Central California Valley,2028,Drought: High Severity [Type],0.278062495,Normal,Iteration and Timestep,0.139031247
Southern California Mountains,2028,Drought: High Severity [Type],13.00826928,Normal,Iteration and Timestep,6.504134638
Eastern Cascades Slopes and Foothills,2028,Drought: High Severity [Type],8.515225578,Normal,Iteration and Timestep,4.257612789
Central Basin and Range,2028,Drought: High Severity [Type],4.11130169,Normal,Iteration and Timestep,2.055650845
Mojave Basin and Range,2028,Drought: High Severity [Type],0.440860707,Normal,Iteration and Timestep,0.220430354
Klamath Mountains,2028,Drought: High Severity [Type],10.31316056,Normal,Iteration and Timestep,5.15658028
Northern Basin and Range,2028,Drought: High Severity [Type],0.689435928,Normal,Iteration and Timestep,0.344717964
Sonoran Basin and Range,2028,Drought: High Severity [Type],0.006333205,Normal,Iteration and Timestep,0.003166602
Coast Range,2029,Drought: High Severity [Type],11.46441436,Normal,Iteration and Timestep,5.73220718
Cascades,2029,Drought: High Severity [Type],2.378942155,Normal,Iteration and Timestep,1.189471077
Sierra Nevada,2029,Drought: High Severity [Type],369.9187187,Normal,Iteration and Timestep,184.9593594
California Chaparral and Oak Woodlands,2029,Drought: High Severity [Type],159.3661428,Normal,Iteration and Timestep,79.68307142
Central California Valley,2029,Drought: High Severity [Type],0.569981156,Normal,Iteration and Timestep,0.284990578
Southern California Mountains,2029,Drought: High Severity [Type],67.31021404,Normal,Iteration and Timestep,33.65510702
Eastern Cascades Slopes and Foothills,2029,Drought: High Severity [Type],37.71145373,Normal,Iteration and Timestep,18.85572687
Central Basin and Range,2029,Drought: High Severity [Type],22.37479041,Normal,Iteration and Timestep,11.18739521
Mojave Basin and Range,2029,Drought: High Severity [Type],5.614080903,Normal,Iteration and Timestep,2.807040451
Klamath Mountains,2029,Drought: High Severity [Type],14.83352524,Normal,Iteration and Timestep,7.416762622
Northern Basin and Range,2029,Drought: High Severity [Type],3.805551623,Normal,Iteration and Timestep,1.902775811
Sonoran Basin and Range,2029,Drought: High Severity [Type],0.023630384,Normal,Iteration and Timestep,0.011815192
Coast Range,2030,Drought: High Severity [Type],4.368670863,Normal,Iteration and Timestep,2.184335431
Cascades,2030,Drought: High Severity [Type],6.250962172,Normal,Iteration and Timestep,3.125481086
Sierra Nevada,2030,Drought: High Severity [Type],409.8135166,Normal,Iteration and Timestep,204.9067583
California Chaparral and Oak Woodlands,2030,Drought: High Severity [Type],83.32963428,Normal,Iteration and Timestep,41.66481714
Central California Valley,2030,Drought: High Severity [Type],0.237255443,Normal,Iteration and Timestep,0.118627722
Southern California Mountains,2030,Drought: High Severity [Type],66.61393539,Normal,Iteration and Timestep,33.3069677
Eastern Cascades Slopes and Foothills,2030,Drought: High Severity [Type],35.23108958,Normal,Iteration and Timestep,17.61554479
Central Basin and Range,2030,Drought: High Severity [Type],23.866098,Normal,Iteration and Timestep,11.933049
Mojave Basin and Range,2030,Drought: High Severity [Type],7.547847769,Normal,Iteration and Timestep,3.773923885
Klamath Mountains,2030,Drought: High Severity [Type],34.25366676,Normal,Iteration and Timestep,17.12683338
Northern Basin and Range,2030,Drought: High Severity [Type],3.428270026,Normal,Iteration and Timestep,1.714135013
Sonoran Basin and Range,2030,Drought: High Severity [Type],0.062153288,Normal,Iteration and Timestep,0.031076644
Coast Range,2031,Drought: High Severity [Type],2.214862984,Normal,Iteration and Timestep,1.107431492
Cascades,2031,Drought: High Severity [Type],8.467522206,Normal,Iteration and Timestep,4.233761103
Sierra Nevada,2031,Drought: High Severity [Type],352.900453,Normal,Iteration and Timestep,176.4502265
California Chaparral and Oak Woodlands,2031,Drought: High Severity [Type],59.03464006,Normal,Iteration and Timestep,29.51732003
Central California Valley,2031,Drought: High Severity [Type],0.133733244,Normal,Iteration and Timestep,0.066866622
Southern California Mountains,2031,Drought: High Severity [Type],57.5018525,Normal,Iteration and Timestep,28.75092625
Eastern Cascades Slopes and Foothills,2031,Drought: High Severity [Type],53.85861515,Normal,Iteration and Timestep,26.92930757
Central Basin and Range,2031,Drought: High Severity [Type],19.66481389,Normal,Iteration and Timestep,9.832406946
Mojave Basin and Range,2031,Drought: High Severity [Type],6.036818622,Normal,Iteration and Timestep,3.018409311
Klamath Mountains,2031,Drought: High Severity [Type],32.94635265,Normal,Iteration and Timestep,16.47317633
Northern Basin and Range,2031,Drought: High Severity [Type],4.027713992,Normal,Iteration and Timestep,2.013856996
Sonoran Basin and Range,2031,Drought: High Severity [Type],0.118760686,Normal,Iteration and Timestep,0.059380343
Coast Range,2032,Drought: High Severity [Type],12.18930392,Normal,Iteration and Timestep,6.094651961
Cascades,2032,Drought: High Severity [Type],17.65654859,Normal,Iteration and Timestep,8.828274296
Sierra Nevada,2032,Drought: High Severity [Type],679.2051427,Normal,Iteration and Timestep,339.6025714
California Chaparral and Oak Woodlands,2032,Drought: High Severity [Type],129.9439892,Normal,Iteration and Timestep,64.97199461
Central California Valley,2032,Drought: High Severity [Type],0.400900049,Normal,Iteration and Timestep,0.200450024
Southern California Mountains,2032,Drought: High Severity [Type],110.946475,Normal,Iteration and Timestep,55.47323751
Eastern Cascades Slopes and Foothills,2032,Drought: High Severity [Type],46.08761859,Normal,Iteration and Timestep,23.0438093
Central Basin and Range,2032,Drought: High Severity [Type],23.81277079,Normal,Iteration and Timestep,11.9063854
Mojave Basin and Range,2032,Drought: High Severity [Type],10.45657377,Normal,Iteration and Timestep,5.228286886
Klamath Mountains,2032,Drought: High Severity [Type],86.20515743,Normal,Iteration and Timestep,43.10257871
Northern Basin and Range,2032,Drought: High Severity [Type],3.189355122,Normal,Iteration and Timestep,1.594677561
Sonoran Basin and Range,2032,Drought: High Severity [Type],0.259879819,Normal,Iteration and Timestep,0.129939909
Coast Range,2033,Drought: High Severity [Type],3.085023776,Normal,Iteration and Timestep,1.542511888
Cascades,2033,Drought: High Severity [Type],9.034834047,Normal,Iteration and Timestep,4.517417023
Sierra Nevada,2033,Drought: High Severity [Type],222.3859541,Normal,Iteration and Timestep,111.192977
California Chaparral and Oak Woodlands,2033,Drought: High Severity [Type],19.36027105,Normal,Iteration and Timestep,9.680135523
Central California Valley,2033,Drought: High Severity [Type],0.082981843,Normal,Iteration and Timestep,0.041490922
Southern California Mountains,2033,Drought: High Severity [Type],25.39373139,Normal,Iteration and Timestep,12.69686569
Eastern Cascades Slopes and Foothills,2033,Drought: High Severity [Type],24.6020078,Normal,Iteration and Timestep,12.3010039
Central Basin and Range,2033,Drought: High Severity [Type],6.795329236,Normal,Iteration and Timestep,3.397664618
Mojave Basin and Range,2033,Drought: High Severity [Type],2.424440862,Normal,Iteration and Timestep,1.212220431
Klamath Mountains,2033,Drought: High Severity [Type],60.16939848,Normal,Iteration and Timestep,30.08469924
Northern Basin and Range,2033,Drought: High Severity [Type],5.61577419,Normal,Iteration and Timestep,2.807887095
Sonoran Basin and Range,2033,Drought: High Severity [Type],0.046729592,Normal,Iteration and Timestep,0.023364796
Coast Range,2034,Drought: High Severity [Type],11.04455363,Normal,Iteration and Timestep,5.522276817
Cascades,2034,Drought: High Severity [Type],22.11926398,Normal,Iteration and Timestep,11.05963199
Sierra Nevada,2034,Drought: High Severity [Type],290.7081235,Normal,Iteration and Timestep,145.3540618
California Chaparral and Oak Woodlands,2034,Drought: High Severity [Type],16.39875263,Normal,Iteration and Timestep,8.199376313
Central California Valley,2034,Drought: High Severity [Type],0.140662987,Normal,Iteration and Timestep,0.070331493
Southern California Mountains,2034,Drought: High Severity [Type],11.90594179,Normal,Iteration and Timestep,5.952970893
Eastern Cascades Slopes and Foothills,2034,Drought: High Severity [Type],45.00701343,Normal,Iteration and Timestep,22.50350672
Central Basin and Range,2034,Drought: High Severity [Type],3.548856251,Normal,Iteration and Timestep,1.774428125
Mojave Basin and Range,2034,Drought: High Severity [Type],1.591148353,Normal,Iteration and Timestep,0.795574177
Klamath Mountains,2034,Drought: High Severity [Type],191.827024,Normal,Iteration and Timestep,95.913512
Northern Basin and Range,2034,Drought: High Severity [Type],1.634799828,Normal,Iteration and Timestep,0.817399914
Sonoran Basin and Range,2034,Drought: High Severity [Type],0.044382511,Normal,Iteration and Timestep,0.022191256
Coast Range,2035,Drought: High Severity [Type],3.509817189,Normal,Iteration and Timestep,1.754908595
Cascades,2035,Drought: High Severity [Type],11.73593807,Normal,Iteration and Timestep,5.867969036
Sierra Nevada,2035,Drought: High Severity [Type],312.4707123,Normal,Iteration and Timestep,156.2353562
California Chaparral and Oak Woodlands,2035,Drought: High Severity [Type],7.945939159,Normal,Iteration and Timestep,3.97296958
Central California Valley,2035,Drought: High Severity [Type],0.119743998,Normal,Iteration and Timestep,0.059871999
Southern California Mountains,2035,Drought: High Severity [Type],1.270369092,Normal,Iteration and Timestep,0.635184546
Eastern Cascades Slopes and Foothills,2035,Drought: High Severity [Type],43.87591393,Normal,Iteration and Timestep,21.93795696
Central Basin and Range,2035,Drought: High Severity [Type],4.844727607,Normal,Iteration and Timestep,2.422363804
Mojave Basin and Range,2035,Drought: High Severity [Type],1.045641352,Normal,Iteration and Timestep,0.522820676
Klamath Mountains,2035,Drought: High Severity [Type],53.93686227,Normal,Iteration and Timestep,26.96843113
Northern Basin and Range,2035,Drought: High Severity [Type],3.192998132,Normal,Iteration and Timestep,1.596499066
Sonoran Basin and Range,2035,Drought: High Severity [Type],0.040568419,Normal,Iteration and Timestep,0.020284209
Coast Range,2036,Drought: High Severity [Type],0.16144085,Normal,Iteration and Timestep,0.080720425
Cascades,2036,Drought: High Severity [Type],4.1139184,Normal,Iteration and Timestep,2.0569592
Sierra Nevada,2036,Drought: High Severity [Type],59.36441187,Normal,Iteration and Timestep,29.68220593
California Chaparral and Oak Woodlands,2036,Drought: High Severity [Type],0.475861254,Normal,Iteration and Timestep,0.237930627
Central California Valley,2036,Drought: High Severity [Type],0.005577188,Normal,Iteration and Timestep,0.002788594
Southern California Mountains,2036,Drought: High Severity [Type],0.251188583,Normal,Iteration and Timestep,0.125594291
Eastern Cascades Slopes and Foothills,2036,Drought: High Severity [Type],10.07599068,Normal,Iteration and Timestep,5.037995341
Central Basin and Range,2036,Drought: High Severity [Type],2.535076686,Normal,Iteration and Timestep,1.267538343
Mojave Basin and Range,2036,Drought: High Severity [Type],0.194781906,Normal,Iteration and Timestep,0.097390953
Klamath Mountains,2036,Drought: High Severity [Type],14.1284885,Normal,Iteration and Timestep,7.064244252
Northern Basin and Range,2036,Drought: High Severity [Type],0.71325188,Normal,Iteration and Timestep,0.35662594
Sonoran Basin and Range,2036,Drought: High Severity [Type],0.028368768,Normal,Iteration and Timestep,0.014184384
Coast Range,2037,Drought: High Severity [Type],0.145995723,Normal,Iteration and Timestep,0.072997861
Cascades,2037,Drought: High Severity [Type],7.471084524,Normal,Iteration and Timestep,3.735542262
Sierra Nevada,2037,Drought: High Severity [Type],61.02134695,Normal,Iteration and Timestep,30.51067348
California Chaparral and Oak Woodlands,2037,Drought: High Severity [Type],0.309370155,Normal,Iteration and Timestep,0.154685077
Central California Valley,2037,Drought: High Severity [Type],0.003280562,Normal,Iteration and Timestep,0.001640281
Southern California Mountains,2037,Drought: High Severity [Type],0.187073343,Normal,Iteration and Timestep,0.093536671
Eastern Cascades Slopes and Foothills,2037,Drought: High Severity [Type],17.79972359,Normal,Iteration and Timestep,8.899861797
Central Basin and Range,2037,Drought: High Severity [Type],1.798731523,Normal,Iteration and Timestep,0.899365761
Mojave Basin and Range,2037,Drought: High Severity [Type],0.528129188,Normal,Iteration and Timestep,0.264064594
Klamath Mountains,2037,Drought: High Severity [Type],21.48588232,Normal,Iteration and Timestep,10.74294116
Northern Basin and Range,2037,Drought: High Severity [Type],0.727957218,Normal,Iteration and Timestep,0.363978609
Sonoran Basin and Range,2037,Drought: High Severity [Type],0.024311485,Normal,Iteration and Timestep,0.012155742
Coast Range,2038,Drought: High Severity [Type],0.085735761,Normal,Iteration and Timestep,0.042867881
Cascades,2038,Drought: High Severity [Type],4.631621101,Normal,Iteration and Timestep,2.315810551
Sierra Nevada,2038,Drought: High Severity [Type],42.32041991,Normal,Iteration and Timestep,21.16020995
California Chaparral and Oak Woodlands,2038,Drought: High Severity [Type],0.715394878,Normal,Iteration and Timestep,0.357697439
Central California Valley,2038,Drought: High Severity [Type],0.002739874,Normal,Iteration and Timestep,0.001369937
Southern California Mountains,2038,Drought: High Severity [Type],0.578255773,Normal,Iteration and Timestep,0.289127886
Eastern Cascades Slopes and Foothills,2038,Drought: High Severity [Type],11.6769572,Normal,Iteration and Timestep,5.838478602
Central Basin and Range,2038,Drought: High Severity [Type],3.619913715,Normal,Iteration and Timestep,1.809956858
Mojave Basin and Range,2038,Drought: High Severity [Type],3.201198338,Normal,Iteration and Timestep,1.600599169
Klamath Mountains,2038,Drought: High Severity [Type],6.514026148,Normal,Iteration and Timestep,3.257013074
Northern Basin and Range,2038,Drought: High Severity [Type],1.080249137,Normal,Iteration and Timestep,0.540124568
Sonoran Basin and Range,2038,Drought: High Severity [Type],0.143513123,Normal,Iteration and Timestep,0.071756561
Coast Range,2039,Drought: High Severity [Type],0.100925147,Normal,Iteration and Timestep,0.050462574
Cascades,2039,Drought: High Severity [Type],3.391686461,Normal,Iteration and Timestep,1.695843231
Sierra Nevada,2039,Drought: High Severity [Type],38.80828355,Normal,Iteration and Timestep,19.40414177
California Chaparral and Oak Woodlands,2039,Drought: High Severity [Type],0.289945703,Normal,Iteration and Timestep,0.144972851
Central California Valley,2039,Drought: High Severity [Type],0.002374718,Normal,Iteration and Timestep,0.001187359
Southern California Mountains,2039,Drought: High Severity [Type],0.168654157,Normal,Iteration and Timestep,0.084327078
Eastern Cascades Slopes and Foothills,2039,Drought: High Severity [Type],14.35039412,Normal,Iteration and Timestep,7.175197059
Central Basin and Range,2039,Drought: High Severity [Type],2.212474274,Normal,Iteration and Timestep,1.106237137
