StratumID,Timestep,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD
Coast Range,2022,Drought: High Severity [Type],170.1816333,Normal,Iteration and Timestep,85.09081667
Cascades,2022,Drought: High Severity [Type],28.63020026,Normal,Iteration and Timestep,14.31510013
Sierra Nevada,2022,Drought: High Severity [Type],890.7868873,Normal,Iteration and Timestep,445.3934436
California Chaparral and Oak Woodlands,2022,Drought: High Severity [Type],1128.184756,Normal,Iteration and Timestep,564.0923781
Central California Valley,2022,Drought: High Severity [Type],8.350070678,Normal,Iteration and Timestep,4.175035339
Southern California Mountains,2022,Drought: High Severity [Type],465.9228997,Normal,Iteration and Timestep,232.9614499
Eastern Cascades Slopes and Foothills,2022,Drought: High Severity [Type],189.9698777,Normal,Iteration and Timestep,94.98493883
Central Basin and Range,2022,Drought: High Severity [Type],79.3273173,Normal,Iteration and Timestep,39.66365865
Mojave Basin and Range,2022,Drought: High Severity [Type],83.92538945,Normal,Iteration and Timestep,41.96269472
Klamath Mountains,2022,Drought: High Severity [Type],552.9119291,Normal,Iteration and Timestep,276.4559646
Northern Basin and Range,2022,Drought: High Severity [Type],18.54670053,Normal,Iteration and Timestep,9.273350264
Sonoran Basin and Range,2022,Drought: High Severity [Type],3.521757663,Normal,Iteration and Timestep,1.760878831
Coast Range,2023,Drought: High Severity [Type],485.4896427,Normal,Iteration and Timestep,242.7448213
Cascades,2023,Drought: High Severity [Type],35.37189888,Normal,Iteration and Timestep,17.68594944
Sierra Nevada,2023,Drought: High Severity [Type],1258.88484,Normal,Iteration and Timestep,629.4424198
California Chaparral and Oak Woodlands,2023,Drought: High Severity [Type],2123.808419,Normal,Iteration and Timestep,1061.90421
Central California Valley,2023,Drought: High Severity [Type],13.46190577,Normal,Iteration and Timestep,6.730952886
Southern California Mountains,2023,Drought: High Severity [Type],666.107599,Normal,Iteration and Timestep,333.0537995
Eastern Cascades Slopes and Foothills,2023,Drought: High Severity [Type],271.1497354,Normal,Iteration and Timestep,135.5748677
Central Basin and Range,2023,Drought: High Severity [Type],116.4873056,Normal,Iteration and Timestep,58.2436528
Mojave Basin and Range,2023,Drought: High Severity [Type],129.4759393,Normal,Iteration and Timestep,64.73796965
Klamath Mountains,2023,Drought: High Severity [Type],1053.905321,Normal,Iteration and Timestep,526.9526605
Northern Basin and Range,2023,Drought: High Severity [Type],17.33132808,Normal,Iteration and Timestep,8.66566404
Sonoran Basin and Range,2023,Drought: High Severity [Type],4.150540283,Normal,Iteration and Timestep,2.075270142
Coast Range,2024,Drought: High Severity [Type],1274.368145,Normal,Iteration and Timestep,637.1840727
Cascades,2024,Drought: High Severity [Type],65.61132927,Normal,Iteration and Timestep,32.80566463
Sierra Nevada,2024,Drought: High Severity [Type],1422.350076,Normal,Iteration and Timestep,711.175038
California Chaparral and Oak Woodlands,2024,Drought: High Severity [Type],2106.339351,Normal,Iteration and Timestep,1053.169676
Central California Valley,2024,Drought: High Severity [Type],18.81120173,Normal,Iteration and Timestep,9.405600864
Southern California Mountains,2024,Drought: High Severity [Type],467.1596524,Normal,Iteration and Timestep,233.5798262
Eastern Cascades Slopes and Foothills,2024,Drought: High Severity [Type],468.114556,Normal,Iteration and Timestep,234.057278
Central Basin and Range,2024,Drought: High Severity [Type],70.16544908,Normal,Iteration and Timestep,35.08272454
Mojave Basin and Range,2024,Drought: High Severity [Type],117.3007411,Normal,Iteration and Timestep,58.65037055
Klamath Mountains,2024,Drought: High Severity [Type],2744.889249,Normal,Iteration and Timestep,1372.444624
Northern Basin and Range,2024,Drought: High Severity [Type],19.12874175,Normal,Iteration and Timestep,9.564370876
Sonoran Basin and Range,2024,Drought: High Severity [Type],3.443590959,Normal,Iteration and Timestep,1.72179548
Coast Range,2025,Drought: High Severity [Type],469.6106876,Normal,Iteration and Timestep,234.8053438
Cascades,2025,Drought: High Severity [Type],32.62536274,Normal,Iteration and Timestep,16.31268137
Sierra Nevada,2025,Drought: High Severity [Type],760.654041,Normal,Iteration and Timestep,380.3270205
California Chaparral and Oak Woodlands,2025,Drought: High Severity [Type],755.8431055,Normal,Iteration and Timestep,377.9215528
Central California Valley,2025,Drought: High Severity [Type],6.54931389,Normal,Iteration and Timestep,3.274656945
Southern California Mountains,2025,Drought: High Severity [Type],118.0549955,Normal,Iteration and Timestep,59.02749776
Eastern Cascades Slopes and Foothills,2025,Drought: High Severity [Type],289.7471586,Normal,Iteration and Timestep,144.8735793
Central Basin and Range,2025,Drought: High Severity [Type],58.34294867,Normal,Iteration and Timestep,29.17147434
Mojave Basin and Range,2025,Drought: High Severity [Type],26.07988967,Normal,Iteration and Timestep,13.03994483
Klamath Mountains,2025,Drought: High Severity [Type],1336.096159,Normal,Iteration and Timestep,668.0480794
Northern Basin and Range,2025,Drought: High Severity [Type],11.3828543,Normal,Iteration and Timestep,5.691427152
Sonoran Basin and Range,2025,Drought: High Severity [Type],0.514736586,Normal,Iteration and Timestep,0.257368293
Coast Range,2026,Drought: High Severity [Type],74.7250121,Normal,Iteration and Timestep,37.36250605
Cascades,2026,Drought: High Severity [Type],8.898629065,Normal,Iteration and Timestep,4.449314533
Sierra Nevada,2026,Drought: High Severity [Type],244.9527576,Normal,Iteration and Timestep,122.4763788
California Chaparral and Oak Woodlands,2026,Drought: High Severity [Type],264.1615745,Normal,Iteration and Timestep,132.0807872
Central California Valley,2026,Drought: High Severity [Type],1.836826118,Normal,Iteration and Timestep,0.918413059
Southern California Mountains,2026,Drought: High Severity [Type],96.4605933,Normal,Iteration and Timestep,48.23029665
Eastern Cascades Slopes and Foothills,2026,Drought: High Severity [Type],62.96106607,Normal,Iteration and Timestep,31.48053304
Central Basin and Range,2026,Drought: High Severity [Type],18.07173986,Normal,Iteration and Timestep,9.035869929
Mojave Basin and Range,2026,Drought: High Severity [Type],20.54356659,Normal,Iteration and Timestep,10.2717833
Klamath Mountains,2026,Drought: High Severity [Type],204.352338,Normal,Iteration and Timestep,102.176169
Northern Basin and Range,2026,Drought: High Severity [Type],3.467701504,Normal,Iteration and Timestep,1.733850752
Sonoran Basin and Range,2026,Drought: High Severity [Type],0.588291656,Normal,Iteration and Timestep,0.294145828
Coast Range,2027,Drought: High Severity [Type],12.1970272,Normal,Iteration and Timestep,6.0985136
Cascades,2027,Drought: High Severity [Type],2.159733138,Normal,Iteration and Timestep,1.079866569
Sierra Nevada,2027,Drought: High Severity [Type],96.22041964,Normal,Iteration and Timestep,48.11020982
California Chaparral and Oak Woodlands,2027,Drought: High Severity [Type],44.98657022,Normal,Iteration and Timestep,22.49328511
Central California Valley,2027,Drought: High Severity [Type],0.366743833,Normal,Iteration and Timestep,0.183371917
Southern California Mountains,2027,Drought: High Severity [Type],10.2757055,Normal,Iteration and Timestep,5.137852752
Eastern Cascades Slopes and Foothills,2027,Drought: High Severity [Type],20.77460864,Normal,Iteration and Timestep,10.38730432
Central Basin and Range,2027,Drought: High Severity [Type],12.47073257,Normal,Iteration and Timestep,6.235366287
Mojave Basin and Range,2027,Drought: High Severity [Type],5.252825466,Normal,Iteration and Timestep,2.626412733
Klamath Mountains,2027,Drought: High Severity [Type],45.88837863,Normal,Iteration and Timestep,22.94418931
Northern Basin and Range,2027,Drought: High Severity [Type],1.749679623,Normal,Iteration and Timestep,0.874839811
Sonoran Basin and Range,2027,Drought: High Severity [Type],0.107891819,Normal,Iteration and Timestep,0.05394591
Coast Range,2028,Drought: High Severity [Type],5.752749832,Normal,Iteration and Timestep,2.876374916
Cascades,2028,Drought: High Severity [Type],2.39855813,Normal,Iteration and Timestep,1.199279065
Sierra Nevada,2028,Drought: High Severity [Type],98.94930458,Normal,Iteration and Timestep,49.47465229
California Chaparral and Oak Woodlands,2028,Drought: High Severity [Type],28.33409487,Normal,Iteration and Timestep,14.16704743
Central California Valley,2028,Drought: High Severity [Type],0.268839936,Normal,Iteration and Timestep,0.134419968
Southern California Mountains,2028,Drought: High Severity [Type],10.28826752,Normal,Iteration and Timestep,5.144133761
Eastern Cascades Slopes and Foothills,2028,Drought: High Severity [Type],11.48097129,Normal,Iteration and Timestep,5.740485645
Central Basin and Range,2028,Drought: High Severity [Type],18.68726133,Normal,Iteration and Timestep,9.343630663
Mojave Basin and Range,2028,Drought: High Severity [Type],10.89521354,Normal,Iteration and Timestep,5.447606768
Klamath Mountains,2028,Drought: High Severity [Type],28.91486666,Normal,Iteration and Timestep,14.45743333
Northern Basin and Range,2028,Drought: High Severity [Type],1.683944468,Normal,Iteration and Timestep,0.841972234
Sonoran Basin and Range,2028,Drought: High Severity [Type],0.164093357,Normal,Iteration and Timestep,0.082046678
Coast Range,2029,Drought: High Severity [Type],9.456458409,Normal,Iteration and Timestep,4.728229205
Cascades,2029,Drought: High Severity [Type],3.054834311,Normal,Iteration and Timestep,1.527417156
Sierra Nevada,2029,Drought: High Severity [Type],143.601095,Normal,Iteration and Timestep,71.80054751
California Chaparral and Oak Woodlands,2029,Drought: High Severity [Type],47.91021699,Normal,Iteration and Timestep,23.95510849
Central California Valley,2029,Drought: High Severity [Type],0.460441784,Normal,Iteration and Timestep,0.230220892
Southern California Mountains,2029,Drought: High Severity [Type],14.12289232,Normal,Iteration and Timestep,7.061446158
Eastern Cascades Slopes and Foothills,2029,Drought: High Severity [Type],15.76703347,Normal,Iteration and Timestep,7.883516737
Central Basin and Range,2029,Drought: High Severity [Type],37.18935796,Normal,Iteration and Timestep,18.59467898
Mojave Basin and Range,2029,Drought: High Severity [Type],14.02301558,Normal,Iteration and Timestep,7.011507792
Klamath Mountains,2029,Drought: High Severity [Type],43.7935448,Normal,Iteration and Timestep,21.8967724
Northern Basin and Range,2029,Drought: High Severity [Type],1.554881383,Normal,Iteration and Timestep,0.777440692
Sonoran Basin and Range,2029,Drought: High Severity [Type],0.212428837,Normal,Iteration and Timestep,0.106214418
Coast Range,2030,Drought: High Severity [Type],15.95974447,Normal,Iteration and Timestep,7.979872235
Cascades,2030,Drought: High Severity [Type],7.152307755,Normal,Iteration and Timestep,3.576153878
Sierra Nevada,2030,Drought: High Severity [Type],199.0893032,Normal,Iteration and Timestep,99.54465158
California Chaparral and Oak Woodlands,2030,Drought: High Severity [Type],66.69912506,Normal,Iteration and Timestep,33.34956253
Central California Valley,2030,Drought: High Severity [Type],0.61340186,Normal,Iteration and Timestep,0.30670093
Southern California Mountains,2030,Drought: High Severity [Type],16.37452334,Normal,Iteration and Timestep,8.187261671
Eastern Cascades Slopes and Foothills,2030,Drought: High Severity [Type],31.59879637,Normal,Iteration and Timestep,15.79939819
Central Basin and Range,2030,Drought: High Severity [Type],40.04152082,Normal,Iteration and Timestep,20.02076041
Mojave Basin and Range,2030,Drought: High Severity [Type],11.24686404,Normal,Iteration and Timestep,5.62343202
Klamath Mountains,2030,Drought: High Severity [Type],52.26375731,Normal,Iteration and Timestep,26.13187866
Northern Basin and Range,2030,Drought: High Severity [Type],7.06966141,Normal,Iteration and Timestep,3.534830705
Sonoran Basin and Range,2030,Drought: High Severity [Type],0.439518918,Normal,Iteration and Timestep,0.219759459
Coast Range,2031,Drought: High Severity [Type],23.25057222,Normal,Iteration and Timestep,11.62528611
Cascades,2031,Drought: High Severity [Type],3.571699653,Normal,Iteration and Timestep,1.785849826
Sierra Nevada,2031,Drought: High Severity [Type],167.3077497,Normal,Iteration and Timestep,83.65387483
California Chaparral and Oak Woodlands,2031,Drought: High Severity [Type],52.22797967,Normal,Iteration and Timestep,26.11398984
Central California Valley,2031,Drought: High Severity [Type],0.655705172,Normal,Iteration and Timestep,0.327852586
Southern California Mountains,2031,Drought: High Severity [Type],6.602262286,Normal,Iteration and Timestep,3.301131143
Eastern Cascades Slopes and Foothills,2031,Drought: High Severity [Type],51.87270684,Normal,Iteration and Timestep,25.93635342
Central Basin and Range,2031,Drought: High Severity [Type],19.5722102,Normal,Iteration and Timestep,9.786105101
Mojave Basin and Range,2031,Drought: High Severity [Type],4.560528965,Normal,Iteration and Timestep,2.280264483
Klamath Mountains,2031,Drought: High Severity [Type],89.43833548,Normal,Iteration and Timestep,44.71916774
Northern Basin and Range,2031,Drought: High Severity [Type],12.74768365,Normal,Iteration and Timestep,6.373841827
Sonoran Basin and Range,2031,Drought: High Severity [Type],0.215280384,Normal,Iteration and Timestep,0.107640192
Coast Range,2032,Drought: High Severity [Type],9.562211278,Normal,Iteration and Timestep,4.781105639
Cascades,2032,Drought: High Severity [Type],2.034256074,Normal,Iteration and Timestep,1.017128037
Sierra Nevada,2032,Drought: High Severity [Type],139.0344428,Normal,Iteration and Timestep,69.51722138
California Chaparral and Oak Woodlands,2032,Drought: High Severity [Type],26.58343833,Normal,Iteration and Timestep,13.29171916
Central California Valley,2032,Drought: High Severity [Type],0.269488197,Normal,Iteration and Timestep,0.134744099
Southern California Mountains,2032,Drought: High Severity [Type],6.526149153,Normal,Iteration and Timestep,3.263074577
Eastern Cascades Slopes and Foothills,2032,Drought: High Severity [Type],26.15319483,Normal,Iteration and Timestep,13.07659742
Central Basin and Range,2032,Drought: High Severity [Type],25.86377,Normal,Iteration and Timestep,12.931885
Mojave Basin and Range,2032,Drought: High Severity [Type],5.169411358,Normal,Iteration and Timestep,2.584705679
Klamath Mountains,2032,Drought: High Severity [Type],44.49989719,Normal,Iteration and Timestep,22.24994859
Northern Basin and Range,2032,Drought: High Severity [Type],7.894452198,Normal,Iteration and Timestep,3.947226099
Sonoran Basin and Range,2032,Drought: High Severity [Type],0.164885948,Normal,Iteration and Timestep,0.082442974
Coast Range,2033,Drought: High Severity [Type],10.79666119,Normal,Iteration and Timestep,5.398330596
Cascades,2033,Drought: High Severity [Type],1.196602618,Normal,Iteration and Timestep,0.598301309
Sierra Nevada,2033,Drought: High Severity [Type],84.45978032,Normal,Iteration and Timestep,42.22989016
California Chaparral and Oak Woodlands,2033,Drought: High Severity [Type],17.23018661,Normal,Iteration and Timestep,8.615093303
Central California Valley,2033,Drought: High Severity [Type],0.180017334,Normal,Iteration and Timestep,0.090008667
Southern California Mountains,2033,Drought: High Severity [Type],2.801173009,Normal,Iteration and Timestep,1.400586504
Eastern Cascades Slopes and Foothills,2033,Drought: High Severity [Type],29.55079001,Normal,Iteration and Timestep,14.775395
Central Basin and Range,2033,Drought: High Severity [Type],14.30098224,Normal,Iteration and Timestep,7.150491119
Mojave Basin and Range,2033,Drought: High Severity [Type],2.147479394,Normal,Iteration and Timestep,1.073739697
Klamath Mountains,2033,Drought: High Severity [Type],41.16006634,Normal,Iteration and Timestep,20.58003317
Northern Basin and Range,2033,Drought: High Severity [Type],7.274532237,Normal,Iteration and Timestep,3.637266119
Sonoran Basin and Range,2033,Drought: High Severity [Type],0.075017781,Normal,Iteration and Timestep,0.037508891
Coast Range,2034,Drought: High Severity [Type],5.949694202,Normal,Iteration and Timestep,2.974847101
Cascades,2034,Drought: High Severity [Type],0.71341333,Normal,Iteration and Timestep,0.356706665
Sierra Nevada,2034,Drought: High Severity [Type],84.61901821,Normal,Iteration and Timestep,42.3095091
California Chaparral and Oak Woodlands,2034,Drought: High Severity [Type],15.61564597,Normal,Iteration and Timestep,7.807822983
Central California Valley,2034,Drought: High Severity [Type],0.176565889,Normal,Iteration and Timestep,0.088282944
Southern California Mountains,2034,Drought: High Severity [Type],2.348821883,Normal,Iteration and Timestep,1.174410941
Eastern Cascades Slopes and Foothills,2034,Drought: High Severity [Type],23.84587493,Normal,Iteration and Timestep,11.92293747
Central Basin and Range,2034,Drought: High Severity [Type],18.58935234,Normal,Iteration and Timestep,9.294676169
Mojave Basin and Range,2034,Drought: High Severity [Type],1.723904252,Normal,Iteration and Timestep,0.861952126
Klamath Mountains,2034,Drought: High Severity [Type],19.56709722,Normal,Iteration and Timestep,9.78354861
Northern Basin and Range,2034,Drought: High Severity [Type],6.633007442,Normal,Iteration and Timestep,3.316503721
Sonoran Basin and Range,2034,Drought: High Severity [Type],0.055490736,Normal,Iteration and Timestep,0.027745368
Coast Range,2035,Drought: High Severity [Type],15.20899272,Normal,Iteration and Timestep,7.604496361
Cascades,2035,Drought: High Severity [Type],1.407610171,Normal,Iteration and Timestep,0.703805085
Sierra Nevada,2035,Drought: High Severity [Type],111.9792223,Normal,Iteration and Timestep,55.98961115
California Chaparral and Oak Woodlands,2035,Drought: High Severity [Type],31.99213942,Normal,Iteration and Timestep,15.99606971
Central California Valley,2035,Drought: High Severity [Type],0.419668459,Normal,Iteration and Timestep,0.209834229
Southern California Mountains,2035,Drought: High Severity [Type],3.271997548,Normal,Iteration and Timestep,1.635998774
Eastern Cascades Slopes and Foothills,2035,Drought: High Severity [Type],61.20553409,Normal,Iteration and Timestep,30.60276704
Central Basin and Range,2035,Drought: High Severity [Type],25.39888448,Normal,Iteration and Timestep,12.69944224
Mojave Basin and Range,2035,Drought: High Severity [Type],2.571107794,Normal,Iteration and Timestep,1.285553897
Klamath Mountains,2035,Drought: High Severity [Type],53.37543577,Normal,Iteration and Timestep,26.68771789
Northern Basin and Range,2035,Drought: High Severity [Type],10.67572887,Normal,Iteration and Timestep,5.337864435
Sonoran Basin and Range,2035,Drought: High Severity [Type],0.048721792,Normal,Iteration and Timestep,0.024360896
Coast Range,2036,Drought: High Severity [Type],67.4488988,Normal,Iteration and Timestep,33.7244494
Cascades,2036,Drought: High Severity [Type],6.604585727,Normal,Iteration and Timestep,3.302292863
Sierra Nevada,2036,Drought: High Severity [Type],474.0672783,Normal,Iteration and Timestep,237.0336392
California Chaparral and Oak Woodlands,2036,Drought: High Severity [Type],189.5647591,Normal,Iteration and Timestep,94.78237955
Central California Valley,2036,Drought: High Severity [Type],2.559355458,Normal,Iteration and Timestep,1.279677729
Southern California Mountains,2036,Drought: High Severity [Type],16.66290157,Normal,Iteration and Timestep,8.331450786
Eastern Cascades Slopes and Foothills,2036,Drought: High Severity [Type],184.0129581,Normal,Iteration and Timestep,92.00647907
Central Basin and Range,2036,Drought: High Severity [Type],69.30208979,Normal,Iteration and Timestep,34.6510449
Mojave Basin and Range,2036,Drought: High Severity [Type],10.68478346,Normal,Iteration and Timestep,5.342391732
Klamath Mountains,2036,Drought: High Severity [Type],193.1128465,Normal,Iteration and Timestep,96.55642326
Northern Basin and Range,2036,Drought: High Severity [Type],23.29684837,Normal,Iteration and Timestep,11.64842418
Sonoran Basin and Range,2036,Drought: High Severity [Type],0.174198066,Normal,Iteration and Timestep,0.087099033
Coast Range,2037,Drought: High Severity [Type],1141.566807,Normal,Iteration and Timestep,570.7834033
Cascades,2037,Drought: High Severity [Type],60.17983525,Normal,Iteration and Timestep,30.08991762
Sierra Nevada,2037,Drought: High Severity [Type],3662.605065,Normal,Iteration and Timestep,1831.302533
California Chaparral and Oak Woodlands,2037,Drought: High Severity [Type],3667.586107,Normal,Iteration and Timestep,1833.793054
Central California Valley,2037,Drought: High Severity [Type],58.41099882,Normal,Iteration and Timestep,29.20549941
Southern California Mountains,2037,Drought: High Severity [Type],168.1891635,Normal,Iteration and Timestep,84.09458173
Eastern Cascades Slopes and Foothills,2037,Drought: High Severity [Type],708.1296073,Normal,Iteration and Timestep,354.0648036
Central Basin and Range,2037,Drought: High Severity [Type],127.2457041,Normal,Iteration and Timestep,63.62285204
Mojave Basin and Range,2037,Drought: High Severity [Type],51.79856019,Normal,Iteration and Timestep,25.8992801
Klamath Mountains,2037,Drought: High Severity [Type],2087.989034,Normal,Iteration and Timestep,1043.994517
Northern Basin and Range,2037,Drought: High Severity [Type],84.88450876,Normal,Iteration and Timestep,42.44225438
Sonoran Basin and Range,2037,Drought: High Severity [Type],1.6789954,Normal,Iteration and Timestep,0.8394977
Coast Range,2038,Drought: High Severity [Type],774.8767825,Normal,Iteration and Timestep,387.4383913
Cascades,2038,Drought: High Severity [Type],89.82963525,Normal,Iteration and Timestep,44.91481762
Sierra Nevada,2038,Drought: High Severity [Type],4161.428274,Normal,Iteration and Timestep,2080.714137
California Chaparral and Oak Woodlands,2038,Drought: High Severity [Type],3533.384928,Normal,Iteration and Timestep,1766.692464
Central California Valley,2038,Drought: High Severity [Type],59.78335324,Normal,Iteration and Timestep,29.89167662
Southern California Mountains,2038,Drought: High Severity [Type],184.9873506,Normal,Iteration and Timestep,92.49367532
Eastern Cascades Slopes and Foothills,2038,Drought: High Severity [Type],1024.568622,Normal,Iteration and Timestep,512.2843111
Central Basin and Range,2038,Drought: High Severity [Type],205.4023493,Normal,Iteration and Timestep,102.7011746
Mojave Basin and Range,2038,Drought: High Severity [Type],60.19362033,Normal,Iteration and Timestep,30.09681016
Klamath Mountains,2038,Drought: High Severity [Type],1560.410418,Normal,Iteration and Timestep,780.2052088
Northern Basin and Range,2038,Drought: High Severity [Type],154.8267135,Normal,Iteration and Timestep,77.41335676
Sonoran Basin and Range,2038,Drought: High Severity [Type],1.460149817,Normal,Iteration and Timestep,0.730074909
Coast Range,2039,Drought: High Severity [Type],83.16027292,Normal,Iteration and Timestep,41.58013646
Cascades,2039,Drought: High Severity [Type],22.45916545,Normal,Iteration and Timestep,11.22958273
Sierra Nevada,2039,Drought: High Severity [Type],994.2244515,Normal,Iteration and Timestep,497.1122257
California Chaparral and Oak Woodlands,2039,Drought: High Severity [Type],562.7365437,Normal,Iteration and Timestep,281.3682719
Central California Valley,2039,Drought: High Severity [Type],7.823924352,Normal,Iteration and Timestep,3.911962176
Southern California Mountains,2039,Drought: High Severity [Type],76.90291153,Normal,Iteration and Timestep,38.45145577
Eastern Cascades Slopes and Foothills,2039,Drought: High Severity [Type],459.010355,Normal,Iteration and Timestep,229.5051775
Central Basin and Range,2039,Drought: High Severity [Type],161.9959268,Normal,Iteration and Timestep,80.99796339
