StratumID,Timestep,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD
Sonoran Basin and Range,2018,Drought: High Severity [Type],0.007008452,Normal,Iteration and Timestep,0.003504226
Coast Range,2019,Drought: High Severity [Type],0.99015658,Normal,Iteration and Timestep,0.49507829
Cascades,2019,Drought: High Severity [Type],1.228739137,Normal,Iteration and Timestep,0.614369569
Sierra Nevada,2019,Drought: High Severity [Type],31.89069299,Normal,Iteration and Timestep,15.94534649
California Chaparral and Oak Woodlands,2019,Drought: High Severity [Type],4.442113908,Normal,Iteration and Timestep,2.221056954
Central California Valley,2019,Drought: High Severity [Type],0.026377386,Normal,Iteration and Timestep,0.013188693
Southern California Mountains,2019,Drought: High Severity [Type],3.347035696,Normal,Iteration and Timestep,1.673517848
Eastern Cascades Slopes and Foothills,2019,Drought: High Severity [Type],5.367400594,Normal,Iteration and Timestep,2.683700297
Central Basin and Range,2019,Drought: High Severity [Type],5.266022152,Normal,Iteration and Timestep,2.633011076
Mojave Basin and Range,2019,Drought: High Severity [Type],0.592052891,Normal,Iteration and Timestep,0.296026445
Klamath Mountains,2019,Drought: High Severity [Type],16.21628183,Normal,Iteration and Timestep,8.108140916
Northern Basin and Range,2019,Drought: High Severity [Type],0.795108677,Normal,Iteration and Timestep,0.397554338
Sonoran Basin and Range,2019,Drought: High Severity [Type],0.008956342,Normal,Iteration and Timestep,0.004478171
Coast Range,2020,Drought: High Severity [Type],0.648034876,Normal,Iteration and Timestep,0.324017438
Cascades,2020,Drought: High Severity [Type],1.064848362,Normal,Iteration and Timestep,0.532424181
Sierra Nevada,2020,Drought: High Severity [Type],26.72451513,Normal,Iteration and Timestep,13.36225756
California Chaparral and Oak Woodlands,2020,Drought: High Severity [Type],1.819749172,Normal,Iteration and Timestep,0.909874586
Central California Valley,2020,Drought: High Severity [Type],0.009599709,Normal,Iteration and Timestep,0.004799855
Southern California Mountains,2020,Drought: High Severity [Type],4.788431831,Normal,Iteration and Timestep,2.394215915
Eastern Cascades Slopes and Foothills,2020,Drought: High Severity [Type],3.422142517,Normal,Iteration and Timestep,1.711071258
Central Basin and Range,2020,Drought: High Severity [Type],2.608833062,Normal,Iteration and Timestep,1.304416531
Mojave Basin and Range,2020,Drought: High Severity [Type],2.424442664,Normal,Iteration and Timestep,1.212221332
Klamath Mountains,2020,Drought: High Severity [Type],11.01277947,Normal,Iteration and Timestep,5.506389736
Northern Basin and Range,2020,Drought: High Severity [Type],0.257280978,Normal,Iteration and Timestep,0.128640489
Sonoran Basin and Range,2020,Drought: High Severity [Type],0.022055123,Normal,Iteration and Timestep,0.011027561
Coast Range,2021,Drought: High Severity [Type],1.655655763,Normal,Iteration and Timestep,0.827827881
Cascades,2021,Drought: High Severity [Type],2.906184109,Normal,Iteration and Timestep,1.453092055
Sierra Nevada,2021,Drought: High Severity [Type],102.7120507,Normal,Iteration and Timestep,51.35602534
California Chaparral and Oak Woodlands,2021,Drought: High Severity [Type],4.862103344,Normal,Iteration and Timestep,2.431051672
Central California Valley,2021,Drought: High Severity [Type],0.038507679,Normal,Iteration and Timestep,0.019253839
Southern California Mountains,2021,Drought: High Severity [Type],14.74395862,Normal,Iteration and Timestep,7.371979308
Eastern Cascades Slopes and Foothills,2021,Drought: High Severity [Type],11.61447694,Normal,Iteration and Timestep,5.807238472
Central Basin and Range,2021,Drought: High Severity [Type],5.142419551,Normal,Iteration and Timestep,2.571209776
Mojave Basin and Range,2021,Drought: High Severity [Type],2.981031861,Normal,Iteration and Timestep,1.490515931
Klamath Mountains,2021,Drought: High Severity [Type],38.99512409,Normal,Iteration and Timestep,19.49756204
Northern Basin and Range,2021,Drought: High Severity [Type],0.755606858,Normal,Iteration and Timestep,0.377803429
Sonoran Basin and Range,2021,Drought: High Severity [Type],0.04032798,Normal,Iteration and Timestep,0.02016399
Coast Range,2022,Drought: High Severity [Type],3.489468554,Normal,Iteration and Timestep,1.744734277
Cascades,2022,Drought: High Severity [Type],2.957763658,Normal,Iteration and Timestep,1.478881829
Sierra Nevada,2022,Drought: High Severity [Type],98.21602117,Normal,Iteration and Timestep,49.10801059
California Chaparral and Oak Woodlands,2022,Drought: High Severity [Type],5.542922229,Normal,Iteration and Timestep,2.771461115
Central California Valley,2022,Drought: High Severity [Type],0.026575461,Normal,Iteration and Timestep,0.013287731
Southern California Mountains,2022,Drought: High Severity [Type],15.93101665,Normal,Iteration and Timestep,7.965508325
Eastern Cascades Slopes and Foothills,2022,Drought: High Severity [Type],15.25143257,Normal,Iteration and Timestep,7.625716286
Central Basin and Range,2022,Drought: High Severity [Type],6.952750962,Normal,Iteration and Timestep,3.476375481
Mojave Basin and Range,2022,Drought: High Severity [Type],3.41914438,Normal,Iteration and Timestep,1.70957219
Klamath Mountains,2022,Drought: High Severity [Type],43.93681176,Normal,Iteration and Timestep,21.96840588
Northern Basin and Range,2022,Drought: High Severity [Type],0.668442375,Normal,Iteration and Timestep,0.334221187
Sonoran Basin and Range,2022,Drought: High Severity [Type],0.021693998,Normal,Iteration and Timestep,0.010846999
Coast Range,2023,Drought: High Severity [Type],61.52033235,Normal,Iteration and Timestep,30.76016617
Cascades,2023,Drought: High Severity [Type],26.00303754,Normal,Iteration and Timestep,13.00151877
Sierra Nevada,2023,Drought: High Severity [Type],271.2641452,Normal,Iteration and Timestep,135.6320726
California Chaparral and Oak Woodlands,2023,Drought: High Severity [Type],21.25797939,Normal,Iteration and Timestep,10.6289897
Central California Valley,2023,Drought: High Severity [Type],0.108593388,Normal,Iteration and Timestep,0.054296694
Southern California Mountains,2023,Drought: High Severity [Type],6.69481433,Normal,Iteration and Timestep,3.347407165
Eastern Cascades Slopes and Foothills,2023,Drought: High Severity [Type],154.5623547,Normal,Iteration and Timestep,77.28117735
Central Basin and Range,2023,Drought: High Severity [Type],5.472844461,Normal,Iteration and Timestep,2.73642223
Mojave Basin and Range,2023,Drought: High Severity [Type],1.373844399,Normal,Iteration and Timestep,0.686922199
Klamath Mountains,2023,Drought: High Severity [Type],597.8370395,Normal,Iteration and Timestep,298.9185197
Northern Basin and Range,2023,Drought: High Severity [Type],7.201301527,Normal,Iteration and Timestep,3.600650763
Sonoran Basin and Range,2023,Drought: High Severity [Type],0.025116907,Normal,Iteration and Timestep,0.012558454
Coast Range,2024,Drought: High Severity [Type],203.249047,Normal,Iteration and Timestep,101.6245235
Cascades,2024,Drought: High Severity [Type],42.92929887,Normal,Iteration and Timestep,21.46464944
Sierra Nevada,2024,Drought: High Severity [Type],440.796094,Normal,Iteration and Timestep,220.398047
California Chaparral and Oak Woodlands,2024,Drought: High Severity [Type],65.03032221,Normal,Iteration and Timestep,32.51516111
Central California Valley,2024,Drought: High Severity [Type],0.312781744,Normal,Iteration and Timestep,0.156390872
Southern California Mountains,2024,Drought: High Severity [Type],9.448866962,Normal,Iteration and Timestep,4.724433481
Eastern Cascades Slopes and Foothills,2024,Drought: High Severity [Type],279.0407625,Normal,Iteration and Timestep,139.5203813
Central Basin and Range,2024,Drought: High Severity [Type],19.02963063,Normal,Iteration and Timestep,9.514815317
Mojave Basin and Range,2024,Drought: High Severity [Type],3.532747772,Normal,Iteration and Timestep,1.766373886
Klamath Mountains,2024,Drought: High Severity [Type],1412.966304,Normal,Iteration and Timestep,706.4831519
Northern Basin and Range,2024,Drought: High Severity [Type],14.18041787,Normal,Iteration and Timestep,7.090208936
Sonoran Basin and Range,2024,Drought: High Severity [Type],0.050247769,Normal,Iteration and Timestep,0.025123885
Coast Range,2025,Drought: High Severity [Type],295.5247442,Normal,Iteration and Timestep,147.7623721
Cascades,2025,Drought: High Severity [Type],57.08965272,Normal,Iteration and Timestep,28.54482636
Sierra Nevada,2025,Drought: High Severity [Type],1253.511183,Normal,Iteration and Timestep,626.7555913
California Chaparral and Oak Woodlands,2025,Drought: High Severity [Type],129.1373387,Normal,Iteration and Timestep,64.56866934
Central California Valley,2025,Drought: High Severity [Type],0.69652637,Normal,Iteration and Timestep,0.348263185
Southern California Mountains,2025,Drought: High Severity [Type],51.46005092,Normal,Iteration and Timestep,25.73002546
Eastern Cascades Slopes and Foothills,2025,Drought: High Severity [Type],448.7212666,Normal,Iteration and Timestep,224.3606333
Central Basin and Range,2025,Drought: High Severity [Type],57.99568232,Normal,Iteration and Timestep,28.99784116
Mojave Basin and Range,2025,Drought: High Severity [Type],28.24411332,Normal,Iteration and Timestep,14.12205666
Klamath Mountains,2025,Drought: High Severity [Type],1657.198761,Normal,Iteration and Timestep,828.5993804
Northern Basin and Range,2025,Drought: High Severity [Type],27.18390156,Normal,Iteration and Timestep,13.59195078
Sonoran Basin and Range,2025,Drought: High Severity [Type],0.218033879,Normal,Iteration and Timestep,0.10901694
Coast Range,2026,Drought: High Severity [Type],59.53292102,Normal,Iteration and Timestep,29.76646051
Cascades,2026,Drought: High Severity [Type],30.42962918,Normal,Iteration and Timestep,15.21481459
Sierra Nevada,2026,Drought: High Severity [Type],511.2585283,Normal,Iteration and Timestep,255.6292641
California Chaparral and Oak Woodlands,2026,Drought: High Severity [Type],42.87203986,Normal,Iteration and Timestep,21.43601993
Central California Valley,2026,Drought: High Severity [Type],0.296525095,Normal,Iteration and Timestep,0.148262547
Southern California Mountains,2026,Drought: High Severity [Type],4.759068559,Normal,Iteration and Timestep,2.379534279
Eastern Cascades Slopes and Foothills,2026,Drought: High Severity [Type],329.1327083,Normal,Iteration and Timestep,164.5663541
Central Basin and Range,2026,Drought: High Severity [Type],28.11591088,Normal,Iteration and Timestep,14.05795544
Mojave Basin and Range,2026,Drought: High Severity [Type],6.892277743,Normal,Iteration and Timestep,3.446138871
Klamath Mountains,2026,Drought: High Severity [Type],430.1522769,Normal,Iteration and Timestep,215.0761385
Northern Basin and Range,2026,Drought: High Severity [Type],29.94059764,Normal,Iteration and Timestep,14.97029882
Sonoran Basin and Range,2026,Drought: High Severity [Type],0.041843642,Normal,Iteration and Timestep,0.020921821
Coast Range,2027,Drought: High Severity [Type],95.14714948,Normal,Iteration and Timestep,47.57357474
Cascades,2027,Drought: High Severity [Type],40.21142536,Normal,Iteration and Timestep,20.10571268
Sierra Nevada,2027,Drought: High Severity [Type],517.2450204,Normal,Iteration and Timestep,258.6225102
California Chaparral and Oak Woodlands,2027,Drought: High Severity [Type],111.5804314,Normal,Iteration and Timestep,55.79021571
Central California Valley,2027,Drought: High Severity [Type],1.24558313,Normal,Iteration and Timestep,0.622791565
Southern California Mountains,2027,Drought: High Severity [Type],4.091047899,Normal,Iteration and Timestep,2.04552395
Eastern Cascades Slopes and Foothills,2027,Drought: High Severity [Type],330.8188188,Normal,Iteration and Timestep,165.4094094
Central Basin and Range,2027,Drought: High Severity [Type],21.37258455,Normal,Iteration and Timestep,10.68629227
Mojave Basin and Range,2027,Drought: High Severity [Type],4.569939763,Normal,Iteration and Timestep,2.284969881
Klamath Mountains,2027,Drought: High Severity [Type],420.1910929,Normal,Iteration and Timestep,210.0955465
Northern Basin and Range,2027,Drought: High Severity [Type],39.7867644,Normal,Iteration and Timestep,19.8933822
Sonoran Basin and Range,2027,Drought: High Severity [Type],0.035140522,Normal,Iteration and Timestep,0.017570261
Coast Range,2028,Drought: High Severity [Type],59.01754017,Normal,Iteration and Timestep,29.50877008
Cascades,2028,Drought: High Severity [Type],30.56934817,Normal,Iteration and Timestep,15.28467408
Sierra Nevada,2028,Drought: High Severity [Type],621.4780643,Normal,Iteration and Timestep,310.7390322
California Chaparral and Oak Woodlands,2028,Drought: High Severity [Type],281.1474638,Normal,Iteration and Timestep,140.5737319
Central California Valley,2028,Drought: High Severity [Type],2.018138849,Normal,Iteration and Timestep,1.009069425
Southern California Mountains,2028,Drought: High Severity [Type],52.26047534,Normal,Iteration and Timestep,26.13023767
Eastern Cascades Slopes and Foothills,2028,Drought: High Severity [Type],194.6256969,Normal,Iteration and Timestep,97.31284845
Central Basin and Range,2028,Drought: High Severity [Type],55.31394153,Normal,Iteration and Timestep,27.65697077
Mojave Basin and Range,2028,Drought: High Severity [Type],43.13734992,Normal,Iteration and Timestep,21.56867496
Klamath Mountains,2028,Drought: High Severity [Type],213.4496239,Normal,Iteration and Timestep,106.7248119
Northern Basin and Range,2028,Drought: High Severity [Type],23.0482253,Normal,Iteration and Timestep,11.52411265
Sonoran Basin and Range,2028,Drought: High Severity [Type],0.102846874,Normal,Iteration and Timestep,0.051423437
Coast Range,2029,Drought: High Severity [Type],109.9492514,Normal,Iteration and Timestep,54.97462572
Cascades,2029,Drought: High Severity [Type],35.53523288,Normal,Iteration and Timestep,17.76761644
Sierra Nevada,2029,Drought: High Severity [Type],860.1416791,Normal,Iteration and Timestep,430.0708395
California Chaparral and Oak Woodlands,2029,Drought: High Severity [Type],348.6711002,Normal,Iteration and Timestep,174.3355501
Central California Valley,2029,Drought: High Severity [Type],3.427931158,Normal,Iteration and Timestep,1.713965579
Southern California Mountains,2029,Drought: High Severity [Type],18.32554224,Normal,Iteration and Timestep,9.162771118
Eastern Cascades Slopes and Foothills,2029,Drought: High Severity [Type],268.8676335,Normal,Iteration and Timestep,134.4338168
Central Basin and Range,2029,Drought: High Severity [Type],45.25535168,Normal,Iteration and Timestep,22.62767584
Mojave Basin and Range,2029,Drought: High Severity [Type],18.64668163,Normal,Iteration and Timestep,9.323340817
Klamath Mountains,2029,Drought: High Severity [Type],289.6109988,Normal,Iteration and Timestep,144.8054994
Northern Basin and Range,2029,Drought: High Severity [Type],30.74677035,Normal,Iteration and Timestep,15.37338518
Sonoran Basin and Range,2029,Drought: High Severity [Type],0.01752047,Normal,Iteration and Timestep,0.008760235
Coast Range,2030,Drought: High Severity [Type],126.348059,Normal,Iteration and Timestep,63.1740295
Cascades,2030,Drought: High Severity [Type],26.40436745,Normal,Iteration and Timestep,13.20218372
Sierra Nevada,2030,Drought: High Severity [Type],677.5635172,Normal,Iteration and Timestep,338.7817586
California Chaparral and Oak Woodlands,2030,Drought: High Severity [Type],384.9171926,Normal,Iteration and Timestep,192.4585963
Central California Valley,2030,Drought: High Severity [Type],4.622487091,Normal,Iteration and Timestep,2.311243546
Southern California Mountains,2030,Drought: High Severity [Type],12.73692533,Normal,Iteration and Timestep,6.368462666
Eastern Cascades Slopes and Foothills,2030,Drought: High Severity [Type],172.5904245,Normal,Iteration and Timestep,86.29521223
Central Basin and Range,2030,Drought: High Severity [Type],40.37017764,Normal,Iteration and Timestep,20.18508882
Mojave Basin and Range,2030,Drought: High Severity [Type],11.95056055,Normal,Iteration and Timestep,5.975280274
Klamath Mountains,2030,Drought: High Severity [Type],257.9282411,Normal,Iteration and Timestep,128.9641205
Northern Basin and Range,2030,Drought: High Severity [Type],26.59191341,Normal,Iteration and Timestep,13.2959567
Sonoran Basin and Range,2030,Drought: High Severity [Type],0.015582013,Normal,Iteration and Timestep,0.007791006
Coast Range,2031,Drought: High Severity [Type],177.7398166,Normal,Iteration and Timestep,88.8699083
Cascades,2031,Drought: High Severity [Type],39.52403418,Normal,Iteration and Timestep,19.76201709
Sierra Nevada,2031,Drought: High Severity [Type],917.0648993,Normal,Iteration and Timestep,458.5324497
California Chaparral and Oak Woodlands,2031,Drought: High Severity [Type],201.5248033,Normal,Iteration and Timestep,100.7624016
Central California Valley,2031,Drought: High Severity [Type],2.215465335,Normal,Iteration and Timestep,1.107732667
Southern California Mountains,2031,Drought: High Severity [Type],61.47404587,Normal,Iteration and Timestep,30.73702294
Eastern Cascades Slopes and Foothills,2031,Drought: High Severity [Type],197.353512,Normal,Iteration and Timestep,98.67675602
Central Basin and Range,2031,Drought: High Severity [Type],55.13999405,Normal,Iteration and Timestep,27.56999703
Mojave Basin and Range,2031,Drought: High Severity [Type],20.21345225,Normal,Iteration and Timestep,10.10672612
Klamath Mountains,2031,Drought: High Severity [Type],525.4696377,Normal,Iteration and Timestep,262.7348188
Northern Basin and Range,2031,Drought: High Severity [Type],24.06427,Normal,Iteration and Timestep,12.032135
Sonoran Basin and Range,2031,Drought: High Severity [Type],0.056328959,Normal,Iteration and Timestep,0.028164479
Coast Range,2032,Drought: High Severity [Type],16.27147342,Normal,Iteration and Timestep,8.135736712
Cascades,2032,Drought: High Severity [Type],22.97403355,Normal,Iteration and Timestep,11.48701678
Sierra Nevada,2032,Drought: High Severity [Type],366.698324,Normal,Iteration and Timestep,183.349162
California Chaparral and Oak Woodlands,2032,Drought: High Severity [Type],13.4817582,Normal,Iteration and Timestep,6.740879098
Central California Valley,2032,Drought: High Severity [Type],0.113113073,Normal,Iteration and Timestep,0.056556536
Southern California Mountains,2032,Drought: High Severity [Type],5.836001802,Normal,Iteration and Timestep,2.918000901
Eastern Cascades Slopes and Foothills,2032,Drought: High Severity [Type],120.4049488,Normal,Iteration and Timestep,60.20247441
Central Basin and Range,2032,Drought: High Severity [Type],29.90020355,Normal,Iteration and Timestep,14.95010178
Mojave Basin and Range,2032,Drought: High Severity [Type],4.095764807,Normal,Iteration and Timestep,2.047882403
Klamath Mountains,2032,Drought: High Severity [Type],163.3657085,Normal,Iteration and Timestep,81.68285423
Northern Basin and Range,2032,Drought: High Severity [Type],17.136022,Normal,Iteration and Timestep,8.568011
Sonoran Basin and Range,2032,Drought: High Severity [Type],0.05568347,Normal,Iteration and Timestep,0.027841735
Coast Range,2033,Drought: High Severity [Type],13.02158216,Normal,Iteration and Timestep,6.510791079
Cascades,2033,Drought: High Severity [Type],12.01697175,Normal,Iteration and Timestep,6.008485874
Sierra Nevada,2033,Drought: High Severity [Type],186.7489547,Normal,Iteration and Timestep,93.37447736
California Chaparral and Oak Woodlands,2033,Drought: High Severity [Type],10.83573605,Normal,Iteration and Timestep,5.417868025
Central California Valley,2033,Drought: High Severity [Type],0.087949058,Normal,Iteration and Timestep,0.043974529
Southern California Mountains,2033,Drought: High Severity [Type],2.968861272,Normal,Iteration and Timestep,1.484430636
Eastern Cascades Slopes and Foothills,2033,Drought: High Severity [Type],146.2069469,Normal,Iteration and Timestep,73.10347343
Central Basin and Range,2033,Drought: High Severity [Type],23.5760014,Normal,Iteration and Timestep,11.7880007
Mojave Basin and Range,2033,Drought: High Severity [Type],1.893246854,Normal,Iteration and Timestep,0.946623427
Klamath Mountains,2033,Drought: High Severity [Type],120.0957135,Normal,Iteration and Timestep,60.04785673
Northern Basin and Range,2033,Drought: High Severity [Type],27.11510944,Normal,Iteration and Timestep,13.55755472
Sonoran Basin and Range,2033,Drought: High Severity [Type],0.028002114,Normal,Iteration and Timestep,0.014001057
Coast Range,2034,Drought: High Severity [Type],2.930958924,Normal,Iteration and Timestep,1.465479462
Cascades,2034,Drought: High Severity [Type],2.879341167,Normal,Iteration and Timestep,1.439670584
Sierra Nevada,2034,Drought: High Severity [Type],53.20765075,Normal,Iteration and Timestep,26.60382538
California Chaparral and Oak Woodlands,2034,Drought: High Severity [Type],5.225841116,Normal,Iteration and Timestep,2.612920558
Central California Valley,2034,Drought: High Severity [Type],0.023186433,Normal,Iteration and Timestep,0.011593217
Southern California Mountains,2034,Drought: High Severity [Type],9.503101197,Normal,Iteration and Timestep,4.751550598
Eastern Cascades Slopes and Foothills,2034,Drought: High Severity [Type],40.09104131,Normal,Iteration and Timestep,20.04552066
Central Basin and Range,2034,Drought: High Severity [Type],22.50185541,Normal,Iteration and Timestep,11.2509277
Mojave Basin and Range,2034,Drought: High Severity [Type],2.249402546,Normal,Iteration and Timestep,1.124701273
Klamath Mountains,2034,Drought: High Severity [Type],19.9868793,Normal,Iteration and Timestep,9.99343965
Northern Basin and Range,2034,Drought: High Severity [Type],8.791350125,Normal,Iteration and Timestep,4.395675063
Sonoran Basin and Range,2034,Drought: High Severity [Type],0.099760171,Normal,Iteration and Timestep,0.049880086
Coast Range,2035,Drought: High Severity [Type],0.566254483,Normal,Iteration and Timestep,0.283127241
Cascades,2035,Drought: High Severity [Type],2.001161671,Normal,Iteration and Timestep,1.000580836
Sierra Nevada,2035,Drought: High Severity [Type],38.65967154,Normal,Iteration and Timestep,19.32983577
California Chaparral and Oak Woodlands,2035,Drought: High Severity [Type],2.685382065,Normal,Iteration and Timestep,1.342691032
Central California Valley,2035,Drought: High Severity [Type],0.010176007,Normal,Iteration and Timestep,0.005088003
Southern California Mountains,2035,Drought: High Severity [Type],7.549424835,Normal,Iteration and Timestep,3.774712417
Eastern Cascades Slopes and Foothills,2035,Drought: High Severity [Type],22.4031328,Normal,Iteration and Timestep,11.2015664
Central Basin and Range,2035,Drought: High Severity [Type],11.30891646,Normal,Iteration and Timestep,5.654458228
Mojave Basin and Range,2035,Drought: High Severity [Type],2.066536586,Normal,Iteration and Timestep,1.033268293
Klamath Mountains,2035,Drought: High Severity [Type],4.442258342,Normal,Iteration and Timestep,2.221129171
Northern Basin and Range,2035,Drought: High Severity [Type],4.565722505,Normal,Iteration and Timestep,2.282861252
Sonoran Basin and Range,2035,Drought: High Severity [Type],0.061121059,Normal,Iteration and Timestep,0.030560529
Coast Range,2036,Drought: High Severity [Type],0.36237951,Normal,Iteration and Timestep,0.181189755
Cascades,2036,Drought: High Severity [Type],2.29177825,Normal,Iteration and Timestep,1.145889125
Sierra Nevada,2036,Drought: High Severity [Type],36.90085009,Normal,Iteration and Timestep,18.45042504
California Chaparral and Oak Woodlands,2036,Drought: High Severity [Type],1.27435958,Normal,Iteration and Timestep,0.63717979
Central California Valley,2036,Drought: High Severity [Type],0.007908093,Normal,Iteration and Timestep,0.003954046
Southern California Mountains,2036,Drought: High Severity [Type],2.941354755,Normal,Iteration and Timestep,1.470677378
Eastern Cascades Slopes and Foothills,2036,Drought: High Severity [Type],40.08824739,Normal,Iteration and Timestep,20.0441237
Central Basin and Range,2036,Drought: High Severity [Type],10.23025318,Normal,Iteration and Timestep,5.11512659
Mojave Basin and Range,2036,Drought: High Severity [Type],0.991769452,Normal,Iteration and Timestep,0.495884726
Klamath Mountains,2036,Drought: High Severity [Type],3.443672837,Normal,Iteration and Timestep,1.721836419
Northern Basin and Range,2036,Drought: High Severity [Type],12.19606376,Normal,Iteration and Timestep,6.098031882
Sonoran Basin and Range,2036,Drought: High Severity [Type],0.020701451,Normal,Iteration and Timestep,0.010350725
Coast Range,2037,Drought: High Severity [Type],1.298738308,Normal,Iteration and Timestep,0.649369154
Cascades,2037,Drought: High Severity [Type],0.782491084,Normal,Iteration and Timestep,0.391245542
Sierra Nevada,2037,Drought: High Severity [Type],63.74119165,Normal,Iteration and Timestep,31.87059582
California Chaparral and Oak Woodlands,2037,Drought: High Severity [Type],19.07912021,Normal,Iteration and Timestep,9.539560105
Central California Valley,2037,Drought: High Severity [Type],0.079239683,Normal,Iteration and Timestep,0.039619842
Southern California Mountains,2037,Drought: High Severity [Type],23.96251482,Normal,Iteration and Timestep,11.98125741
Eastern Cascades Slopes and Foothills,2037,Drought: High Severity [Type],21.36805916,Normal,Iteration and Timestep,10.68402958
Central Basin and Range,2037,Drought: High Severity [Type],18.40570402,Normal,Iteration and Timestep,9.202852011
Mojave Basin and Range,2037,Drought: High Severity [Type],2.889268899,Normal,Iteration and Timestep,1.444634449
Klamath Mountains,2037,Drought: High Severity [Type],3.154514119,Normal,Iteration and Timestep,1.57725706
Northern Basin and Range,2037,Drought: High Severity [Type],8.200911373,Normal,Iteration and Timestep,4.100455687
Sonoran Basin and Range,2037,Drought: High Severity [Type],0.143522099,Normal,Iteration and Timestep,0.071761049
Coast Range,2038,Drought: High Severity [Type],1.229800657,Normal,Iteration and Timestep,0.614900329
Cascades,2038,Drought: High Severity [Type],1.150673936,Normal,Iteration and Timestep,0.575336968
Sierra Nevada,2038,Drought: High Severity [Type],162.2025309,Normal,Iteration and Timestep,81.10126543
California Chaparral and Oak Woodlands,2038,Drought: High Severity [Type],28.45047682,Normal,Iteration and Timestep,14.22523841
Central California Valley,2038,Drought: High Severity [Type],0.10796529,Normal,Iteration and Timestep,0.053982645
Southern California Mountains,2038,Drought: High Severity [Type],51.36299322,Normal,Iteration and Timestep,25.68149661
Eastern Cascades Slopes and Foothills,2038,Drought: High Severity [Type],26.47557519,Normal,Iteration and Timestep,13.23778759
Central Basin and Range,2038,Drought: High Severity [Type],26.93071409,Normal,Iteration and Timestep,13.46535704
Mojave Basin and Range,2038,Drought: High Severity [Type],6.216486973,Normal,Iteration and Timestep,3.108243486
Klamath Mountains,2038,Drought: High Severity [Type],5.366570215,Normal,Iteration and Timestep,2.683285108
Northern Basin and Range,2038,Drought: High Severity [Type],12.99534264,Normal,Iteration and Timestep,6.497671319
Sonoran Basin and Range,2038,Drought: High Severity [Type],0.281223766,Normal,Iteration and Timestep,0.140611883
Coast Range,2039,Drought: High Severity [Type],2.053417899,Normal,Iteration and Timestep,1.02670895
Cascades,2039,Drought: High Severity [Type],1.756459712,Normal,Iteration and Timestep,0.878229856
Sierra Nevada,2039,Drought: High Severity [Type],60.47135717,Normal,Iteration and Timestep,30.23567859
California Chaparral and Oak Woodlands,2039,Drought: High Severity [Type],10.8923149,Normal,Iteration and Timestep,5.446157452
Central California Valley,2039,Drought: High Severity [Type],0.085134176,Normal,Iteration and Timestep,0.042567088
Southern California Mountains,2039,Drought: High Severity [Type],7.349881854,Normal,Iteration and Timestep,3.674940927
Eastern Cascades Slopes and Foothills,2039,Drought: High Severity [Type],38.39727588,Normal,Iteration and Timestep,19.19863794
Central Basin and Range,2039,Drought: High Severity [Type],6.468295766,Normal,Iteration and Timestep,3.234147883
