StratumID,Timestep,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD
Northern Basin and Range,2020,Drought: High Severity [Type],1.159583266,Normal,Iteration and Timestep,0.579791633
Sonoran Basin and Range,2020,Drought: High Severity [Type],0.005890399,Normal,Iteration and Timestep,0.0029452
Coast Range,2021,Drought: High Severity [Type],0.280561301,Normal,Iteration and Timestep,0.140280651
Cascades,2021,Drought: High Severity [Type],0.877804554,Normal,Iteration and Timestep,0.438902277
Sierra Nevada,2021,Drought: High Severity [Type],49.82041485,Normal,Iteration and Timestep,24.91020742
California Chaparral and Oak Woodlands,2021,Drought: High Severity [Type],2.481171229,Normal,Iteration and Timestep,1.240585614
Central California Valley,2021,Drought: High Severity [Type],0.012461898,Normal,Iteration and Timestep,0.006230949
Southern California Mountains,2021,Drought: High Severity [Type],2.134935203,Normal,Iteration and Timestep,1.067467602
Eastern Cascades Slopes and Foothills,2021,Drought: High Severity [Type],2.114549384,Normal,Iteration and Timestep,1.057274692
Central Basin and Range,2021,Drought: High Severity [Type],3.267477863,Normal,Iteration and Timestep,1.633738931
Mojave Basin and Range,2021,Drought: High Severity [Type],1.350806753,Normal,Iteration and Timestep,0.675403376
Klamath Mountains,2021,Drought: High Severity [Type],3.879007082,Normal,Iteration and Timestep,1.939503541
Northern Basin and Range,2021,Drought: High Severity [Type],1.437084263,Normal,Iteration and Timestep,0.718542131
Sonoran Basin and Range,2021,Drought: High Severity [Type],0.058322597,Normal,Iteration and Timestep,0.029161298
Coast Range,2022,Drought: High Severity [Type],2.370863206,Normal,Iteration and Timestep,1.185431603
Cascades,2022,Drought: High Severity [Type],0.396190465,Normal,Iteration and Timestep,0.198095233
Sierra Nevada,2022,Drought: High Severity [Type],37.59174596,Normal,Iteration and Timestep,18.79587298
California Chaparral and Oak Woodlands,2022,Drought: High Severity [Type],17.46850931,Normal,Iteration and Timestep,8.734254654
Central California Valley,2022,Drought: High Severity [Type],0.050101883,Normal,Iteration and Timestep,0.025050942
Southern California Mountains,2022,Drought: High Severity [Type],18.69657853,Normal,Iteration and Timestep,9.348289264
Eastern Cascades Slopes and Foothills,2022,Drought: High Severity [Type],2.166155808,Normal,Iteration and Timestep,1.083077904
Central Basin and Range,2022,Drought: High Severity [Type],8.152397486,Normal,Iteration and Timestep,4.076198743
Mojave Basin and Range,2022,Drought: High Severity [Type],16.41964938,Normal,Iteration and Timestep,8.209824688
Klamath Mountains,2022,Drought: High Severity [Type],10.72154489,Normal,Iteration and Timestep,5.360772446
Northern Basin and Range,2022,Drought: High Severity [Type],0.833515932,Normal,Iteration and Timestep,0.416757966
Sonoran Basin and Range,2022,Drought: High Severity [Type],0.325346904,Normal,Iteration and Timestep,0.162673452
Coast Range,2023,Drought: High Severity [Type],9.720442907,Normal,Iteration and Timestep,4.860221453
Cascades,2023,Drought: High Severity [Type],1.102814309,Normal,Iteration and Timestep,0.551407154
Sierra Nevada,2023,Drought: High Severity [Type],27.68202677,Normal,Iteration and Timestep,13.84101339
California Chaparral and Oak Woodlands,2023,Drought: High Severity [Type],22.03717948,Normal,Iteration and Timestep,11.01858974
Central California Valley,2023,Drought: High Severity [Type],0.069498158,Normal,Iteration and Timestep,0.034749079
Southern California Mountains,2023,Drought: High Severity [Type],19.8511051,Normal,Iteration and Timestep,9.92555255
Eastern Cascades Slopes and Foothills,2023,Drought: High Severity [Type],11.88993398,Normal,Iteration and Timestep,5.94496699
Central Basin and Range,2023,Drought: High Severity [Type],9.058284399,Normal,Iteration and Timestep,4.5291422
Mojave Basin and Range,2023,Drought: High Severity [Type],12.98449791,Normal,Iteration and Timestep,6.492248957
Klamath Mountains,2023,Drought: High Severity [Type],32.57291112,Normal,Iteration and Timestep,16.28645556
Northern Basin and Range,2023,Drought: High Severity [Type],2.895492587,Normal,Iteration and Timestep,1.447746294
Sonoran Basin and Range,2023,Drought: High Severity [Type],0.622673664,Normal,Iteration and Timestep,0.311336832
Coast Range,2024,Drought: High Severity [Type],21.52744722,Normal,Iteration and Timestep,10.76372361
Cascades,2024,Drought: High Severity [Type],1.864002549,Normal,Iteration and Timestep,0.932001274
Sierra Nevada,2024,Drought: High Severity [Type],53.87635362,Normal,Iteration and Timestep,26.93817681
California Chaparral and Oak Woodlands,2024,Drought: High Severity [Type],40.79163301,Normal,Iteration and Timestep,20.3958165
Central California Valley,2024,Drought: High Severity [Type],0.132125254,Normal,Iteration and Timestep,0.066062627
Southern California Mountains,2024,Drought: High Severity [Type],26.17958059,Normal,Iteration and Timestep,13.08979029
Eastern Cascades Slopes and Foothills,2024,Drought: High Severity [Type],19.13289126,Normal,Iteration and Timestep,9.566445628
Central Basin and Range,2024,Drought: High Severity [Type],14.93399968,Normal,Iteration and Timestep,7.466999842
Mojave Basin and Range,2024,Drought: High Severity [Type],24.43769718,Normal,Iteration and Timestep,12.21884859
Klamath Mountains,2024,Drought: High Severity [Type],67.41986831,Normal,Iteration and Timestep,33.70993416
Northern Basin and Range,2024,Drought: High Severity [Type],5.823250243,Normal,Iteration and Timestep,2.911625121
Sonoran Basin and Range,2024,Drought: High Severity [Type],0.706997922,Normal,Iteration and Timestep,0.353498961
Coast Range,2025,Drought: High Severity [Type],69.51584048,Normal,Iteration and Timestep,34.75792024
Cascades,2025,Drought: High Severity [Type],3.968239779,Normal,Iteration and Timestep,1.984119889
Sierra Nevada,2025,Drought: High Severity [Type],148.9996716,Normal,Iteration and Timestep,74.49983582
California Chaparral and Oak Woodlands,2025,Drought: High Severity [Type],98.33206181,Normal,Iteration and Timestep,49.1660309
Central California Valley,2025,Drought: High Severity [Type],0.551590282,Normal,Iteration and Timestep,0.275795141
Southern California Mountains,2025,Drought: High Severity [Type],26.36141749,Normal,Iteration and Timestep,13.18070874
Eastern Cascades Slopes and Foothills,2025,Drought: High Severity [Type],93.98115473,Normal,Iteration and Timestep,46.99057737
Central Basin and Range,2025,Drought: High Severity [Type],18.31584871,Normal,Iteration and Timestep,9.157924354
Mojave Basin and Range,2025,Drought: High Severity [Type],10.8814464,Normal,Iteration and Timestep,5.440723202
Klamath Mountains,2025,Drought: High Severity [Type],312.3053375,Normal,Iteration and Timestep,156.1526688
Northern Basin and Range,2025,Drought: High Severity [Type],28.07058442,Normal,Iteration and Timestep,14.03529221
Sonoran Basin and Range,2025,Drought: High Severity [Type],0.271258542,Normal,Iteration and Timestep,0.135629271
Coast Range,2026,Drought: High Severity [Type],87.41479286,Normal,Iteration and Timestep,43.70739643
Cascades,2026,Drought: High Severity [Type],7.607282419,Normal,Iteration and Timestep,3.803641209
Sierra Nevada,2026,Drought: High Severity [Type],133.1475302,Normal,Iteration and Timestep,66.57376511
California Chaparral and Oak Woodlands,2026,Drought: High Severity [Type],98.6154327,Normal,Iteration and Timestep,49.30771635
Central California Valley,2026,Drought: High Severity [Type],0.54233932,Normal,Iteration and Timestep,0.27116966
Southern California Mountains,2026,Drought: High Severity [Type],25.10479091,Normal,Iteration and Timestep,12.55239546
Eastern Cascades Slopes and Foothills,2026,Drought: High Severity [Type],97.24574161,Normal,Iteration and Timestep,48.62287081
Central Basin and Range,2026,Drought: High Severity [Type],13.06108278,Normal,Iteration and Timestep,6.53054139
Mojave Basin and Range,2026,Drought: High Severity [Type],6.591069202,Normal,Iteration and Timestep,3.295534601
Klamath Mountains,2026,Drought: High Severity [Type],382.2675337,Normal,Iteration and Timestep,191.1337668
Northern Basin and Range,2026,Drought: High Severity [Type],18.34857662,Normal,Iteration and Timestep,9.174288309
Sonoran Basin and Range,2026,Drought: High Severity [Type],0.116988871,Normal,Iteration and Timestep,0.058494436
Coast Range,2027,Drought: High Severity [Type],904.9498436,Normal,Iteration and Timestep,452.4749218
Cascades,2027,Drought: High Severity [Type],107.167529,Normal,Iteration and Timestep,53.58376448
Sierra Nevada,2027,Drought: High Severity [Type],1685.327626,Normal,Iteration and Timestep,842.6638132
California Chaparral and Oak Woodlands,2027,Drought: High Severity [Type],1314.165835,Normal,Iteration and Timestep,657.0829176
Central California Valley,2027,Drought: High Severity [Type],8.622920519,Normal,Iteration and Timestep,4.311460259
Southern California Mountains,2027,Drought: High Severity [Type],92.77374082,Normal,Iteration and Timestep,46.38687041
Eastern Cascades Slopes and Foothills,2027,Drought: High Severity [Type],462.3462207,Normal,Iteration and Timestep,231.1731103
Central Basin and Range,2027,Drought: High Severity [Type],23.75097227,Normal,Iteration and Timestep,11.87548614
Mojave Basin and Range,2027,Drought: High Severity [Type],17.14526671,Normal,Iteration and Timestep,8.572633356
Klamath Mountains,2027,Drought: High Severity [Type],2998.400763,Normal,Iteration and Timestep,1499.200382
Northern Basin and Range,2027,Drought: High Severity [Type],19.48069397,Normal,Iteration and Timestep,9.740346986
Sonoran Basin and Range,2027,Drought: High Severity [Type],0.238750442,Normal,Iteration and Timestep,0.119375221
Coast Range,2028,Drought: High Severity [Type],540.7905403,Normal,Iteration and Timestep,270.3952702
Cascades,2028,Drought: High Severity [Type],112.651404,Normal,Iteration and Timestep,56.325702
Sierra Nevada,2028,Drought: High Severity [Type],879.3670448,Normal,Iteration and Timestep,439.6835224
California Chaparral and Oak Woodlands,2028,Drought: High Severity [Type],809.5870961,Normal,Iteration and Timestep,404.7935481
Central California Valley,2028,Drought: High Severity [Type],4.176022747,Normal,Iteration and Timestep,2.088011374
Southern California Mountains,2028,Drought: High Severity [Type],111.9604648,Normal,Iteration and Timestep,55.98023239
Eastern Cascades Slopes and Foothills,2028,Drought: High Severity [Type],300.1591597,Normal,Iteration and Timestep,150.0795798
Central Basin and Range,2028,Drought: High Severity [Type],14.71232342,Normal,Iteration and Timestep,7.356161709
Mojave Basin and Range,2028,Drought: High Severity [Type],21.60163767,Normal,Iteration and Timestep,10.80081884
Klamath Mountains,2028,Drought: High Severity [Type],1941.17311,Normal,Iteration and Timestep,970.586555
Northern Basin and Range,2028,Drought: High Severity [Type],7.331697182,Normal,Iteration and Timestep,3.665848591
Sonoran Basin and Range,2028,Drought: High Severity [Type],0.285348996,Normal,Iteration and Timestep,0.142674498
Coast Range,2029,Drought: High Severity [Type],56.58510788,Normal,Iteration and Timestep,28.29255394
Cascades,2029,Drought: High Severity [Type],6.248591332,Normal,Iteration and Timestep,3.124295666
Sierra Nevada,2029,Drought: High Severity [Type],277.8587213,Normal,Iteration and Timestep,138.9293607
California Chaparral and Oak Woodlands,2029,Drought: High Severity [Type],230.2848354,Normal,Iteration and Timestep,115.1424177
Central California Valley,2029,Drought: High Severity [Type],1.322155433,Normal,Iteration and Timestep,0.661077717
Southern California Mountains,2029,Drought: High Severity [Type],111.4145628,Normal,Iteration and Timestep,55.70728138
Eastern Cascades Slopes and Foothills,2029,Drought: High Severity [Type],44.28783194,Normal,Iteration and Timestep,22.14391597
Central Basin and Range,2029,Drought: High Severity [Type],23.20010939,Normal,Iteration and Timestep,11.60005469
Mojave Basin and Range,2029,Drought: High Severity [Type],53.12071254,Normal,Iteration and Timestep,26.56035627
Klamath Mountains,2029,Drought: High Severity [Type],205.3215747,Normal,Iteration and Timestep,102.6607873
Northern Basin and Range,2029,Drought: High Severity [Type],4.998470816,Normal,Iteration and Timestep,2.499235408
Sonoran Basin and Range,2029,Drought: High Severity [Type],1.026251514,Normal,Iteration and Timestep,0.513125757
Coast Range,2030,Drought: High Severity [Type],84.9666939,Normal,Iteration and Timestep,42.48334695
Cascades,2030,Drought: High Severity [Type],8.185547445,Normal,Iteration and Timestep,4.092773723
Sierra Nevada,2030,Drought: High Severity [Type],285.2386716,Normal,Iteration and Timestep,142.6193358
California Chaparral and Oak Woodlands,2030,Drought: High Severity [Type],228.5144095,Normal,Iteration and Timestep,114.2572047
Central California Valley,2030,Drought: High Severity [Type],1.009524992,Normal,Iteration and Timestep,0.504762496
Southern California Mountains,2030,Drought: High Severity [Type],174.6258118,Normal,Iteration and Timestep,87.3129059
Eastern Cascades Slopes and Foothills,2030,Drought: High Severity [Type],23.69645494,Normal,Iteration and Timestep,11.84822747
Central Basin and Range,2030,Drought: High Severity [Type],24.73020908,Normal,Iteration and Timestep,12.36510454
Mojave Basin and Range,2030,Drought: High Severity [Type],113.4347922,Normal,Iteration and Timestep,56.71739612
Klamath Mountains,2030,Drought: High Severity [Type],306.288957,Normal,Iteration and Timestep,153.1444785
Northern Basin and Range,2030,Drought: High Severity [Type],2.801729458,Normal,Iteration and Timestep,1.400864729
Sonoran Basin and Range,2030,Drought: High Severity [Type],2.774062571,Normal,Iteration and Timestep,1.387031285
Coast Range,2031,Drought: High Severity [Type],28.6911974,Normal,Iteration and Timestep,14.3455987
Cascades,2031,Drought: High Severity [Type],2.483879805,Normal,Iteration and Timestep,1.241939903
Sierra Nevada,2031,Drought: High Severity [Type],209.6322638,Normal,Iteration and Timestep,104.8161319
California Chaparral and Oak Woodlands,2031,Drought: High Severity [Type],174.9478701,Normal,Iteration and Timestep,87.47393506
Central California Valley,2031,Drought: High Severity [Type],0.52833723,Normal,Iteration and Timestep,0.264168615
Southern California Mountains,2031,Drought: High Severity [Type],168.5842,Normal,Iteration and Timestep,84.29209998
Eastern Cascades Slopes and Foothills,2031,Drought: High Severity [Type],36.52222338,Normal,Iteration and Timestep,18.26111169
Central Basin and Range,2031,Drought: High Severity [Type],39.69247944,Normal,Iteration and Timestep,19.84623972
Mojave Basin and Range,2031,Drought: High Severity [Type],87.39655652,Normal,Iteration and Timestep,43.69827826
Klamath Mountains,2031,Drought: High Severity [Type],97.08243337,Normal,Iteration and Timestep,48.54121669
Northern Basin and Range,2031,Drought: High Severity [Type],9.51336796,Normal,Iteration and Timestep,4.75668398
Sonoran Basin and Range,2031,Drought: High Severity [Type],3.628114275,Normal,Iteration and Timestep,1.814057138
Coast Range,2032,Drought: High Severity [Type],0.630247866,Normal,Iteration and Timestep,0.315123933
Cascades,2032,Drought: High Severity [Type],0.235252239,Normal,Iteration and Timestep,0.11762612
Sierra Nevada,2032,Drought: High Severity [Type],24.4142587,Normal,Iteration and Timestep,12.20712935
California Chaparral and Oak Woodlands,2032,Drought: High Severity [Type],7.863397971,Normal,Iteration and Timestep,3.931698985
Central California Valley,2032,Drought: High Severity [Type],0.02328677,Normal,Iteration and Timestep,0.011643385
Southern California Mountains,2032,Drought: High Severity [Type],13.05913546,Normal,Iteration and Timestep,6.529567731
Eastern Cascades Slopes and Foothills,2032,Drought: High Severity [Type],8.228829684,Normal,Iteration and Timestep,4.114414842
Central Basin and Range,2032,Drought: High Severity [Type],10.29279531,Normal,Iteration and Timestep,5.146397653
Mojave Basin and Range,2032,Drought: High Severity [Type],5.576628233,Normal,Iteration and Timestep,2.788314117
Klamath Mountains,2032,Drought: High Severity [Type],9.656848515,Normal,Iteration and Timestep,4.828424258
Northern Basin and Range,2032,Drought: High Severity [Type],5.171578648,Normal,Iteration and Timestep,2.585789324
Sonoran Basin and Range,2032,Drought: High Severity [Type],0.475338187,Normal,Iteration and Timestep,0.237669094
Coast Range,2033,Drought: High Severity [Type],0.36518538,Normal,Iteration and Timestep,0.18259269
Cascades,2033,Drought: High Severity [Type],0.216289242,Normal,Iteration and Timestep,0.108144621
Sierra Nevada,2033,Drought: High Severity [Type],35.58006727,Normal,Iteration and Timestep,17.79003364
California Chaparral and Oak Woodlands,2033,Drought: High Severity [Type],2.567648354,Normal,Iteration and Timestep,1.283824177
Central California Valley,2033,Drought: High Severity [Type],0.019929956,Normal,Iteration and Timestep,0.009964978
Southern California Mountains,2033,Drought: High Severity [Type],4.137195944,Normal,Iteration and Timestep,2.068597972
Eastern Cascades Slopes and Foothills,2033,Drought: High Severity [Type],14.78905395,Normal,Iteration and Timestep,7.394526976
Central Basin and Range,2033,Drought: High Severity [Type],13.23545408,Normal,Iteration and Timestep,6.61772704
Mojave Basin and Range,2033,Drought: High Severity [Type],1.713574443,Normal,Iteration and Timestep,0.856787221
Klamath Mountains,2033,Drought: High Severity [Type],7.006707624,Normal,Iteration and Timestep,3.503353812
Northern Basin and Range,2033,Drought: High Severity [Type],4.9676466,Normal,Iteration and Timestep,2.4838233
Sonoran Basin and Range,2033,Drought: High Severity [Type],0.07311584,Normal,Iteration and Timestep,0.03655792
Coast Range,2034,Drought: High Severity [Type],5.819027501,Normal,Iteration and Timestep,2.909513751
Cascades,2034,Drought: High Severity [Type],1.719186585,Normal,Iteration and Timestep,0.859593293
Sierra Nevada,2034,Drought: High Severity [Type],212.2602021,Normal,Iteration and Timestep,106.1301011
California Chaparral and Oak Woodlands,2034,Drought: High Severity [Type],25.65275737,Normal,Iteration and Timestep,12.82637869
Central California Valley,2034,Drought: High Severity [Type],0.218575284,Normal,Iteration and Timestep,0.109287642
Southern California Mountains,2034,Drought: High Severity [Type],17.93340918,Normal,Iteration and Timestep,8.966704589
Eastern Cascades Slopes and Foothills,2034,Drought: High Severity [Type],59.81677335,Normal,Iteration and Timestep,29.90838667
Central Basin and Range,2034,Drought: High Severity [Type],22.70076725,Normal,Iteration and Timestep,11.35038363
Mojave Basin and Range,2034,Drought: High Severity [Type],4.124225957,Normal,Iteration and Timestep,2.062112978
Klamath Mountains,2034,Drought: High Severity [Type],64.2441426,Normal,Iteration and Timestep,32.1220713
Northern Basin and Range,2034,Drought: High Severity [Type],20.3866584,Normal,Iteration and Timestep,10.1933292
Sonoran Basin and Range,2034,Drought: High Severity [Type],0.183675153,Normal,Iteration and Timestep,0.091837577
Coast Range,2035,Drought: High Severity [Type],4.51350685,Normal,Iteration and Timestep,2.256753425
Cascades,2035,Drought: High Severity [Type],3.661740271,Normal,Iteration and Timestep,1.830870135
Sierra Nevada,2035,Drought: High Severity [Type],292.5423251,Normal,Iteration and Timestep,146.2711625
California Chaparral and Oak Woodlands,2035,Drought: High Severity [Type],16.41201007,Normal,Iteration and Timestep,8.206005035
Central California Valley,2035,Drought: High Severity [Type],0.170017097,Normal,Iteration and Timestep,0.085008548
Southern California Mountains,2035,Drought: High Severity [Type],10.21647863,Normal,Iteration and Timestep,5.108239316
Eastern Cascades Slopes and Foothills,2035,Drought: High Severity [Type],191.5223734,Normal,Iteration and Timestep,95.76118669
Central Basin and Range,2035,Drought: High Severity [Type],31.40222761,Normal,Iteration and Timestep,15.70111381
Mojave Basin and Range,2035,Drought: High Severity [Type],1.562364768,Normal,Iteration and Timestep,0.781182384
Klamath Mountains,2035,Drought: High Severity [Type],70.54427497,Normal,Iteration and Timestep,35.27213749
Northern Basin and Range,2035,Drought: High Severity [Type],31.27383162,Normal,Iteration and Timestep,15.63691581
Sonoran Basin and Range,2035,Drought: High Severity [Type],0.057476466,Normal,Iteration and Timestep,0.028738233
Coast Range,2036,Drought: High Severity [Type],5.05748093,Normal,Iteration and Timestep,2.528740465
Cascades,2036,Drought: High Severity [Type],5.415877854,Normal,Iteration and Timestep,2.707938927
Sierra Nevada,2036,Drought: High Severity [Type],302.6925642,Normal,Iteration and Timestep,151.3462821
California Chaparral and Oak Woodlands,2036,Drought: High Severity [Type],15.93692076,Normal,Iteration and Timestep,7.968460381
Central California Valley,2036,Drought: High Severity [Type],0.165052872,Normal,Iteration and Timestep,0.082526436
Southern California Mountains,2036,Drought: High Severity [Type],14.33182179,Normal,Iteration and Timestep,7.165910896
Eastern Cascades Slopes and Foothills,2036,Drought: High Severity [Type],69.58127492,Normal,Iteration and Timestep,34.79063746
Central Basin and Range,2036,Drought: High Severity [Type],23.88985222,Normal,Iteration and Timestep,11.94492611
Mojave Basin and Range,2036,Drought: High Severity [Type],1.464601849,Normal,Iteration and Timestep,0.732300925
Klamath Mountains,2036,Drought: High Severity [Type],82.65692571,Normal,Iteration and Timestep,41.32846286
Northern Basin and Range,2036,Drought: High Severity [Type],9.380208983,Normal,Iteration and Timestep,4.690104492
Sonoran Basin and Range,2036,Drought: High Severity [Type],0.112564638,Normal,Iteration and Timestep,0.056282319
Coast Range,2037,Drought: High Severity [Type],13.59827441,Normal,Iteration and Timestep,6.799137206
Cascades,2037,Drought: High Severity [Type],15.03311714,Normal,Iteration and Timestep,7.516558571
Sierra Nevada,2037,Drought: High Severity [Type],841.2515316,Normal,Iteration and Timestep,420.6257658
California Chaparral and Oak Woodlands,2037,Drought: High Severity [Type],41.6956435,Normal,Iteration and Timestep,20.84782175
Central California Valley,2037,Drought: High Severity [Type],0.379200919,Normal,Iteration and Timestep,0.18960046
Southern California Mountains,2037,Drought: High Severity [Type],27.64541411,Normal,Iteration and Timestep,13.82270705
Eastern Cascades Slopes and Foothills,2037,Drought: High Severity [Type],118.5419957,Normal,Iteration and Timestep,59.27099786
Central Basin and Range,2037,Drought: High Severity [Type],34.68353038,Normal,Iteration and Timestep,17.34176519
Mojave Basin and Range,2037,Drought: High Severity [Type],3.849924654,Normal,Iteration and Timestep,1.924962327
Klamath Mountains,2037,Drought: High Severity [Type],241.1155264,Normal,Iteration and Timestep,120.5577632
Northern Basin and Range,2037,Drought: High Severity [Type],7.448449276,Normal,Iteration and Timestep,3.724224638
Sonoran Basin and Range,2037,Drought: High Severity [Type],0.051098178,Normal,Iteration and Timestep,0.025549089
Coast Range,2038,Drought: High Severity [Type],119.764057,Normal,Iteration and Timestep,59.88202851
Cascades,2038,Drought: High Severity [Type],13.35518583,Normal,Iteration and Timestep,6.677592914
Sierra Nevada,2038,Drought: High Severity [Type],1046.954412,Normal,Iteration and Timestep,523.4772058
California Chaparral and Oak Woodlands,2038,Drought: High Severity [Type],185.4641953,Normal,Iteration and Timestep,92.73209767
Central California Valley,2038,Drought: High Severity [Type],1.524968734,Normal,Iteration and Timestep,0.762484367
Southern California Mountains,2038,Drought: High Severity [Type],73.6661091,Normal,Iteration and Timestep,36.83305455
Eastern Cascades Slopes and Foothills,2038,Drought: High Severity [Type],111.4713573,Normal,Iteration and Timestep,55.73567864
Central Basin and Range,2038,Drought: High Severity [Type],46.55109132,Normal,Iteration and Timestep,23.27554566
Mojave Basin and Range,2038,Drought: High Severity [Type],13.14859358,Normal,Iteration and Timestep,6.574296789
Klamath Mountains,2038,Drought: High Severity [Type],557.3513323,Normal,Iteration and Timestep,278.6756662
Northern Basin and Range,2038,Drought: High Severity [Type],9.208416458,Normal,Iteration and Timestep,4.604208229
Sonoran Basin and Range,2038,Drought: High Severity [Type],0.346745167,Normal,Iteration and Timestep,0.173372584
Coast Range,2039,Drought: High Severity [Type],13.13727665,Normal,Iteration and Timestep,6.568638323
Cascades,2039,Drought: High Severity [Type],8.191167666,Normal,Iteration and Timestep,4.095583833
Sierra Nevada,2039,Drought: High Severity [Type],447.2440339,Normal,Iteration and Timestep,223.622017
California Chaparral and Oak Woodlands,2039,Drought: High Severity [Type],25.35588862,Normal,Iteration and Timestep,12.67794431
Central California Valley,2039,Drought: High Severity [Type],0.20330175,Normal,Iteration and Timestep,0.101650875
Southern California Mountains,2039,Drought: High Severity [Type],15.62363753,Normal,Iteration and Timestep,7.811818766
Eastern Cascades Slopes and Foothills,2039,Drought: High Severity [Type],52.48097097,Normal,Iteration and Timestep,26.24048549
Central Basin and Range,2039,Drought: High Severity [Type],17.80732007,Normal,Iteration and Timestep,8.903660036
