StratumID,Timestep,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD
California Chaparral and Oak Woodlands,2029,Drought: High Severity [Type],9.214984153,Normal,Iteration and Timestep,4.607492076
Central California Valley,2029,Drought: High Severity [Type],0.091709692,Normal,Iteration and Timestep,0.045854846
Southern California Mountains,2029,Drought: High Severity [Type],2.583401742,Normal,Iteration and Timestep,1.291700871
Eastern Cascades Slopes and Foothills,2029,Drought: High Severity [Type],22.90596081,Normal,Iteration and Timestep,11.45298041
Central Basin and Range,2029,Drought: High Severity [Type],14.66269185,Normal,Iteration and Timestep,7.331345927
Mojave Basin and Range,2029,Drought: High Severity [Type],1.785426344,Normal,Iteration and Timestep,0.892713172
Klamath Mountains,2029,Drought: High Severity [Type],79.62583474,Normal,Iteration and Timestep,39.81291737
Northern Basin and Range,2029,Drought: High Severity [Type],4.800650422,Normal,Iteration and Timestep,2.400325211
Sonoran Basin and Range,2029,Drought: High Severity [Type],0.023369626,Normal,Iteration and Timestep,0.011684813
Coast Range,2030,Drought: High Severity [Type],21.43564505,Normal,Iteration and Timestep,10.71782252
Cascades,2030,Drought: High Severity [Type],0.5123438,Normal,Iteration and Timestep,0.2561719
Sierra Nevada,2030,Drought: High Severity [Type],40.0137321,Normal,Iteration and Timestep,20.00686605
California Chaparral and Oak Woodlands,2030,Drought: High Severity [Type],17.74729302,Normal,Iteration and Timestep,8.873646508
Central California Valley,2030,Drought: High Severity [Type],0.175416532,Normal,Iteration and Timestep,0.087708266
Southern California Mountains,2030,Drought: High Severity [Type],19.64977716,Normal,Iteration and Timestep,9.82488858
Eastern Cascades Slopes and Foothills,2030,Drought: High Severity [Type],4.8745922,Normal,Iteration and Timestep,2.4372961
Central Basin and Range,2030,Drought: High Severity [Type],7.052807215,Normal,Iteration and Timestep,3.526403608
Mojave Basin and Range,2030,Drought: High Severity [Type],5.215017103,Normal,Iteration and Timestep,2.607508552
Klamath Mountains,2030,Drought: High Severity [Type],70.01067558,Normal,Iteration and Timestep,35.00533779
Northern Basin and Range,2030,Drought: High Severity [Type],1.026425775,Normal,Iteration and Timestep,0.513212888
Sonoran Basin and Range,2030,Drought: High Severity [Type],0.074297458,Normal,Iteration and Timestep,0.037148729
Coast Range,2031,Drought: High Severity [Type],11.75401114,Normal,Iteration and Timestep,5.877005571
Cascades,2031,Drought: High Severity [Type],1.504104565,Normal,Iteration and Timestep,0.752052282
Sierra Nevada,2031,Drought: High Severity [Type],77.73256693,Normal,Iteration and Timestep,38.86628346
California Chaparral and Oak Woodlands,2031,Drought: High Severity [Type],46.24212443,Normal,Iteration and Timestep,23.12106221
Central California Valley,2031,Drought: High Severity [Type],0.376073584,Normal,Iteration and Timestep,0.188036792
Southern California Mountains,2031,Drought: High Severity [Type],68.57882137,Normal,Iteration and Timestep,34.28941069
Eastern Cascades Slopes and Foothills,2031,Drought: High Severity [Type],7.529646963,Normal,Iteration and Timestep,3.764823482
Central Basin and Range,2031,Drought: High Severity [Type],10.98321436,Normal,Iteration and Timestep,5.491607179
Mojave Basin and Range,2031,Drought: High Severity [Type],15.29522181,Normal,Iteration and Timestep,7.647610905
Klamath Mountains,2031,Drought: High Severity [Type],33.05458803,Normal,Iteration and Timestep,16.52729401
Northern Basin and Range,2031,Drought: High Severity [Type],1.354670736,Normal,Iteration and Timestep,0.677335368
Sonoran Basin and Range,2031,Drought: High Severity [Type],0.340743369,Normal,Iteration and Timestep,0.170371684
Coast Range,2032,Drought: High Severity [Type],16.5348252,Normal,Iteration and Timestep,8.267412602
Cascades,2032,Drought: High Severity [Type],2.083354536,Normal,Iteration and Timestep,1.041677268
Sierra Nevada,2032,Drought: High Severity [Type],32.74747838,Normal,Iteration and Timestep,16.37373919
California Chaparral and Oak Woodlands,2032,Drought: High Severity [Type],53.57655763,Normal,Iteration and Timestep,26.78827881
Central California Valley,2032,Drought: High Severity [Type],0.367703825,Normal,Iteration and Timestep,0.183851912
Southern California Mountains,2032,Drought: High Severity [Type],37.10850057,Normal,Iteration and Timestep,18.55425029
Eastern Cascades Slopes and Foothills,2032,Drought: High Severity [Type],5.320681833,Normal,Iteration and Timestep,2.660340917
Central Basin and Range,2032,Drought: High Severity [Type],5.503471783,Normal,Iteration and Timestep,2.751735891
Mojave Basin and Range,2032,Drought: High Severity [Type],11.2517994,Normal,Iteration and Timestep,5.625899702
Klamath Mountains,2032,Drought: High Severity [Type],29.45219336,Normal,Iteration and Timestep,14.72609668
Northern Basin and Range,2032,Drought: High Severity [Type],0.572976084,Normal,Iteration and Timestep,0.286488042
Sonoran Basin and Range,2032,Drought: High Severity [Type],0.716321531,Normal,Iteration and Timestep,0.358160766
Coast Range,2033,Drought: High Severity [Type],1.964223335,Normal,Iteration and Timestep,0.982111667
Cascades,2033,Drought: High Severity [Type],0.378683766,Normal,Iteration and Timestep,0.189341883
Sierra Nevada,2033,Drought: High Severity [Type],2.721266501,Normal,Iteration and Timestep,1.360633251
California Chaparral and Oak Woodlands,2033,Drought: High Severity [Type],3.306265056,Normal,Iteration and Timestep,1.653132528
Central California Valley,2033,Drought: High Severity [Type],0.02062819,Normal,Iteration and Timestep,0.010314095
Southern California Mountains,2033,Drought: High Severity [Type],1.946300958,Normal,Iteration and Timestep,0.973150479
Eastern Cascades Slopes and Foothills,2033,Drought: High Severity [Type],2.048655378,Normal,Iteration and Timestep,1.024327689
Central Basin and Range,2033,Drought: High Severity [Type],3.336879374,Normal,Iteration and Timestep,1.668439687
Mojave Basin and Range,2033,Drought: High Severity [Type],1.185470899,Normal,Iteration and Timestep,0.59273545
Klamath Mountains,2033,Drought: High Severity [Type],7.885854498,Normal,Iteration and Timestep,3.942927249
Northern Basin and Range,2033,Drought: High Severity [Type],0.230632452,Normal,Iteration and Timestep,0.115316226
Sonoran Basin and Range,2033,Drought: High Severity [Type],0.09238788,Normal,Iteration and Timestep,0.04619394
Coast Range,2034,Drought: High Severity [Type],0.632828234,Normal,Iteration and Timestep,0.316414117
Cascades,2034,Drought: High Severity [Type],0.793620314,Normal,Iteration and Timestep,0.396810157
Sierra Nevada,2034,Drought: High Severity [Type],4.507145248,Normal,Iteration and Timestep,2.253572624
California Chaparral and Oak Woodlands,2034,Drought: High Severity [Type],2.185290659,Normal,Iteration and Timestep,1.092645329
Central California Valley,2034,Drought: High Severity [Type],0.017029341,Normal,Iteration and Timestep,0.00851467
Southern California Mountains,2034,Drought: High Severity [Type],2.234438817,Normal,Iteration and Timestep,1.117219408
Eastern Cascades Slopes and Foothills,2034,Drought: High Severity [Type],1.776274699,Normal,Iteration and Timestep,0.88813735
Central Basin and Range,2034,Drought: High Severity [Type],3.362516594,Normal,Iteration and Timestep,1.681258297
Mojave Basin and Range,2034,Drought: High Severity [Type],1.266281381,Normal,Iteration and Timestep,0.633140691
Klamath Mountains,2034,Drought: High Severity [Type],4.683043195,Normal,Iteration and Timestep,2.341521598
Northern Basin and Range,2034,Drought: High Severity [Type],1.067579776,Normal,Iteration and Timestep,0.533789888
Sonoran Basin and Range,2034,Drought: High Severity [Type],0.091766798,Normal,Iteration and Timestep,0.045883399
Coast Range,2035,Drought: High Severity [Type],1.647113105,Normal,Iteration and Timestep,0.823556552
Cascades,2035,Drought: High Severity [Type],4.104449537,Normal,Iteration and Timestep,2.052224769
Sierra Nevada,2035,Drought: High Severity [Type],16.56318913,Normal,Iteration and Timestep,8.281594563
California Chaparral and Oak Woodlands,2035,Drought: High Severity [Type],4.744772856,Normal,Iteration and Timestep,2.372386428
Central California Valley,2035,Drought: High Severity [Type],0.046648131,Normal,Iteration and Timestep,0.023324066
Southern California Mountains,2035,Drought: High Severity [Type],2.851166964,Normal,Iteration and Timestep,1.425583482
Eastern Cascades Slopes and Foothills,2035,Drought: High Severity [Type],23.41246876,Normal,Iteration and Timestep,11.70623438
Central Basin and Range,2035,Drought: High Severity [Type],7.117843318,Normal,Iteration and Timestep,3.558921659
Mojave Basin and Range,2035,Drought: High Severity [Type],4.094505129,Normal,Iteration and Timestep,2.047252564
Klamath Mountains,2035,Drought: High Severity [Type],26.70980391,Normal,Iteration and Timestep,13.35490195
Northern Basin and Range,2035,Drought: High Severity [Type],6.044308214,Normal,Iteration and Timestep,3.022154107
Sonoran Basin and Range,2035,Drought: High Severity [Type],0.10280543,Normal,Iteration and Timestep,0.051402715
Coast Range,2036,Drought: High Severity [Type],0.821541901,Normal,Iteration and Timestep,0.410770951
Cascades,2036,Drought: High Severity [Type],1.437578659,Normal,Iteration and Timestep,0.71878933
Sierra Nevada,2036,Drought: High Severity [Type],4.577213395,Normal,Iteration and Timestep,2.288606698
California Chaparral and Oak Woodlands,2036,Drought: High Severity [Type],1.4419741,Normal,Iteration and Timestep,0.72098705
Central California Valley,2036,Drought: High Severity [Type],0.016762662,Normal,Iteration and Timestep,0.008381331
Southern California Mountains,2036,Drought: High Severity [Type],0.346306729,Normal,Iteration and Timestep,0.173153364
Eastern Cascades Slopes and Foothills,2036,Drought: High Severity [Type],8.904893623,Normal,Iteration and Timestep,4.452446812
Central Basin and Range,2036,Drought: High Severity [Type],4.068871873,Normal,Iteration and Timestep,2.034435937
Mojave Basin and Range,2036,Drought: High Severity [Type],0.810291883,Normal,Iteration and Timestep,0.405145942
Klamath Mountains,2036,Drought: High Severity [Type],7.188061643,Normal,Iteration and Timestep,3.594030822
Northern Basin and Range,2036,Drought: High Severity [Type],2.984833412,Normal,Iteration and Timestep,1.492416706
Sonoran Basin and Range,2036,Drought: High Severity [Type],0.034781711,Normal,Iteration and Timestep,0.017390855
Coast Range,2037,Drought: High Severity [Type],3.807571709,Normal,Iteration and Timestep,1.903785855
Cascades,2037,Drought: High Severity [Type],5.013269873,Normal,Iteration and Timestep,2.506634937
Sierra Nevada,2037,Drought: High Severity [Type],18.33169894,Normal,Iteration and Timestep,9.165849469
California Chaparral and Oak Woodlands,2037,Drought: High Severity [Type],4.072780301,Normal,Iteration and Timestep,2.03639015
Central California Valley,2037,Drought: High Severity [Type],0.037049187,Normal,Iteration and Timestep,0.018524594
Southern California Mountains,2037,Drought: High Severity [Type],1.84748683,Normal,Iteration and Timestep,0.923743415
Eastern Cascades Slopes and Foothills,2037,Drought: High Severity [Type],23.69937229,Normal,Iteration and Timestep,11.84968615
Central Basin and Range,2037,Drought: High Severity [Type],12.7344329,Normal,Iteration and Timestep,6.36721645
Mojave Basin and Range,2037,Drought: High Severity [Type],2.399735903,Normal,Iteration and Timestep,1.199867952
Klamath Mountains,2037,Drought: High Severity [Type],30.44833477,Normal,Iteration and Timestep,15.22416738
Northern Basin and Range,2037,Drought: High Severity [Type],10.91997079,Normal,Iteration and Timestep,5.459985394
Sonoran Basin and Range,2037,Drought: High Severity [Type],0.049660529,Normal,Iteration and Timestep,0.024830264
Coast Range,2038,Drought: High Severity [Type],0.704369878,Normal,Iteration and Timestep,0.352184939
Cascades,2038,Drought: High Severity [Type],4.303967937,Normal,Iteration and Timestep,2.151983969
Sierra Nevada,2038,Drought: High Severity [Type],23.00480203,Normal,Iteration and Timestep,11.50240101
California Chaparral and Oak Woodlands,2038,Drought: High Severity [Type],4.166181945,Normal,Iteration and Timestep,2.083090973
Central California Valley,2038,Drought: High Severity [Type],0.040060566,Normal,Iteration and Timestep,0.020030283
Southern California Mountains,2038,Drought: High Severity [Type],5.3677361,Normal,Iteration and Timestep,2.68386805
Eastern Cascades Slopes and Foothills,2038,Drought: High Severity [Type],38.2548648,Normal,Iteration and Timestep,19.1274324
Central Basin and Range,2038,Drought: High Severity [Type],16.94391014,Normal,Iteration and Timestep,8.471955068
Mojave Basin and Range,2038,Drought: High Severity [Type],6.86245778,Normal,Iteration and Timestep,3.43122889
Klamath Mountains,2038,Drought: High Severity [Type],7.424595933,Normal,Iteration and Timestep,3.712297966
Northern Basin and Range,2038,Drought: High Severity [Type],11.81896485,Normal,Iteration and Timestep,5.909482426
Sonoran Basin and Range,2038,Drought: High Severity [Type],0.03299936,Normal,Iteration and Timestep,0.01649968
Coast Range,2039,Drought: High Severity [Type],4.499110797,Normal,Iteration and Timestep,2.249555398
Cascades,2039,Drought: High Severity [Type],4.967746328,Normal,Iteration and Timestep,2.483873164
Sierra Nevada,2039,Drought: High Severity [Type],16.33284881,Normal,Iteration and Timestep,8.166424406
California Chaparral and Oak Woodlands,2039,Drought: High Severity [Type],7.207520812,Normal,Iteration and Timestep,3.603760406
Central California Valley,2039,Drought: High Severity [Type],0.070391268,Normal,Iteration and Timestep,0.035195634
Southern California Mountains,2039,Drought: High Severity [Type],1.653551296,Normal,Iteration and Timestep,0.826775648
Eastern Cascades Slopes and Foothills,2039,Drought: High Severity [Type],34.78662142,Normal,Iteration and Timestep,17.39331071
Central Basin and Range,2039,Drought: High Severity [Type],9.77612891,Normal,Iteration and Timestep,4.888064455
