StratumID,Timestep,TransitionGroupID,Amount,DistributionType,DistributionFrequencyID,DistributionSD
Klamath Mountains,2023,Drought: High Severity [Type],301.4696498,Normal,Iteration and Timestep,150.7348249
Northern Basin and Range,2023,Drought: High Severity [Type],2.504183654,Normal,Iteration and Timestep,1.252091827
Sonoran Basin and Range,2023,Drought: High Severity [Type],0.037790039,Normal,Iteration and Timestep,0.018895019
Coast Range,2024,Drought: High Severity [Type],4.953497472,Normal,Iteration and Timestep,2.476748736
Cascades,2024,Drought: High Severity [Type],5.222633134,Normal,Iteration and Timestep,2.611316567
Sierra Nevada,2024,Drought: High Severity [Type],343.1265917,Normal,Iteration and Timestep,171.5632959
California Chaparral and Oak Woodlands,2024,Drought: High Severity [Type],4.310864989,Normal,Iteration and Timestep,2.155432495
Central California Valley,2024,Drought: High Severity [Type],0.041404246,Normal,Iteration and Timestep,0.020702123
Southern California Mountains,2024,Drought: High Severity [Type],0.852862491,Normal,Iteration and Timestep,0.426431245
Eastern Cascades Slopes and Foothills,2024,Drought: High Severity [Type],39.62858078,Normal,Iteration and Timestep,19.81429039
Central Basin and Range,2024,Drought: High Severity [Type],11.50053157,Normal,Iteration and Timestep,5.750265786
Mojave Basin and Range,2024,Drought: High Severity [Type],0.269050752,Normal,Iteration and Timestep,0.134525376
Klamath Mountains,2024,Drought: High Severity [Type],84.91592243,Normal,Iteration and Timestep,42.45796121
Northern Basin and Range,2024,Drought: High Severity [Type],5.66008117,Normal,Iteration and Timestep,2.830040585
Sonoran Basin and Range,2024,Drought: High Severity [Type],0.010626908,Normal,Iteration and Timestep,0.005313454
Coast Range,2025,Drought: High Severity [Type],10.80353632,Normal,Iteration and Timestep,5.401768161
Cascades,2025,Drought: High Severity [Type],5.314331555,Normal,Iteration and Timestep,2.657165777
Sierra Nevada,2025,Drought: High Severity [Type],284.8571998,Normal,Iteration and Timestep,142.4285999
California Chaparral and Oak Woodlands,2025,Drought: High Severity [Type],4.650371228,Normal,Iteration and Timestep,2.325185614
Central California Valley,2025,Drought: High Severity [Type],0.046492065,Normal,Iteration and Timestep,0.023246033
Southern California Mountains,2025,Drought: High Severity [Type],0.81393387,Normal,Iteration and Timestep,0.406966935
Eastern Cascades Slopes and Foothills,2025,Drought: High Severity [Type],68.12445102,Normal,Iteration and Timestep,34.06222551
Central Basin and Range,2025,Drought: High Severity [Type],7.523860668,Normal,Iteration and Timestep,3.761930334
Mojave Basin and Range,2025,Drought: High Severity [Type],0.172999874,Normal,Iteration and Timestep,0.086499937
Klamath Mountains,2025,Drought: High Severity [Type],97.32500118,Normal,Iteration and Timestep,48.66250059
Northern Basin and Range,2025,Drought: High Severity [Type],13.05156012,Normal,Iteration and Timestep,6.525780061
Sonoran Basin and Range,2025,Drought: High Severity [Type],0.006170213,Normal,Iteration and Timestep,0.003085107
Coast Range,2026,Drought: High Severity [Type],19.0071254,Normal,Iteration and Timestep,9.503562701
Cascades,2026,Drought: High Severity [Type],7.93094689,Normal,Iteration and Timestep,3.965473445
Sierra Nevada,2026,Drought: High Severity [Type],242.1852206,Normal,Iteration and Timestep,121.0926103
California Chaparral and Oak Woodlands,2026,Drought: High Severity [Type],5.783069492,Normal,Iteration and Timestep,2.891534746
Central California Valley,2026,Drought: High Severity [Type],0.044273336,Normal,Iteration and Timestep,0.022136668
Southern California Mountains,2026,Drought: High Severity [Type],1.578291985,Normal,Iteration and Timestep,0.789145993
Eastern Cascades Slopes and Foothills,2026,Drought: High Severity [Type],87.0186597,Normal,Iteration and Timestep,43.50932985
Central Basin and Range,2026,Drought: High Severity [Type],3.422953818,Normal,Iteration and Timestep,1.711476909
Mojave Basin and Range,2026,Drought: High Severity [Type],0.251233011,Normal,Iteration and Timestep,0.125616506
Klamath Mountains,2026,Drought: High Severity [Type],169.4419338,Normal,Iteration and Timestep,84.72096688
Northern Basin and Range,2026,Drought: High Severity [Type],14.72487201,Normal,Iteration and Timestep,7.362436006
Sonoran Basin and Range,2026,Drought: High Severity [Type],0.011796584,Normal,Iteration and Timestep,0.005898292
Coast Range,2027,Drought: High Severity [Type],87.50437057,Normal,Iteration and Timestep,43.75218529
Cascades,2027,Drought: High Severity [Type],10.22499731,Normal,Iteration and Timestep,5.112498656
Sierra Nevada,2027,Drought: High Severity [Type],273.1765801,Normal,Iteration and Timestep,136.58829
California Chaparral and Oak Woodlands,2027,Drought: High Severity [Type],15.76427296,Normal,Iteration and Timestep,7.88213648
Central California Valley,2027,Drought: High Severity [Type],0.094702941,Normal,Iteration and Timestep,0.04735147
Southern California Mountains,2027,Drought: High Severity [Type],0.464352962,Normal,Iteration and Timestep,0.232176481
Eastern Cascades Slopes and Foothills,2027,Drought: High Severity [Type],60.95533728,Normal,Iteration and Timestep,30.47766864
Central Basin and Range,2027,Drought: High Severity [Type],1.711518897,Normal,Iteration and Timestep,0.855759448
Mojave Basin and Range,2027,Drought: High Severity [Type],0.179480462,Normal,Iteration and Timestep,0.089740231
Klamath Mountains,2027,Drought: High Severity [Type],408.7428999,Normal,Iteration and Timestep,204.3714499
Northern Basin and Range,2027,Drought: High Severity [Type],6.486229569,Normal,Iteration and Timestep,3.243114785
Sonoran Basin and Range,2027,Drought: High Severity [Type],0.006837533,Normal,Iteration and Timestep,0.003418767
Coast Range,2028,Drought: High Severity [Type],53.26801445,Normal,Iteration and Timestep,26.63400723
Cascades,2028,Drought: High Severity [Type],12.70900951,Normal,Iteration and Timestep,6.354504755
Sierra Nevada,2028,Drought: High Severity [Type],182.6910836,Normal,Iteration and Timestep,91.34554182
California Chaparral and Oak Woodlands,2028,Drought: High Severity [Type],18.68426927,Normal,Iteration and Timestep,9.342134633
Central California Valley,2028,Drought: High Severity [Type],0.095867141,Normal,Iteration and Timestep,0.047933571
Southern California Mountains,2028,Drought: High Severity [Type],0.830636658,Normal,Iteration and Timestep,0.415318329
Eastern Cascades Slopes and Foothills,2028,Drought: High Severity [Type],139.0711997,Normal,Iteration and Timestep,69.53559984
Central Basin and Range,2028,Drought: High Severity [Type],3.956898382,Normal,Iteration and Timestep,1.978449191
Mojave Basin and Range,2028,Drought: High Severity [Type],0.527882318,Normal,Iteration and Timestep,0.263941159
Klamath Mountains,2028,Drought: High Severity [Type],199.4582811,Normal,Iteration and Timestep,99.72914054
Northern Basin and Range,2028,Drought: High Severity [Type],23.11288798,Normal,Iteration and Timestep,11.55644399
Sonoran Basin and Range,2028,Drought: High Severity [Type],0.015272075,Normal,Iteration and Timestep,0.007636037
Coast Range,2029,Drought: High Severity [Type],22.47119904,Normal,Iteration and Timestep,11.23559952
Cascades,2029,Drought: High Severity [Type],8.55096695,Normal,Iteration and Timestep,4.275483475
Sierra Nevada,2029,Drought: High Severity [Type],186.0648572,Normal,Iteration and Timestep,93.03242861
California Chaparral and Oak Woodlands,2029,Drought: High Severity [Type],21.30792111,Normal,Iteration and Timestep,10.65396055
Central California Valley,2029,Drought: High Severity [Type],0.164406531,Normal,Iteration and Timestep,0.082203265
Southern California Mountains,2029,Drought: High Severity [Type],2.161697093,Normal,Iteration and Timestep,1.080848547
Eastern Cascades Slopes and Foothills,2029,Drought: High Severity [Type],153.633123,Normal,Iteration and Timestep,76.8165615
Central Basin and Range,2029,Drought: High Severity [Type],4.486496495,Normal,Iteration and Timestep,2.243248248
Mojave Basin and Range,2029,Drought: High Severity [Type],0.873696381,Normal,Iteration and Timestep,0.43684819
Klamath Mountains,2029,Drought: High Severity [Type],97.06482152,Normal,Iteration and Timestep,48.53241076
Northern Basin and Range,2029,Drought: High Severity [Type],16.24218711,Normal,Iteration and Timestep,8.121093557
Sonoran Basin and Range,2029,Drought: High Severity [Type],0.007498967,Normal,Iteration and Timestep,0.003749484
Coast Range,2030,Drought: High Severity [Type],1.392297463,Normal,Iteration and Timestep,0.696148732
Cascades,2030,Drought: High Severity [Type],1.650335348,Normal,Iteration and Timestep,0.825167674
Sierra Nevada,2030,Drought: High Severity [Type],60.09898117,Normal,Iteration and Timestep,30.04949059
California Chaparral and Oak Woodlands,2030,Drought: High Severity [Type],3.597405124,Normal,Iteration and Timestep,1.798702562
Central California Valley,2030,Drought: High Severity [Type],0.028903907,Normal,Iteration and Timestep,0.014451953
Southern California Mountains,2030,Drought: High Severity [Type],1.844649923,Normal,Iteration and Timestep,0.922324962
Eastern Cascades Slopes and Foothills,2030,Drought: High Severity [Type],92.58634963,Normal,Iteration and Timestep,46.29317482
Central Basin and Range,2030,Drought: High Severity [Type],5.180025444,Normal,Iteration and Timestep,2.590012722
Mojave Basin and Range,2030,Drought: High Severity [Type],0.999318838,Normal,Iteration and Timestep,0.499659419
Klamath Mountains,2030,Drought: High Severity [Type],14.44965472,Normal,Iteration and Timestep,7.22482736
Northern Basin and Range,2030,Drought: High Severity [Type],9.241101479,Normal,Iteration and Timestep,4.620550739
Sonoran Basin and Range,2030,Drought: High Severity [Type],0.014377248,Normal,Iteration and Timestep,0.007188624
Coast Range,2031,Drought: High Severity [Type],1.420996626,Normal,Iteration and Timestep,0.710498313
Cascades,2031,Drought: High Severity [Type],2.496596968,Normal,Iteration and Timestep,1.248298484
Sierra Nevada,2031,Drought: High Severity [Type],78.86185274,Normal,Iteration and Timestep,39.43092637
California Chaparral and Oak Woodlands,2031,Drought: High Severity [Type],5.999625028,Normal,Iteration and Timestep,2.999812514
Central California Valley,2031,Drought: High Severity [Type],0.055412989,Normal,Iteration and Timestep,0.027706494
Southern California Mountains,2031,Drought: High Severity [Type],1.644416018,Normal,Iteration and Timestep,0.822208009
Eastern Cascades Slopes and Foothills,2031,Drought: High Severity [Type],53.21105526,Normal,Iteration and Timestep,26.60552763
Central Basin and Range,2031,Drought: High Severity [Type],3.591640357,Normal,Iteration and Timestep,1.795820178
Mojave Basin and Range,2031,Drought: High Severity [Type],0.589043953,Normal,Iteration and Timestep,0.294521977
Klamath Mountains,2031,Drought: High Severity [Type],14.41911081,Normal,Iteration and Timestep,7.209555403
Northern Basin and Range,2031,Drought: High Severity [Type],5.420995602,Normal,Iteration and Timestep,2.710497801
Sonoran Basin and Range,2031,Drought: High Severity [Type],0.014310234,Normal,Iteration and Timestep,0.007155117
Coast Range,2032,Drought: High Severity [Type],1.574370653,Normal,Iteration and Timestep,0.787185327
Cascades,2032,Drought: High Severity [Type],8.568859582,Normal,Iteration and Timestep,4.284429791
Sierra Nevada,2032,Drought: High Severity [Type],96.43973008,Normal,Iteration and Timestep,48.21986504
California Chaparral and Oak Woodlands,2032,Drought: High Severity [Type],6.431766796,Normal,Iteration and Timestep,3.215883398
Central California Valley,2032,Drought: High Severity [Type],0.057773742,Normal,Iteration and Timestep,0.028886871
Southern California Mountains,2032,Drought: High Severity [Type],2.657305627,Normal,Iteration and Timestep,1.328652814
Eastern Cascades Slopes and Foothills,2032,Drought: High Severity [Type],72.01175354,Normal,Iteration and Timestep,36.00587677
Central Basin and Range,2032,Drought: High Severity [Type],11.54483724,Normal,Iteration and Timestep,5.77241862
Mojave Basin and Range,2032,Drought: High Severity [Type],0.59120085,Normal,Iteration and Timestep,0.295600425
Klamath Mountains,2032,Drought: High Severity [Type],22.85686884,Normal,Iteration and Timestep,11.42843442
Northern Basin and Range,2032,Drought: High Severity [Type],24.19630496,Normal,Iteration and Timestep,12.09815248
Sonoran Basin and Range,2032,Drought: High Severity [Type],0.015549762,Normal,Iteration and Timestep,0.007774881
Coast Range,2033,Drought: High Severity [Type],0.563596014,Normal,Iteration and Timestep,0.281798007
Cascades,2033,Drought: High Severity [Type],2.576386218,Normal,Iteration and Timestep,1.288193109
Sierra Nevada,2033,Drought: High Severity [Type],45.65064862,Normal,Iteration and Timestep,22.82532431
California Chaparral and Oak Woodlands,2033,Drought: High Severity [Type],2.349168019,Normal,Iteration and Timestep,1.174584009
Central California Valley,2033,Drought: High Severity [Type],0.024475142,Normal,Iteration and Timestep,0.012237571
Southern California Mountains,2033,Drought: High Severity [Type],0.468810341,Normal,Iteration and Timestep,0.234405171
Eastern Cascades Slopes and Foothills,2033,Drought: High Severity [Type],48.79412039,Normal,Iteration and Timestep,24.3970602
Central Basin and Range,2033,Drought: High Severity [Type],5.594182419,Normal,Iteration and Timestep,2.79709121
Mojave Basin and Range,2033,Drought: High Severity [Type],0.209683648,Normal,Iteration and Timestep,0.104841824
Klamath Mountains,2033,Drought: High Severity [Type],12.64147091,Normal,Iteration and Timestep,6.320735453
Northern Basin and Range,2033,Drought: High Severity [Type],10.05362333,Normal,Iteration and Timestep,5.026811663
Sonoran Basin and Range,2033,Drought: High Severity [Type],0.010179721,Normal,Iteration and Timestep,0.00508986
Coast Range,2034,Drought: High Severity [Type],0.821033278,Normal,Iteration and Timestep,0.410516639
Cascades,2034,Drought: High Severity [Type],1.815636884,Normal,Iteration and Timestep,0.907818442
Sierra Nevada,2034,Drought: High Severity [Type],21.04189389,Normal,Iteration and Timestep,10.52094694
California Chaparral and Oak Woodlands,2034,Drought: High Severity [Type],2.10865594,Normal,Iteration and Timestep,1.05432797
Central California Valley,2034,Drought: High Severity [Type],0.022416566,Normal,Iteration and Timestep,0.011208283
Southern California Mountains,2034,Drought: High Severity [Type],1.226134868,Normal,Iteration and Timestep,0.613067434
Eastern Cascades Slopes and Foothills,2034,Drought: High Severity [Type],12.31360158,Normal,Iteration and Timestep,6.156800788
Central Basin and Range,2034,Drought: High Severity [Type],3.066890068,Normal,Iteration and Timestep,1.533445034
Mojave Basin and Range,2034,Drought: High Severity [Type],0.75037035,Normal,Iteration and Timestep,0.375185175
Klamath Mountains,2034,Drought: High Severity [Type],13.12947969,Normal,Iteration and Timestep,6.564739843
Northern Basin and Range,2034,Drought: High Severity [Type],1.011102957,Normal,Iteration and Timestep,0.505551479
Sonoran Basin and Range,2034,Drought: High Severity [Type],0.084562564,Normal,Iteration and Timestep,0.042281282
Coast Range,2035,Drought: High Severity [Type],1.493558122,Normal,Iteration and Timestep,0.746779061
Cascades,2035,Drought: High Severity [Type],4.358508591,Normal,Iteration and Timestep,2.179254296
Sierra Nevada,2035,Drought: High Severity [Type],60.80499838,Normal,Iteration and Timestep,30.40249919
California Chaparral and Oak Woodlands,2035,Drought: High Severity [Type],4.603117196,Normal,Iteration and Timestep,2.301558598
Central California Valley,2035,Drought: High Severity [Type],0.045125203,Normal,Iteration and Timestep,0.022562602
Southern California Mountains,2035,Drought: High Severity [Type],1.262320119,Normal,Iteration and Timestep,0.63116006
Eastern Cascades Slopes and Foothills,2035,Drought: High Severity [Type],32.62719181,Normal,Iteration and Timestep,16.31359591
Central Basin and Range,2035,Drought: High Severity [Type],9.167847207,Normal,Iteration and Timestep,4.583923603
Mojave Basin and Range,2035,Drought: High Severity [Type],0.950626292,Normal,Iteration and Timestep,0.475313146
Klamath Mountains,2035,Drought: High Severity [Type],31.94154128,Normal,Iteration and Timestep,15.97077064
Northern Basin and Range,2035,Drought: High Severity [Type],3.45362432,Normal,Iteration and Timestep,1.72681216
Sonoran Basin and Range,2035,Drought: High Severity [Type],0.065040462,Normal,Iteration and Timestep,0.032520231
Coast Range,2036,Drought: High Severity [Type],2.901346893,Normal,Iteration and Timestep,1.450673447
Cascades,2036,Drought: High Severity [Type],1.403523746,Normal,Iteration and Timestep,0.701761873
Sierra Nevada,2036,Drought: High Severity [Type],28.64998786,Normal,Iteration and Timestep,14.32499393
California Chaparral and Oak Woodlands,2036,Drought: High Severity [Type],4.161311875,Normal,Iteration and Timestep,2.080655938
Central California Valley,2036,Drought: High Severity [Type],0.034037806,Normal,Iteration and Timestep,0.017018903
Southern California Mountains,2036,Drought: High Severity [Type],2.017099753,Normal,Iteration and Timestep,1.008549877
Eastern Cascades Slopes and Foothills,2036,Drought: High Severity [Type],10.77383174,Normal,Iteration and Timestep,5.386915871
Central Basin and Range,2036,Drought: High Severity [Type],4.848415524,Normal,Iteration and Timestep,2.424207762
Mojave Basin and Range,2036,Drought: High Severity [Type],2.00927178,Normal,Iteration and Timestep,1.00463589
Klamath Mountains,2036,Drought: High Severity [Type],40.88525052,Normal,Iteration and Timestep,20.44262526
Northern Basin and Range,2036,Drought: High Severity [Type],0.565179898,Normal,Iteration and Timestep,0.282589949
Sonoran Basin and Range,2036,Drought: High Severity [Type],0.096056285,Normal,Iteration and Timestep,0.048028143
Coast Range,2037,Drought: High Severity [Type],2.430515974,Normal,Iteration and Timestep,1.215257987
Cascades,2037,Drought: High Severity [Type],2.205119327,Normal,Iteration and Timestep,1.102559664
Sierra Nevada,2037,Drought: High Severity [Type],25.47044115,Normal,Iteration and Timestep,12.73522058
California Chaparral and Oak Woodlands,2037,Drought: High Severity [Type],4.134786223,Normal,Iteration and Timestep,2.067393112
Central California Valley,2037,Drought: High Severity [Type],0.033072816,Normal,Iteration and Timestep,0.016536408
Southern California Mountains,2037,Drought: High Severity [Type],1.322378223,Normal,Iteration and Timestep,0.661189111
Eastern Cascades Slopes and Foothills,2037,Drought: High Severity [Type],26.88891281,Normal,Iteration and Timestep,13.44445641
Central Basin and Range,2037,Drought: High Severity [Type],5.931706949,Normal,Iteration and Timestep,2.965853475
Mojave Basin and Range,2037,Drought: High Severity [Type],1.688856439,Normal,Iteration and Timestep,0.84442822
Klamath Mountains,2037,Drought: High Severity [Type],47.32464831,Normal,Iteration and Timestep,23.66232416
Northern Basin and Range,2037,Drought: High Severity [Type],0.546211065,Normal,Iteration and Timestep,0.273105533
Sonoran Basin and Range,2037,Drought: High Severity [Type],0.116748545,Normal,Iteration and Timestep,0.058374272
Coast Range,2038,Drought: High Severity [Type],17.73025481,Normal,Iteration and Timestep,8.865127405
Cascades,2038,Drought: High Severity [Type],10.08267358,Normal,Iteration and Timestep,5.041336788
Sierra Nevada,2038,Drought: High Severity [Type],151.0065142,Normal,Iteration and Timestep,75.5032571
California Chaparral and Oak Woodlands,2038,Drought: High Severity [Type],44.02776034,Normal,Iteration and Timestep,22.01388017
Central California Valley,2038,Drought: High Severity [Type],0.319456726,Normal,Iteration and Timestep,0.159728363
Southern California Mountains,2038,Drought: High Severity [Type],18.25583961,Normal,Iteration and Timestep,9.127919805
Eastern Cascades Slopes and Foothills,2038,Drought: High Severity [Type],80.58751474,Normal,Iteration and Timestep,40.29375737
Central Basin and Range,2038,Drought: High Severity [Type],18.45045784,Normal,Iteration and Timestep,9.225228922
Mojave Basin and Range,2038,Drought: High Severity [Type],10.26390866,Normal,Iteration and Timestep,5.131954328
Klamath Mountains,2038,Drought: High Severity [Type],144.2962437,Normal,Iteration and Timestep,72.14812186
Northern Basin and Range,2038,Drought: High Severity [Type],3.546092979,Normal,Iteration and Timestep,1.773046489
Sonoran Basin and Range,2038,Drought: High Severity [Type],0.477361195,Normal,Iteration and Timestep,0.238680597
Coast Range,2039,Drought: High Severity [Type],37.51370996,Normal,Iteration and Timestep,18.75685498
Cascades,2039,Drought: High Severity [Type],11.61591208,Normal,Iteration and Timestep,5.80795604
Sierra Nevada,2039,Drought: High Severity [Type],179.4226481,Normal,Iteration and Timestep,89.71132405
California Chaparral and Oak Woodlands,2039,Drought: High Severity [Type],120.400747,Normal,Iteration and Timestep,60.20037349
Central California Valley,2039,Drought: High Severity [Type],0.53851586,Normal,Iteration and Timestep,0.26925793
Southern California Mountains,2039,Drought: High Severity [Type],39.74187875,Normal,Iteration and Timestep,19.87093938
Eastern Cascades Slopes and Foothills,2039,Drought: High Severity [Type],93.64828565,Normal,Iteration and Timestep,46.82414283
Central Basin and Range,2039,Drought: High Severity [Type],11.38915625,Normal,Iteration and Timestep,5.694578125
